Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle
2018-08-28-CT-day2-100percent-no-auto-expose_E4_02_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E5_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E5_02_1_1_Bright_Field_001.jpg,158,10639,67.335,0.962,255,30.893,10.451,8.067,88.228
2018-08-28-CT-day2-100percent-no-auto-expose_E5_03_1_1_Bright_Field_001.jpg,153,9848,64.366,0.890,255,30.275,10.227,7.871,91.628
2018-08-28-CT-day2-100percent-no-auto-expose_E5_04_1_1_Bright_Field_001.jpg,204,13661,66.966,1.235,255,31.143,10.426,8.027,86.316
2018-08-28-CT-day2-100percent-no-auto-expose_E6_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E6_02_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E6_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E6_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E7_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E7_02_1_1_Bright_Field_001.jpg,9,645,71.667,0.058,255,31.056,10.498,8.532,85.030
2018-08-28-CT-day2-100percent-no-auto-expose_E7_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-100percent-no-auto-expose_E7_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_B2_01_1_1_Bright_Field_001.jpg,366,27055,73.921,2.445,255,33.980,11.599,7.945,105.003
2018-08-28-CT-day2-33percent-no-auto-expose_B2_02_1_1_Bright_Field_001.jpg,1289,67528,52.388,6.103,255,27.505,9.861,6.635,90.735
2018-08-28-CT-day2-33percent-no-auto-expose_B2_03_1_1_Bright_Field_001.jpg,181,14007,77.387,1.266,255,34.856,11.570,8.383,85.422
2018-08-28-CT-day2-33percent-no-auto-expose_B2_04_1_1_Bright_Field_001.jpg,278,19820,71.295,1.791,255,32.669,11.316,7.907,101.540
2018-08-28-CT-day2-33percent-no-auto-expose_B3_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_B3_02_1_1_Bright_Field_001.jpg,373,17944,48.107,1.622,255,25.871,9.558,6.317,93.522
2018-08-28-CT-day2-33percent-no-auto-expose_B3_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_B3_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_B4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_B4_02_1_1_Bright_Field_001.jpg,178,12345,69.354,1.116,255,30.660,10.971,7.927,93.039
2018-08-28-CT-day2-33percent-no-auto-expose_B4_03_1_1_Bright_Field_001.jpg,64,7021,109.703,0.635,255,41.578,13.296,9.964,79.239
2018-08-28-CT-day2-33percent-no-auto-expose_B4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_B5_01_1_1_Bright_Field_001.jpg,1688,103931,61.570,9.393,255,30.369,9.925,7.707,85.782
2018-08-28-CT-day2-33percent-no-auto-expose_B5_02_1_1_Bright_Field_001.jpg,2729,178341,65.350,16.118,255,30.142,10.267,7.931,90.786
2018-08-28-CT-day2-33percent-no-auto-expose_B5_03_1_1_Bright_Field_001.jpg,1399,83151,59.436,7.515,255,29.430,9.836,7.517,95.783
2018-08-28-CT-day2-33percent-no-auto-expose_B5_04_1_1_Bright_Field_001.jpg,1753,109222,62.306,9.871,255,29.639,10.021,7.718,93.622
2018-08-28-CT-day2-33percent-no-auto-expose_B6_01_1_1_Bright_Field_001.jpg,1016,63371,62.373,5.727,255,30.433,10.260,7.583,93.185
2018-08-28-CT-day2-33percent-no-auto-expose_B6_02_1_1_Bright_Field_001.jpg,1611,102603,63.689,9.273,255,29.971,10.340,7.727,92.662
2018-08-28-CT-day2-33percent-no-auto-expose_B6_03_1_1_Bright_Field_001.jpg,783,48209,61.570,4.357,255,29.746,10.155,7.552,93.372
2018-08-28-CT-day2-33percent-no-auto-expose_B6_04_1_1_Bright_Field_001.jpg,911,56640,62.173,5.119,255,30.015,10.228,7.604,89.558
2018-08-28-CT-day2-33percent-no-auto-expose_B7_01_1_1_Bright_Field_001.jpg,369,18560,50.298,1.677,255,26.954,9.310,6.762,87.061
2018-08-28-CT-day2-33percent-no-auto-expose_B7_02_1_1_Bright_Field_001.jpg,575,28891,50.245,2.611,255,26.084,9.307,6.781,91.157
2018-08-28-CT-day2-33percent-no-auto-expose_B7_03_1_1_Bright_Field_001.jpg,230,17521,76.178,1.583,255,34.324,11.311,8.389,76.997
2018-08-28-CT-day2-33percent-no-auto-expose_B7_04_1_1_Bright_Field_001.jpg,346,16888,48.809,1.526,255,25.907,9.109,6.685,90.332
2018-08-28-CT-day2-33percent-no-auto-expose_C2_01_1_1_Bright_Field_001.jpg,989,65747,66.478,5.942,255,31.287,10.563,7.868,87.344
2018-08-28-CT-day2-33percent-no-auto-expose_C2_02_1_1_Bright_Field_001.jpg,2467,169926,68.880,15.357,255,30.955,10.848,7.983,91.347
2018-08-28-CT-day2-33percent-no-auto-expose_C2_03_1_1_Bright_Field_001.jpg,472,38698,81.987,3.497,255,34.345,11.658,8.779,79.436
2018-08-28-CT-day2-33percent-no-auto-expose_C2_04_1_1_Bright_Field_001.jpg,1068,66521,62.286,6.012,255,29.404,10.303,7.565,99.465
2018-08-28-CT-day2-33percent-no-auto-expose_C3_01_1_1_Bright_Field_001.jpg,1548,99144,64.047,8.960,255,30.342,10.166,7.866,90.998
2018-08-28-CT-day2-33percent-no-auto-expose_C3_02_1_1_Bright_Field_001.jpg,2976,191626,64.390,17.318,255,29.759,10.247,7.860,88.213
2018-08-28-CT-day2-33percent-no-auto-expose_C3_03_1_1_Bright_Field_001.jpg,1027,63388,61.722,5.729,255,29.665,10.016,7.682,87.678
2018-08-28-CT-day2-33percent-no-auto-expose_C3_04_1_1_Bright_Field_001.jpg,1408,89857,63.819,8.121,255,30.118,10.192,7.808,94.204
2018-08-28-CT-day2-33percent-no-auto-expose_C4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_C4_02_1_1_Bright_Field_001.jpg,35,4147,118.486,0.375,255,39.809,13.275,10.856,88.172
2018-08-28-CT-day2-33percent-no-auto-expose_C4_03_1_1_Bright_Field_001.jpg,27,2330,86.296,0.211,255,34.286,11.699,9.078,95.207
2018-08-28-CT-day2-33percent-no-auto-expose_C4_04_1_1_Bright_Field_001.jpg,18,1791,99.500,0.162,255,38.166,12.668,9.411,86.716
2018-08-28-CT-day2-33percent-no-auto-expose_C5_01_1_1_Bright_Field_001.jpg,76,5750,75.658,0.520,255,33.430,11.212,8.428,92.963
2018-08-28-CT-day2-33percent-no-auto-expose_C5_02_1_1_Bright_Field_001.jpg,129,9836,76.248,0.889,255,32.120,11.464,8.360,92.345
2018-08-28-CT-day2-33percent-no-auto-expose_C5_03_1_1_Bright_Field_001.jpg,52,3340,64.231,0.302,255,30.621,10.339,7.787,93.648
2018-08-28-CT-day2-33percent-no-auto-expose_C5_04_1_1_Bright_Field_001.jpg,67,4545,67.836,0.411,255,30.684,10.549,8.107,85.381
2018-08-28-CT-day2-33percent-no-auto-expose_C6_01_1_1_Bright_Field_001.jpg,1492,99192,66.483,8.965,255,30.761,10.317,8.007,92.804
2018-08-28-CT-day2-33percent-no-auto-expose_C6_02_1_1_Bright_Field_001.jpg,2513,165572,65.886,14.964,255,29.956,10.307,7.980,91.707
2018-08-28-CT-day2-33percent-no-auto-expose_C6_03_1_1_Bright_Field_001.jpg,1163,74186,63.788,6.705,255,30.240,10.095,7.866,89.198
2018-08-28-CT-day2-33percent-no-auto-expose_C6_04_1_1_Bright_Field_001.jpg,1292,83682,64.769,7.563,255,30.384,10.184,7.918,92.374
2018-08-28-CT-day2-33percent-no-auto-expose_C7_01_1_1_Bright_Field_001.jpg,430,27459,63.858,2.482,255,30.867,10.363,7.641,87.242
2018-08-28-CT-day2-33percent-no-auto-expose_C7_02_1_1_Bright_Field_001.jpg,645,38649,59.921,3.493,255,28.361,9.984,7.509,89.017
2018-08-28-CT-day2-33percent-no-auto-expose_C7_03_1_1_Bright_Field_001.jpg,429,26504,61.781,2.395,255,29.019,10.111,7.585,94.485
2018-08-28-CT-day2-33percent-no-auto-expose_C7_04_1_1_Bright_Field_001.jpg,442,26559,60.088,2.400,255,29.290,9.979,7.476,94.994
2018-08-28-CT-day2-33percent-no-auto-expose_D2_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_D2_02_1_1_Bright_Field_001.jpg,349,17651,50.576,1.595,255,26.202,9.548,6.583,94.882
2018-08-28-CT-day2-33percent-no-auto-expose_D2_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_D2_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_D3_02_1_1_Bright_Field_001.jpg,1016,62786,61.797,5.674,255,29.456,10.124,7.688,88.586
2018-08-28-CT-day2-33percent-no-auto-expose_D3_03_1_1_Bright_Field_001.jpg,304,18729,61.609,1.693,255,29.490,10.085,7.647,95.507
2018-08-28-CT-day2-33percent-no-auto-expose_D3_04_1_1_Bright_Field_001.jpg,475,29735,62.600,2.687,255,29.577,10.181,7.677,93.868
2018-08-28-CT-day2-33percent-no-auto-expose_D4_01_1_1_Bright_Field_001.jpg,609,36087,59.256,3.261,255,29.518,9.939,7.464,87.925
2018-08-28-CT-day2-33percent-no-auto-expose_D4_02_1_1_Bright_Field_001.jpg,1093,62593,57.267,5.657,255,28.091,9.784,7.325,86.068
2018-08-28-CT-day2-33percent-no-auto-expose_D4_03_1_1_Bright_Field_001.jpg,495,27576,55.709,2.492,255,28.306,9.741,7.150,92.995
2018-08-28-CT-day2-33percent-no-auto-expose_D4_04_1_1_Bright_Field_001.jpg,534,30358,56.850,2.744,255,28.596,9.743,7.264,87.306
2018-08-28-CT-day2-33percent-no-auto-expose_D5_01_1_1_Bright_Field_001.jpg,232,13266,57.181,1.199,255,29.280,9.734,7.360,83.971
2018-08-28-CT-day2-33percent-no-auto-expose_D5_02_1_1_Bright_Field_001.jpg,320,17611,55.034,1.592,255,27.163,9.599,7.198,93.139
2018-08-28-CT-day2-33percent-no-auto-expose_D5_03_1_1_Bright_Field_001.jpg,209,10695,51.172,0.967,255,26.491,9.193,6.987,82.740
2018-08-28-CT-day2-33percent-no-auto-expose_D5_04_1_1_Bright_Field_001.jpg,199,10809,54.317,0.977,255,27.138,9.482,7.161,97.473
2018-08-28-CT-day2-33percent-no-auto-expose_D6_01_1_1_Bright_Field_001.jpg,367,18651,50.820,1.686,255,26.923,9.264,6.900,85.834
2018-08-28-CT-day2-33percent-no-auto-expose_D6_02_1_1_Bright_Field_001.jpg,571,28450,49.825,2.571,255,25.844,9.207,6.800,86.941
2018-08-28-CT-day2-33percent-no-auto-expose_D6_03_1_1_Bright_Field_001.jpg,296,13846,46.777,1.251,255,25.904,8.991,6.533,96.009
2018-08-28-CT-day2-33percent-no-auto-expose_D6_04_1_1_Bright_Field_001.jpg,330,16415,49.742,1.484,255,26.135,9.210,6.756,95.863
2018-08-28-CT-day2-33percent-no-auto-expose_D7_01_1_1_Bright_Field_001.jpg,74,5782,78.135,0.523,255,33.360,11.455,8.590,100.403
2018-08-28-CT-day2-33percent-no-auto-expose_D7_02_1_1_Bright_Field_001.jpg,107,8433,78.813,0.762,255,32.469,11.387,8.746,91.458
2018-08-28-CT-day2-33percent-no-auto-expose_D7_03_1_1_Bright_Field_001.jpg,70,4590,65.571,0.415,255,31.362,10.543,7.825,92.336
2018-08-28-CT-day2-33percent-no-auto-expose_D7_04_1_1_Bright_Field_001.jpg,63,4273,67.825,0.386,255,31.567,10.743,7.947,87.133
2018-08-28-CT-day2-33percent-no-auto-expose_E2_01_1_1_Bright_Field_001.jpg,260,21395,82.288,1.934,255,35.553,11.682,8.775,95.270
2018-08-28-CT-day2-33percent-no-auto-expose_E2_02_1_1_Bright_Field_001.jpg,1116,57162,51.220,5.166,255,26.635,9.644,6.663,89.676
2018-08-28-CT-day2-33percent-no-auto-expose_E2_03_1_1_Bright_Field_001.jpg,236,20075,85.064,1.814,255,36.016,11.864,8.922,83.566
2018-08-28-CT-day2-33percent-no-auto-expose_E2_04_1_1_Bright_Field_001.jpg,260,19632,75.508,1.774,255,33.792,11.145,8.413,96.066
2018-08-28-CT-day2-33percent-no-auto-expose_E3_01_1_1_Bright_Field_001.jpg,524,26563,50.693,2.401,255,26.741,9.449,6.713,94.700
2018-08-28-CT-day2-33percent-no-auto-expose_E3_02_1_1_Bright_Field_001.jpg,1097,51779,47.201,4.680,255,25.462,9.292,6.388,86.817
2018-08-28-CT-day2-33percent-no-auto-expose_E3_03_1_1_Bright_Field_001.jpg,364,26099,71.701,2.359,255,33.218,11.008,8.135,82.302
2018-08-28-CT-day2-33percent-no-auto-expose_E3_04_1_1_Bright_Field_001.jpg,481,23390,48.628,2.114,255,26.842,9.297,6.554,87.971
2018-08-28-CT-day2-33percent-no-auto-expose_E4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_E4_02_1_1_Bright_Field_001.jpg,17,1692,99.529,0.153,255,35.913,12.808,9.534,95.177
2018-08-28-CT-day2-33percent-no-auto-expose_E4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_E4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_E5_01_1_1_Bright_Field_001.jpg,661,37516,56.756,3.391,255,27.957,9.704,7.313,87.630
2018-08-28-CT-day2-33percent-no-auto-expose_E5_02_1_1_Bright_Field_001.jpg,981,58285,59.414,5.268,255,28.135,9.963,7.449,87.175
2018-08-28-CT-day2-33percent-no-auto-expose_E5_03_1_1_Bright_Field_001.jpg,652,36181,55.492,3.270,255,28.176,9.651,7.163,93.774
2018-08-28-CT-day2-33percent-no-auto-expose_E5_04_1_1_Bright_Field_001.jpg,714,40789,57.127,3.686,255,28.682,9.756,7.301,87.644
2018-08-28-CT-day2-33percent-no-auto-expose_E6_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-33percent-no-auto-expose_E6_02_1_1_Bright_Field_001.jpg,35,3403,97.229,0.308,255,37.220,11.715,10.131,85.577
2018-08-28-CT-day2-33percent-no-auto-expose_E6_03_1_1_Bright_Field_001.jpg,22,2092,95.091,0.189,255,36.135,11.977,9.399,91.375
2018-08-28-CT-day2-33percent-no-auto-expose_E6_04_1_1_Bright_Field_001.jpg,25,2145,85.800,0.194,255,34.458,11.390,9.197,83.339
2018-08-28-CT-day2-33percent-no-auto-expose_E7_01_1_1_Bright_Field_001.jpg,263,14836,56.411,1.341,255,27.911,9.928,7.137,91.421
2018-08-28-CT-day2-33percent-no-auto-expose_E7_02_1_1_Bright_Field_001.jpg,64,1923,30.047,0.174,255,22.395,7.083,5.397,87.905
2018-08-28-CT-day2-33percent-no-auto-expose_E7_03_1_1_Bright_Field_001.jpg,188,17244,91.723,1.558,255,38.191,12.294,9.269,77.200
2018-08-28-CT-day2-33percent-no-auto-expose_E7_04_1_1_Bright_Field_001.jpg,244,14023,57.471,1.267,255,28.858,9.884,7.260,90.872
2018-08-28-CT-day2-50percent-no-auto-expose_B2_01_1_1_Bright_Field_001.jpg,740,41946,56.684,3.791,255,29.555,10.035,6.997,94.640
2018-08-28-CT-day2-50percent-no-auto-expose_B2_02_1_1_Bright_Field_001.jpg,591,31060,52.555,2.807,255,26.740,9.880,6.691,94.759
2018-08-28-CT-day2-50percent-no-auto-expose_B2_03_1_1_Bright_Field_001.jpg,588,29473,50.124,2.664,255,26.596,9.597,6.562,95.671
2018-08-28-CT-day2-50percent-no-auto-expose_B2_04_1_1_Bright_Field_001.jpg,454,24157,53.209,2.183,255,27.119,9.880,6.767,95.810
2018-08-28-CT-day2-50percent-no-auto-expose_B3_01_1_1_Bright_Field_001.jpg,871,47531,54.571,4.296,255,28.498,9.836,6.893,91.986
2018-08-28-CT-day2-50percent-no-auto-expose_B3_02_1_1_Bright_Field_001.jpg,963,51115,53.079,4.620,255,26.858,9.763,6.827,88.332
2018-08-28-CT-day2-50percent-no-auto-expose_B3_03_1_1_Bright_Field_001.jpg,932,47024,50.455,4.250,255,26.700,9.594,6.601,91.295
2018-08-28-CT-day2-50percent-no-auto-expose_B3_04_1_1_Bright_Field_001.jpg,882,45537,51.629,4.115,255,26.963,9.716,6.683,94.585
2018-08-28-CT-day2-50percent-no-auto-expose_B4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_B4_02_1_1_Bright_Field_001.jpg,75,5540,73.867,0.501,255,31.366,11.198,8.179,99.557
2018-08-28-CT-day2-50percent-no-auto-expose_B4_03_1_1_Bright_Field_001.jpg,64,4520,70.625,0.408,255,31.143,11.082,8.006,87.122
2018-08-28-CT-day2-50percent-no-auto-expose_B4_04_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_B5_01_1_1_Bright_Field_001.jpg,1486,94946,63.894,8.581,255,31.081,10.277,7.685,80.027
2018-08-28-CT-day2-50percent-no-auto-expose_B5_02_1_1_Bright_Field_001.jpg,1676,106638,63.626,9.637,255,29.217,10.254,7.797,89.710
2018-08-28-CT-day2-50percent-no-auto-expose_B5_03_1_1_Bright_Field_001.jpg,1755,107004,60.971,9.671,255,29.072,10.034,7.612,91.479
2018-08-28-CT-day2-50percent-no-auto-expose_B5_04_1_1_Bright_Field_001.jpg,1609,100066,62.191,9.044,255,29.008,10.098,7.714,92.366
2018-08-28-CT-day2-50percent-no-auto-expose_B6_01_1_1_Bright_Field_001.jpg,1029,65081,63.247,5.882,255,31.013,10.436,7.517,89.539
2018-08-28-CT-day2-50percent-no-auto-expose_B6_02_1_1_Bright_Field_001.jpg,1108,70403,63.541,6.363,255,29.295,10.550,7.549,89.444
2018-08-28-CT-day2-50percent-no-auto-expose_B6_03_1_1_Bright_Field_001.jpg,1089,66086,60.685,5.973,255,29.432,10.350,7.333,91.714
2018-08-28-CT-day2-50percent-no-auto-expose_B6_04_1_1_Bright_Field_001.jpg,1046,65477,62.598,5.918,255,29.582,10.469,7.495,90.963
2018-08-28-CT-day2-50percent-no-auto-expose_B7_01_1_1_Bright_Field_001.jpg,543,28523,52.529,2.578,255,27.702,9.775,6.706,95.141
2018-08-28-CT-day2-50percent-no-auto-expose_B7_02_1_1_Bright_Field_001.jpg,609,30419,49.949,2.749,255,26.067,9.599,6.534,86.945
2018-08-28-CT-day2-50percent-no-auto-expose_B7_03_1_1_Bright_Field_001.jpg,616,29846,48.451,2.697,255,26.506,9.436,6.449,94.694
2018-08-28-CT-day2-50percent-no-auto-expose_B7_04_1_1_Bright_Field_001.jpg,600,30215,50.358,2.731,255,26.724,9.592,6.561,88.799
2018-08-28-CT-day2-50percent-no-auto-expose_C2_01_1_1_Bright_Field_001.jpg,1288,80005,62.116,7.230,255,30.013,10.367,7.441,90.284
2018-08-28-CT-day2-50percent-no-auto-expose_C2_02_1_1_Bright_Field_001.jpg,1241,79523,64.080,7.187,255,29.494,10.585,7.591,87.831
2018-08-28-CT-day2-50percent-no-auto-expose_C2_03_1_1_Bright_Field_001.jpg,1207,74455,61.686,6.729,255,29.413,10.416,7.411,89.486
2018-08-28-CT-day2-50percent-no-auto-expose_C2_04_1_1_Bright_Field_001.jpg,1230,77924,63.353,7.042,255,29.596,10.518,7.521,93.019
2018-08-28-CT-day2-50percent-no-auto-expose_C3_01_1_1_Bright_Field_001.jpg,1418,89314,62.986,8.072,255,29.937,10.124,7.755,94.684
2018-08-28-CT-day2-50percent-no-auto-expose_C3_02_1_1_Bright_Field_001.jpg,1721,107964,62.733,9.757,255,28.919,10.164,7.742,93.115
2018-08-28-CT-day2-50percent-no-auto-expose_C3_03_1_1_Bright_Field_001.jpg,1568,96062,61.264,8.682,255,29.020,10.070,7.610,90.614
2018-08-28-CT-day2-50percent-no-auto-expose_C3_04_1_1_Bright_Field_001.jpg,1640,103643,63.197,9.367,255,29.520,10.160,7.778,91.179
2018-08-28-CT-day2-50percent-no-auto-expose_C4_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_C4_02_1_1_Bright_Field_001.jpg,13,2150,165.385,0.194,255,46.836,15.695,13.123,109.278
2018-08-28-CT-day2-50percent-no-auto-expose_C4_03_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_C4_04_1_1_Bright_Field_001.jpg,11,1510,137.273,0.136,255,42.675,14.311,11.771,118.227
2018-08-28-CT-day2-50percent-no-auto-expose_C5_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_C5_02_1_1_Bright_Field_001.jpg,85,5944,69.929,0.537,255,30.492,10.989,7.970,89.273
2018-08-28-CT-day2-50percent-no-auto-expose_C5_03_1_1_Bright_Field_001.jpg,87,6455,74.195,0.583,255,31.901,11.402,8.175,91.401
2018-08-28-CT-day2-50percent-no-auto-expose_C5_04_1_1_Bright_Field_001.jpg,92,6836,74.304,0.618,255,31.981,11.440,8.141,101.817
2018-08-28-CT-day2-50percent-no-auto-expose_C6_01_1_1_Bright_Field_001.jpg,1525,96921,63.555,8.759,255,29.927,10.181,7.797,92.801
2018-08-28-CT-day2-50percent-no-auto-expose_C6_02_1_1_Bright_Field_001.jpg,1576,99012,62.825,8.948,255,28.855,10.188,7.732,92.230
2018-08-28-CT-day2-50percent-no-auto-expose_C6_03_1_1_Bright_Field_001.jpg,1569,98126,62.540,8.868,255,29.258,10.176,7.714,89.722
2018-08-28-CT-day2-50percent-no-auto-expose_C6_04_1_1_Bright_Field_001.jpg,1639,101416,61.877,9.166,255,29.111,10.094,7.670,93.540
2018-08-28-CT-day2-50percent-no-auto-expose_C7_01_1_1_Bright_Field_001.jpg,699,43628,62.415,3.943,255,29.783,10.546,7.357,97.809
2018-08-28-CT-day2-50percent-no-auto-expose_C7_02_1_1_Bright_Field_001.jpg,806,49190,61.030,4.446,255,28.757,10.556,7.247,92.729
2018-08-28-CT-day2-50percent-no-auto-expose_C7_03_1_1_Bright_Field_001.jpg,814,47072,57.828,4.254,255,28.570,10.310,7.010,87.459
2018-08-28-CT-day2-50percent-no-auto-expose_C7_04_1_1_Bright_Field_001.jpg,883,52050,58.947,4.704,255,28.860,10.304,7.124,89.592
2018-08-28-CT-day2-50percent-no-auto-expose_D2_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_D2_02_1_1_Bright_Field_001.jpg,244,10565,43.299,0.955,255,25.767,8.796,6.206,81.485
2018-08-28-CT-day2-50percent-no-auto-expose_D2_03_1_1_Bright_Field_001.jpg,217,11535,53.157,1.042,255,26.939,9.794,6.845,86.366
2018-08-28-CT-day2-50percent-no-auto-expose_D2_04_1_1_Bright_Field_001.jpg,266,13986,52.579,1.264,255,27.037,9.680,6.840,98.089
2018-08-28-CT-day2-50percent-no-auto-expose_D3_01_1_1_Bright_Field_001.jpg,1006,64808,64.421,5.857,255,30.521,10.442,7.648,91.796
2018-08-28-CT-day2-50percent-no-auto-expose_D3_02_1_1_Bright_Field_001.jpg,1169,72631,62.131,6.564,255,28.907,10.390,7.499,90.149
2018-08-28-CT-day2-50percent-no-auto-expose_D3_03_1_1_Bright_Field_001.jpg,1169,69128,59.134,6.247,255,28.587,10.117,7.303,91.471
2018-08-28-CT-day2-50percent-no-auto-expose_D3_04_1_1_Bright_Field_001.jpg,1165,71033,60.973,6.420,255,28.880,10.326,7.383,93.217
2018-08-28-CT-day2-50percent-no-auto-expose_D4_01_1_1_Bright_Field_001.jpg,844,51126,60.576,4.621,255,29.904,10.263,7.306,93.110
2018-08-28-CT-day2-50percent-no-auto-expose_D4_02_1_1_Bright_Field_001.jpg,953,57333,60.161,5.181,255,28.552,10.377,7.263,94.357
2018-08-28-CT-day2-50percent-no-auto-expose_D4_03_1_1_Bright_Field_001.jpg,938,54196,57.778,4.898,255,28.352,10.137,7.134,91.957
2018-08-28-CT-day2-50percent-no-auto-expose_D4_04_1_1_Bright_Field_001.jpg,1079,63023,58.409,5.696,255,28.529,10.151,7.179,93.451
2018-08-28-CT-day2-50percent-no-auto-expose_D5_01_1_1_Bright_Field_001.jpg,0,0,NaN,0.000,NaN,NaN,NaN,NaN,NaN
2018-08-28-CT-day2-50percent-no-auto-expose_D5_02_1_1_Bright_Field_001.jpg,303,17073,56.347,1.543,255,27.542,10.058,7.049,87.989
2018-08-28-CT-day2-50percent-no-auto-expose_D5_03_1_1_Bright_Field_001.jpg,241,13291,55.149,1.201,255,27.776,10.002,6.943,94.403
2018-08-28-CT-day2-50percent-no-auto-expose_D5_04_1_1_Bright_Field_001.jpg,255,13891,54.475,1.255,255,27.578,9.932,6.883,97.376
2018-08-28-CT-day2-50percent-no-auto-expose_D6_01_1_1_Bright_Field_001.jpg,389,20296,52.175,1.834,255,27.959,9.669,6.730,94.208
2018-08-28-CT-day2-50percent-no-auto-expose_D6_02_1_1_Bright_Field_001.jpg,448,22059,49.239,1.994,255,25.852,9.529,6.500,88.160
2018-08-28-CT-day2-50percent-no-auto-expose_D6_03_1_1_Bright_Field_001.jpg,352,17190,48.835,1.554,255,26.371,9.543,6.434,92.628
