Logger: #A50262 'Logger31' - USP_EXP2 - (CGI) Expander for GP5W - (V2.7, Jan 12 2016)
No,Time,#1:oC,#HK-Bat:V
1,24.01.2018 15:59:07,25.7095,3.610
2,24.01.2018 14:53:27,23.8109,3.609
3,24.01.2018 15:00:01,21.2506,3.608
4,24.01.2018 15:05:01,20.4546
5,24.01.2018 15:10:01,20.3355
6,24.01.2018 15:15:01,20.4148
7,24.01.2018 15:20:01,20.5387
8,24.01.2018 15:25:01,20.6658
9,24.01.2018 15:30:01,20.7599,3.596
10,24.01.2018 15:35:01,20.8232
11,24.01.2018 15:40:01,20.846
12,24.01.2018 15:45:01,20.8496
13,24.01.2018 15:50:01,20.8357
14,24.01.2018 15:55:01,20.831
15,24.01.2018 16:00:01,20.8302,3.597
16,24.01.2018 16:05:01,20.7899
17,24.01.2018 16:10:01,20.7572
18,24.01.2018 16:15:01,20.7365
19,24.01.2018 16:20:01,20.7182
20,24.01.2018 16:25:01,20.7018
21,24.01.2018 16:30:01,20.6935,3.597
22,24.01.2018 16:35:01,20.7033
23,24.01.2018 16:40:01,20.6901
24,24.01.2018 16:45:01,20.6788
25,24.01.2018 16:50:01,20.6717
26,24.01.2018 16:55:01,20.6607
27,24.01.2018 17:00:01,20.6657,3.596
28,24.01.2018 17:05:01,20.6617
29,24.01.2018 17:10:01,20.6569
30,24.01.2018 17:15:01,20.6679
31,24.01.2018 17:20:01,20.6633
32,24.01.2018 17:25:01,20.6624
33,24.01.2018 17:30:01,20.6516,3.594
34,24.01.2018 17:35:01,20.6503
35,24.01.2018 17:40:01,20.6557
36,24.01.2018 17:45:01,20.6553
37,24.01.2018 17:50:01,20.649
38,24.01.2018 17:55:01,20.6475
39,24.01.2018 18:00:01,20.6423,3.596
40,24.01.2018 18:05:01,20.6388
41,24.01.2018 18:10:01,20.6499
42,24.01.2018 18:15:01,20.6531
43,24.01.2018 18:20:01,20.6481
44,24.01.2018 18:25:01,20.6439
45,24.01.2018 18:30:01,20.6442,3.596
46,24.01.2018 18:35:01,20.6469
47,24.01.2018 18:40:01,20.6409
48,24.01.2018 18:45:01,20.639
49,24.01.2018 18:50:01,20.638
50,24.01.2018 18:55:01,20.6337
51,24.01.2018 19:00:01,20.6393,3.595
52,24.01.2018 19:05:01,20.6416
53,24.01.2018 19:10:01,20.6292
54,24.01.2018 19:15:01,20.6314
55,24.01.2018 19:20:01,20.6359
56,24.01.2018 19:25:01,20.6392
57,24.01.2018 19:30:01,20.6323,3.595
58,24.01.2018 19:35:01,20.6347
59,24.01.2018 19:40:01,20.6411
60,24.01.2018 19:45:01,20.6376
61,24.01.2018 19:50:01,20.6399
62,24.01.2018 19:55:01,20.6403
63,24.01.2018 20:00:01,20.6397,3.595
64,24.01.2018 20:05:01,20.6432
65,24.01.2018 20:10:01,20.6402
66,24.01.2018 20:15:01,20.6387
67,24.01.2018 20:20:01,20.6364
68,24.01.2018 20:25:01,20.6311
69,24.01.2018 20:30:01,20.6292,3.596
70,24.01.2018 20:35:01,20.6419
71,24.01.2018 20:40:01,20.6363
72,24.01.2018 20:45:01,20.633
73,24.01.2018 20:50:01,20.6297
74,24.01.2018 20:55:01,20.6323
75,24.01.2018 21:00:01,20.6349,3.593
76,24.01.2018 21:05:01,20.6415
77,24.01.2018 21:10:01,20.6401
78,24.01.2018 21:15:01,20.6423
79,24.01.2018 21:20:01,20.6473
80,24.01.2018 21:25:01,20.6359
81,24.01.2018 21:30:01,20.6363,3.595
82,24.01.2018 21:35:01,20.6363
83,24.01.2018 21:40:01,20.631
84,24.01.2018 21:45:01,20.6343
85,24.01.2018 21:50:01,20.6328
86,24.01.2018 21:55:01,20.6425
87,24.01.2018 22:00:01,20.6422,3.594
88,24.01.2018 22:05:01,20.6365
89,24.01.2018 22:10:01,20.6363
90,24.01.2018 22:15:01,20.64
91,24.01.2018 22:20:01,20.6302
92,24.01.2018 22:25:01,20.6313
93,24.01.2018 22:30:01,20.6331,3.594
94,24.01.2018 22:35:01,20.637
95,24.01.2018 22:40:01,20.6372
96,24.01.2018 22:45:01,20.6446
