 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	31	255	1210.629	895.081	28.627	7.525	5.245	132.738
2	91	255	556.544	887.742	47.113	11.899	9.737	2.095
3	26	255	1156.038	889.808	23.799	7.595	4.359	20.374
4	76	255	79.829	876.842	32.627	11.063	8.747	106.372
5	71	255	471.711	876.500	30.971	11.578	7.808	101.639
6	65	255	658.762	862.008	42.284	12.226	6.769	33.611
7	37	255	1067.959	851.230	26.971	7.743	6.084	21.022
8	99	255	19.652	847.722	39.213	13.302	9.476	86.089
9	46	255	863.152	851.109	29.213	8.629	6.787	162.775
10	52	255	670.462	848.942	34.870	9.707	6.821	2.287
11	54	255	54.389	846.778	30.385	11.054	6.220	32.676
12	2	255	668.000	851.500	4.243	2.257	1.128	0.000
13	41	255	945.890	845.085	34.284	9.514	5.487	14.774
14	74	255	107.959	840.541	30.971	11.245	8.379	144.484
15	72	255	99.417	800.653	39.456	13.079	7.009	98.823
16	2	255	94.500	804.000	4.828	2.257	1.128	90.000
17	43	255	355.035	786.593	23.556	8.878	6.167	86.984
18	1	255	1054.500	783.500	2.828	1.128	1.128	0.000
19	23	255	1059.152	780.413	17.314	6.231	4.700	2.933
20	42	255	480.119	767.667	32.870	8.699	6.148	132.609
21	90	255	89.711	763.578	35.213	13.084	8.758	108.939
22	56	255	531.964	755.643	29.799	10.279	6.937	44.856
23	28	255	1118.893	747.786	21.314	7.165	4.976	29.166
24	30	255	801.100	745.167	20.142	7.789	4.904	167.865
25	69	255	340.717	741.051	36.042	11.147	7.881	0.934
26	26	255	1.731	725.000	19.314	7.887	4.198	90.000
27	47	255	1107.223	709.862	29.799	8.555	6.995	174.035
28	68	255	117.221	700.221	34.627	10.224	8.468	145.281
29	54	255	141.648	695.778	28.971	9.995	6.879	25.487
30	52	255	639.577	688.846	33.799	10.636	6.225	36.934
31	1	255	635.500	691.500	2.828	1.128	1.128	0.000
32	50	255	796.000	678.220	30.627	10.250	6.211	1.639
33	53	255	845.915	674.500	38.042	10.630	6.348	45.663
34	1	255	1066.500	663.500	2.828	1.128	1.128	0.000
35	1	255	1069.500	663.500	2.828	1.128	1.128	0.000
36	80	255	213.463	656.788	33.213	11.903	8.558	113.831
37	74	255	1070.459	657.338	46.770	11.738	8.027	171.579
38	49	255	709.663	638.071	29.799	9.672	6.450	30.257
39	33	255	483.682	629.318	26.627	8.585	4.894	31.737
40	67	255	64.336	622.336	30.728	11.930	7.150	97.986
41	42	255	994.690	620.667	32.627	10.336	5.174	3.326
42	4	255	882.500	603.250	7.071	2.734	1.863	0.000
43	66	255	566.742	592.591	42.284	11.470	7.327	11.243
44	1	255	569.500	594.500	2.828	1.128	1.128	0.000
45	2	255	708.000	580.500	4.243	2.257	1.128	0.000
46	60	255	706.350	575.150	36.042	10.488	7.284	20.829
47	1	255	956.500	571.500	2.828	1.128	1.128	0.000
48	53	255	955.255	566.557	32.385	10.001	6.747	170.756
49	46	255	414.565	553.413	30.042	10.172	5.758	162.691
50	76	255	130.316	539.961	32.627	11.976	8.080	37.298
51	70	255	544.000	521.043	30.971	11.162	7.985	74.439
52	70	255	1121.200	510.671	55.355	9.787	9.107	173.827
53	71	255	381.148	504.246	30.627	10.333	8.749	120.232
54	77	255	901.968	501.162	49.355	10.517	9.322	151.458
55	26	255	1209.692	504.231	19.314	7.183	4.609	2.533
56	5	255	1094.300	501.100	7.071	3.144	2.025	18.435
57	56	255	1119.429	485.696	46.284	8.858	8.049	30.997
58	2	255	1118.500	489.000	4.828	2.257	1.128	90.000
59	72	255	653.833	477.708	30.627	10.818	8.474	141.103
60	72	255	16.986	476.944	31.213	11.591	7.909	176.409
61	38	255	740.842	470.105	28.385	7.545	6.412	176.241
62	66	255	465.303	463.727	28.627	9.668	8.692	60.746
63	55	255	386.500	460.500	29.799	9.615	7.284	150.752
64	39	255	1189.705	448.295	35.456	8.678	5.722	164.003
65	42	255	1210.095	443.167	28.385	8.892	6.014	22.794
66	67	255	450.799	441.351	33.799	12.022	7.096	32.436
67	68	255	912.324	440.147	29.799	10.735	8.065	127.017
68	73	255	1089.295	432.774	31.213	11.480	8.097	118.563
69	46	255	806.109	427.065	33.213	7.791	7.517	8.833
70	40	255	438.475	424.775	23.556	9.484	5.370	166.074
71	6	255	1155.167	422.833	14.142	6.034	1.266	45.000
72	30	255	1159.667	419.133	33.799	8.765	4.358	39.486
73	89	255	104.713	412.949	34.870	12.561	9.022	129.055
74	1	255	660.500	412.500	2.828	1.128	1.128	0.000
75	55	255	662.718	407.845	36.870	10.554	6.635	19.031
76	1	255	656.500	410.500	2.828	1.128	1.128	0.000
