 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	1	255	142.500	902.500	2.828	1.128	1.128	0.000
2	63	255	443.071	899.643	29.556	10.344	7.755	169.597
3	34	255	278.706	896.794	21.314	8.261	5.241	91.317
4	59	255	662.636	895.890	27.799	9.297	8.080	150.463
5	29	255	613.293	894.086	20.971	8.228	4.487	153.083
6	41	255	40.378	891.915	22.971	7.742	6.743	85.353
7	24	255	886.875	892.375	18.142	6.268	4.875	160.172
8	59	255	301.568	888.975	26.971	9.051	8.300	7.275
9	58	255	866.569	888.121	29.799	10.179	7.255	147.052
10	46	255	252.348	885.022	25.799	10.334	5.667	109.877
11	39	255	603.269	886.500	21.556	7.351	6.755	150.625
12	19	255	845.342	883.500	15.314	5.801	4.170	49.927
13	23	255	474.978	880.717	18.142	6.494	4.510	97.634
14	40	255	683.475	879.150	22.971	7.485	6.804	64.939
15	26	255	809.346	878.731	18.485	6.522	5.076	100.225
16	4	255	134.000	878.000	5.657	2.257	2.257	0.000
17	33	255	73.803	872.136	20.728	7.089	5.927	121.477
18	26	255	593.500	868.538	19.556	7.067	4.684	113.761
19	23	255	430.674	863.022	19.314	7.229	4.051	69.143
20	28	255	497.786	861.071	20.385	6.604	5.398	5.126
21	48	255	861.292	853.125	26.627	9.295	6.575	59.642
22	34	255	514.735	853.118	21.556	7.296	5.934	149.621
23	33	255	1212.439	845.742	23.556	7.845	5.356	95.116
24	47	255	401.628	845.436	25.213	8.074	7.412	135.390
25	72	255	581.014	843.778	31.556	11.018	8.320	80.028
26	21	255	855.262	842.548	19.556	6.860	3.898	92.051
27	46	255	289.435	840.739	25.556	10.043	5.832	30.321
28	53	255	785.594	838.481	26.728	9.973	6.766	112.428
29	61	255	525.598	833.910	29.213	9.699	8.008	51.210
30	26	255	502.692	830.808	18.142	6.038	5.483	171.834
31	56	255	607.875	826.125	26.728	8.459	8.430	45.075
32	57	255	891.781	824.711	27.799	10.367	7.001	153.647
33	39	255	1194.449	825.397	22.142	7.383	6.726	44.626
34	53	255	51.840	819.160	26.971	10.116	6.671	101.033
35	43	255	92.709	813.663	24.142	8.139	6.727	11.711
36	32	255	283.406	809.906	22.971	7.471	5.454	106.942
37	53	255	298.462	806.217	26.142	9.161	7.366	82.798
38	30	255	893.967	805.300	19.556	6.559	5.824	69.488
39	30	255	940.933	804.200	21.556	7.192	5.311	132.078
40	45	255	517.744	802.989	24.142	8.765	6.537	56.018
41	23	255	121.022	803.022	17.556	5.670	5.165	30.929
42	20	255	868.350	802.500	16.728	5.519	4.614	69.875
43	21	255	284.024	794.500	16.728	6.519	4.102	144.145
44	33	255	292.561	792.379	22.142	7.564	5.555	171.071
45	22	255	300.227	790.682	18.142	7.200	3.890	42.316
46	43	255	654.919	790.709	23.556	8.648	6.331	162.997
47	32	255	95.281	789.031	20.971	7.250	5.619	78.353
48	22	255	550.091	790.045	17.556	7.110	3.940	134.925
49	37	255	762.095	788.797	27.213	9.601	4.907	104.645
50	1	255	1197.500	791.500	2.828	1.128	1.128	0.000
51	26	255	1200.654	789.231	20.728	7.646	4.330	23.027
52	27	255	415.019	785.500	18.728	6.201	5.544	30.338
53	63	255	711.675	781.532	35.799	9.595	8.360	57.819
54	62	255	793.371	779.935	30.870	12.058	6.547	137.196
55	38	255	840.895	778.289	23.556	8.359	5.788	64.573
56	19	255	565.605	767.816	17.314	7.190	3.364	74.091
57	10	255	624.800	768.300	10.485	4.456	2.857	161.778
58	16	255	1.188	760.750	18.485	6.857	2.971	93.442
59	1	255	621.500	764.500	2.828	1.128	1.128	0.000
60	1	255	621.500	759.500	2.828	1.128	1.128	0.000
61	2	255	623.500	759.000	4.828	2.257	1.128	90.000
62	28	255	732.214	756.250	20.385	8.620	4.136	133.505
63	30	255	125.233	752.433	26.385	6.479	5.895	116.286
64	27	255	678.093	753.019	18.142	6.727	5.110	129.596
65	37	255	1166.824	751.446	26.385	7.409	6.358	99.772
