 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	33	255	272.076	900.470	21.314	8.559	4.909	19.814
2	1	255	812.500	902.500	2.828	1.128	1.128	0.000
3	30	255	893.500	898.733	22.971	6.709	5.694	83.817
4	11	255	587.682	892.955	11.314	4.507	3.107	131.028
5	39	255	431.064	877.962	23.314	9.113	5.449	25.512
6	24	255	80.708	841.500	18.142	7.182	4.255	122.668
7	26	255	126.077	834.962	21.314	8.495	3.897	0.044
8	33	255	803.379	830.258	24.971	8.301	5.062	134.299
9	43	255	160.012	822.244	28.385	9.050	6.049	34.166
10	19	255	171.921	822.816	15.314	6.119	3.953	163.124
11	52	255	749.904	813.154	27.799	10.283	6.438	19.488
12	40	255	389.375	802.550	22.971	7.876	6.467	5.658
13	20	255	785.400	801.800	15.899	5.446	4.675	159.090
14	25	255	384.740	797.300	17.314	6.122	5.200	173.868
15	21	255	391.405	792.976	18.142	6.376	4.193	91.793
16	37	255	427.473	787.905	24.971	8.723	5.400	116.165
17	33	255	1046.409	787.712	22.971	6.911	6.079	179.174
18	19	255	451.132	782.816	18.728	5.792	4.176	107.300
19	38	255	374.526	781.553	26.042	9.588	5.046	157.612
20	54	255	583.944	780.519	26.385	8.437	8.149	159.301
21	70	255	1068.629	777.757	42.527	10.449	8.530	1.423
22	50	255	932.040	775.240	26.971	10.591	6.011	15.119
23	6	255	1126.500	770.000	7.657	3.385	2.257	0.000
24	24	255	226.750	766.417	18.142	6.080	5.026	72.172
25	29	255	602.121	763.224	22.142	6.586	5.607	146.131
26	34	255	1161.147	756.559	27.799	8.417	5.143	26.920
27	41	255	556.793	751.549	23.556	8.419	6.200	127.138
28	70	255	709.543	747.900	34.042	11.009	8.096	114.930
29	18	255	458.389	750.556	15.314	5.238	4.376	101.199
30	67	255	494.336	741.843	28.627	9.639	8.850	58.338
31	23	255	521.109	741.283	21.556	5.842	5.013	137.809
32	30	255	259.167	740.300	23.556	8.481	4.504	56.699
33	31	255	483.694	740.371	20.142	7.240	5.452	106.161
34	29	255	795.293	734.500	24.142	7.779	4.746	84.863
35	6	255	1025.500	730.000	7.657	3.385	2.257	0.000
36	43	255	841.779	727.105	30.042	10.752	5.092	170.476
37	27	255	16.426	717.574	18.971	6.718	5.117	61.231
38	84	255	243.667	708.690	33.799	11.942	8.956	5.260
39	53	255	762.953	709.066	25.556	8.381	8.052	125.538
40	55	255	529.900	685.627	27.799	10.767	6.504	22.914
41	33	255	356.924	683.470	20.142	7.516	5.590	117.193
42	22	255	699.864	682.318	18.142	6.671	4.199	22.057
43	21	255	677.310	672.548	16.728	5.998	4.458	172.924
44	26	255	1025.385	672.423	20.142	6.478	5.110	24.436
45	27	255	545.796	668.389	18.728	7.022	4.896	7.665
46	55	255	599.664	664.064	26.385	9.646	7.260	34.239
47	26	255	267.308	663.500	18.728	7.046	4.698	96.137
48	38	255	686.158	661.263	26.971	8.716	5.551	93.412
49	26	255	1046.385	657.577	24.728	7.420	4.462	116.854
50	25	255	749.140	658.780	18.728	6.806	4.677	37.323
51	22	255	516.182	658.818	16.728	6.259	4.475	165.280
