 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	14	255	581.000	901.786	14.485	6.173	2.888	0.000
2	23	255	677.370	900.457	22.971	6.947	4.216	152.190
3	15	255	742.500	900.900	16.728	5.163	3.699	82.809
4	36	255	1032.611	899.250	33.456	8.727	5.252	22.096
5	37	255	692.419	897.986	26.385	9.268	5.083	17.658
6	24	255	887.750	895.250	22.142	8.141	3.754	29.675
7	36	255	341.167	895.500	21.899	8.595	5.333	6.620
8	21	255	510.357	895.357	17.314	6.447	4.148	29.149
9	10	255	1144.100	895.600	14.728	4.862	2.619	29.816
10	38	255	856.474	893.737	26.385	9.424	5.134	8.968
11	8	255	997.125	894.875	13.314	3.624	2.811	45.000
12	47	255	470.670	889.755	33.799	8.426	7.102	23.039
13	9	255	1001.500	893.167	10.485	4.204	2.726	54.217
14	1	255	469.500	891.500	2.828	1.128	1.128	0.000
15	40	255	1067.150	887.825	31.213	9.711	5.244	12.108
16	8	255	877.375	888.375	14.485	4.084	2.494	33.847
17	15	255	1131.033	887.700	18.142	6.340	3.012	55.000
18	27	255	809.278	886.722	20.142	6.532	5.263	106.287
19	35	255	323.443	884.929	21.314	8.414	5.297	93.100
20	13	255	1173.423	885.038	19.314	5.306	3.119	17.400
21	44	255	646.545	873.614	34.042	9.572	5.853	59.651
22	32	255	1001.000	874.250	31.799	8.279	4.921	69.985
23	25	255	492.500	868.300	22.142	8.729	3.647	28.155
24	42	255	363.690	866.762	26.385	8.710	6.140	36.344
25	18	255	921.667	866.778	18.728	6.479	3.537	47.320
26	51	255	665.696	865.245	28.627	9.509	6.829	144.597
27	33	255	709.500	863.985	21.556	8.236	5.102	68.447
28	41	255	767.963	863.744	26.971	8.864	5.890	24.148
29	36	255	727.250	861.750	23.556	7.684	5.965	83.709
30	29	255	901.328	861.017	25.213	6.790	5.438	11.749
31	20	255	953.300	861.300	20.971	6.928	3.676	47.183
32	54	255	77.074	852.833	27.799	10.252	6.707	155.041
33	23	255	701.761	852.935	19.556	6.316	4.637	27.947
34	21	255	290.738	851.167	16.142	5.856	4.566	162.420
35	3	255	1129.167	850.500	7.657	3.213	1.189	61.845
36	2	255	1125.500	850.000	4.828	2.257	1.128	90.000
37	14	255	825.286	844.714	15.899	5.809	3.068	53.778
38	31	255	312.435	842.339	22.485	7.516	5.252	110.632
39	42	255	924.595	842.857	24.971	7.511	7.120	158.903
40	37	255	55.959	841.419	22.971	7.620	6.182	74.222
41	2	255	144.000	844.500	4.243	2.257	1.128	0.000
42	20	255	496.200	843.100	23.556	6.962	3.658	168.440
43	35	255	647.586	841.471	24.385	9.167	4.861	48.302
44	45	255	887.278	839.233	36.627	9.159	6.256	12.827
45	25	255	787.700	838.820	19.314	7.006	4.543	59.354
46	85	255	453.500	835.982	33.799	12.262	8.826	30.494
47	36	255	173.444	837.111	23.556	8.118	5.646	173.240
48	32	255	865.219	834.531	26.971	8.429	4.834	173.534
49	63	255	833.944	830.373	35.456	10.334	7.762	92.445
50	26	255	467.385	823.423	21.799	7.520	4.402	164.526
51	53	255	785.406	820.764	35.456	11.217	6.016	30.962
52	24	255	434.333	819.167	18.971	7.578	4.032	139.265
53	21	255	771.690	819.214	17.556	6.825	3.918	15.971
54	28	255	612.964	817.964	21.556	8.163	4.367	148.005
55	38	255	733.316	815.737	26.971	8.369	5.782	84.947
56	9	255	1141.833	814.167	16.485	6.491	1.765	69.882
57	1	255	1140.500	815.500	2.828	1.128	1.128	0.000
58	59	255	879.314	809.025	27.556	9.746	7.708	31.051
59	30	255	708.600	806.000	22.971	8.134	4.696	32.621
60	17	255	1155.618	806.147	17.556	6.699	3.231	51.865
61	16	255	745.125	805.500	13.899	5.070	4.018	63.999
62	39	255	835.449	801.115	34.870	8.366	5.935	1.585
63	42	255	36.857	797.310	24.971	8.840	6.049	67.010
64	33	255	597.773	798.833	26.385	9.467	4.438	16.378
65	12	255	910.417	790.667	17.314	5.229	2.922	2.865
66	28	255	773.929	789.107	22.385	6.603	5.399	158.576
67	48	255	646.042	783.750	27.799	8.228	7.428	11.056
68	2	255	956.500	787.000	4.828	2.257	1.128	90.000
69	35	255	93.557	784.014	21.314	7.106	6.271	11.625
70	33	255	724.045	781.348	23.799	7.997	5.254	132.277
71	25	255	830.420	776.900	22.728	8.323	3.824	49.350
72	30	255	123.767	777.467	24.385	7.119	5.366	111.775
73	16	255	1200.188	777.625	17.556	7.934	2.568	38.895
74	44	255	383.841	775.886	24.385	9.604	5.833	154.300
75	34	255	480.206	769.176	24.142	9.883	4.380	13.243
76	27	255	396.204	766.019	20.142	6.832	5.032	67.907
