 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	36	255	438.083	899.583	21.556	7.417	6.180	130.681
2	56	255	1126.179	891.964	29.213	10.152	7.023	13.623
3	48	255	1097.354	890.646	26.385	9.441	6.474	160.252
4	30	255	847.233	880.233	20.971	8.728	4.376	131.949
5	29	255	949.121	878.259	21.314	7.646	4.829	105.138
6	22	255	433.136	879.273	18.728	7.534	3.718	24.105
7	67	255	645.888	876.381	34.284	11.441	7.456	156.238
8	40	255	849.900	858.375	27.556	8.155	6.246	90.000
9	28	255	361.000	858.500	20.142	7.456	4.781	103.924
10	52	255	177.846	856.577	29.799	10.228	6.474	173.329
11	51	255	582.069	852.010	28.971	10.535	6.164	170.103
12	51	255	77.127	850.088	33.213	8.301	7.822	33.150
13	32	255	930.812	851.531	22.385	8.070	5.049	125.395
14	31	255	759.339	838.081	20.142	7.766	5.083	155.894
15	43	255	1132.244	836.616	24.385	8.394	6.522	83.873
16	52	255	37.538	827.846	26.971	9.012	7.346	136.926
17	41	255	636.988	825.500	24.971	8.752	5.965	95.164
18	40	255	925.050	825.050	24.971	9.681	5.261	114.864
19	33	255	951.864	825.197	27.556	8.665	4.849	107.073
20	48	255	461.854	821.854	31.799	8.228	7.427	158.404
21	38	255	595.553	818.711	24.142	8.769	5.517	158.296
22	55	255	385.882	812.391	27.799	10.777	6.498	27.250
23	39	255	477.141	804.782	23.799	8.683	5.719	50.997
24	29	255	324.569	798.017	20.142	6.972	5.296	27.343
25	28	255	733.036	791.500	25.213	8.298	4.296	141.037
26	29	255	288.466	785.741	20.142	7.517	4.912	79.123
27	26	255	281.077	771.500	20.142	6.632	4.992	10.177
28	47	255	398.628	770.670	27.213	10.857	5.512	2.907
29	74	255	176.338	765.622	32.385	11.297	8.340	14.482
30	53	255	368.915	765.972	26.728	10.570	6.384	174.107
31	13	255	976.885	765.731	12.485	4.253	3.892	120.964
32	26	255	531.423	760.962	19.314	6.926	4.780	105.588
33	59	255	190.653	753.669	28.385	10.731	7.001	162.143
34	59	255	598.178	747.907	29.213	10.431	7.202	127.890
35	36	255	222.583	749.056	22.142	7.596	6.034	172.217
36	52	255	931.096	742.442	26.385	10.139	6.530	149.217
37	68	255	269.662	734.588	36.042	10.094	8.578	132.745
38	37	255	255.014	735.365	22.142	8.046	5.855	160.267
39	26	255	836.962	735.192	21.556	8.029	4.123	17.962
40	64	255	1099.906	726.750	28.971	10.861	7.503	116.082
41	35	255	609.729	723.900	24.971	6.931	6.429	134.601
42	37	255	492.716	718.851	23.556	7.983	5.901	166.458
43	35	255	292.214	716.700	23.556	7.420	6.006	101.993
44	61	255	798.025	711.270	33.213	9.069	8.564	40.033
45	1	255	500.500	712.500	2.828	1.128	1.128	0.000
46	44	255	499.818	707.636	28.385	8.536	6.563	150.294
47	53	255	520.858	707.047	24.971	8.638	7.812	140.715
48	46	255	54.370	706.304	26.627	10.212	5.735	156.174
49	41	255	1065.354	704.280	27.213	9.918	5.264	145.561
50	48	255	142.688	703.896	27.213	8.866	6.893	167.701
51	56	255	822.357	702.357	27.556	9.688	7.360	98.636
52	19	255	506.132	701.605	20.142	7.682	3.149	164.467
53	27	255	872.722	694.426	22.385	6.958	4.941	114.098
54	34	255	520.294	695.412	22.971	8.943	4.841	169.737
55	42	255	84.357	691.190	27.799	9.183	5.824	56.851
56	35	255	821.100	686.186	25.799	8.758	5.088	154.648
57	46	255	398.870	683.674	26.385	10.445	5.608	55.145
58	55	255	805.809	680.427	30.385	11.248	6.226	76.840
59	27	255	861.167	677.019	22.142	7.633	4.504	113.033
60	22	255	806.727	670.909	19.556	7.145	3.921	148.502
61	49	255	543.480	667.194	26.142	9.192	6.787	119.625
62	33	255	15.500	668.106	23.556	9.246	4.544	10.085
63	39	255	496.808	649.321	26.627	8.291	5.989	173.405
64	43	255	516.988	644.895	24.971	9.929	5.514	170.718
65	50	255	39.660	631.620	24.971	9.736	6.539	156.705
66	50	255	767.460	627.320	25.556	9.717	6.551	14.372
67	32	255	4.281	624.094	22.142	9.020	4.517	26.384
68	34	255	228.912	622.529	21.556	8.696	4.978	158.305
69	31	255	607.048	620.371	23.556	7.339	5.378	81.224
70	78	255	274.590	607.833	31.799	10.739	9.248	92.076
71	45	255	306.811	608.344	25.213	9.490	6.038	122.464
72	8	255	0.875	609.125	11.657	5.110	1.993	98.677
73	39	255	508.885	606.218	25.799	8.994	5.521	154.414
74	38	255	6.289	604.474	25.799	9.593	5.043	24.351
75	32	255	623.969	601.281	23.556	9.038	4.508	175.265
76	48	255	771.854	600.583	26.385	9.342	6.542	14.288
77	48	255	1149.458	596.438	27.213	9.286	6.582	174.095
78	3	255	655.167	598.167	5.657	2.365	1.615	135.000
79	40	255	656.850	593.900	27.213	9.370	5.435	152.975
80	21	255	356.167	585.548	17.314	6.994	3.823	37.954
81	27	255	814.907	583.019	22.728	8.603	3.996	108.290
82	35	255	897.071	576.386	27.799	9.145	4.873	85.661
83	37	255	877.284	574.311	24.142	9.207	5.117	134.354
84	38	255	411.474	570.763	22.728	9.139	5.294	88.185
85	40	255	669.725	571.125	23.556	8.078	6.305	164.699
86	23	255	55.065	571.630	20.142	6.131	4.777	5.655
87	31	255	358.532	570.565	22.971	9.545	4.135	160.437
88	31	255	130.145	567.790	19.556	6.880	5.737	174.469
89	6	255	690.500	569.000	7.657	3.385	2.257	0.000
90	31	255	137.339	565.177	22.971	8.478	4.656	35.661
91	50	255	41.520	563.420	28.385	8.483	7.504	86.667
92	71	255	573.711	560.246	34.042	11.345	7.968	135.411
93	63	255	946.786	543.024	30.627	9.661	8.303	94.839
94	31	255	423.661	537.597	20.971	8.041	4.909	40.388
95	30	255	583.333	536.933	19.556	7.281	5.246	27.236
96	31	255	636.597	533.500	26.142	7.071	5.582	101.289
97	47	255	119.883	532.904	30.627	8.995	6.653	93.395
98	37	255	399.662	535.473	23.556	9.428	4.997	175.793
99	41	255	444.280	531.085	26.971	10.030	5.205	114.590
100	3	255	446.167	535.500	7.657	3.213	1.189	61.845
101	58	255	430.586	530.448	28.385	8.872	8.324	105.002
102	40	255	1103.950	528.475	27.799	8.599	5.923	140.104
103	46	255	88.196	524.000	24.142	9.166	6.390	0.000
104	30	255	228.667	522.767	22.385	8.860	4.311	124.305
105	27	255	661.648	522.352	22.385	8.098	4.245	136.234
106	32	255	987.469	515.562	26.385	8.497	4.795	97.538
107	24	255	173.208	516.083	19.556	7.544	4.051	134.630
108	37	255	217.392	513.905	22.142	8.011	5.881	158.045
109	40	255	1161.150	510.675	25.556	8.062	6.318	116.121
110	45	255	906.144	503.167	33.456	8.866	6.463	117.272
111	42	255	226.500	503.000	24.142	10.105	5.292	83.280
112	62	255	304.097	501.306	28.385	9.862	8.004	97.016
113	43	255	283.337	501.221	24.385	9.383	5.835	132.529
114	31	255	1107.371	498.210	23.799	6.717	5.876	61.627
115	46	255	183.370	494.630	25.556	9.980	5.869	24.560
116	51	255	1092.755	494.147	26.385	9.593	6.769	8.951
117	31	255	720.016	479.661	22.971	8.716	4.528	10.335
118	31	255	847.661	474.016	21.556	7.041	5.606	92.285
119	34	255	192.441	472.147	20.728	7.832	5.527	150.361
120	52	255	31.923	470.365	27.556	10.322	6.414	19.474
121	33	255	877.561	466.985	23.799	7.653	5.490	83.839
122	2	255	881.000	470.000	5.657	2.596	0.981	135.000
123	25	255	1089.860	463.820	17.556	5.836	5.454	60.265
124	37	255	498.716	462.905	24.971	10.354	4.550	20.626
125	47	255	48.053	457.798	27.799	10.880	5.500	8.532
126	39	255	978.705	451.885	26.142	8.359	5.941	97.602
127	27	255	193.907	449.426	17.899	6.451	5.329	12.492
128	29	255	36.707	439.638	19.556	6.647	5.555	36.643
129	32	255	128.281	427.281	20.142	7.310	5.574	114.725
130	63	255	389.992	424.865	29.799	10.184	7.876	2.286
131	43	255	368.523	421.826	32.042	8.997	6.086	11.824
132	36	255	1089.611	420.556	26.142	8.416	5.447	115.173
133	33	255	297.894	407.530	22.971	8.847	4.749	121.155
134	28	255	510.393	407.571	20.142	8.217	4.339	146.641
135	53	255	223.443	400.613	26.142	9.718	6.944	16.897
136	10	255	736.300	400.500	11.071	3.966	3.210	0.000
137	42	255	286.976	392.810	25.556	10.049	5.322	92.359
138	44	255	741.068	385.568	26.385	10.005	5.600	178.929
139	30	255	594.333	384.167	22.385	7.595	5.030	16.509
140	44	255	986.386	380.886	26.971	8.960	6.253	125.941
141	26	255	1084.038	379.077	18.728	7.188	4.606	168.076
142	3	255	645.833	378.167	5.657	2.365	1.615	45.000
143	49	255	471.561	364.337	25.799	9.612	6.491	140.141
144	35	255	1198.129	360.329	23.556	8.027	5.552	112.912
145	31	255	954.629	360.371	24.142	9.363	4.216	167.047
146	31	255	1119.500	360.565	26.385	8.152	4.842	7.152
