 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	89	255	14.230	897.860	36.870	11.758	9.638	3.686
2	3	255	110.500	902.500	6.243	3.385	1.128	0.000
3	8	255	193.250	902.250	13.071	5.666	1.798	175.269
4	16	255	274.250	901.812	17.899	6.857	2.971	176.558
5	49	255	289.296	899.500	26.728	8.293	7.523	50.974
6	41	255	302.817	898.939	25.556	8.506	6.137	104.836
7	35	255	343.071	900.729	21.899	8.278	5.383	176.487
8	48	255	401.188	899.625	25.556	9.172	6.663	32.721
9	62	255	414.823	899.032	28.142	9.338	8.454	178.484
10	16	255	430.938	901.875	18.728	7.341	2.775	1.453
11	37	255	468.230	900.554	22.971	8.686	5.424	169.205
12	1	255	503.500	902.500	2.828	1.128	1.128	0.000
13	27	255	569.315	900.833	20.728	6.547	5.251	179.365
14	41	255	626.841	900.744	25.556	9.443	5.528	4.029
15	49	255	659.867	899.378	25.799	8.025	7.774	171.748
16	22	255	722.455	901.091	20.728	7.200	3.891	17.430
17	27	255	831.833	901.315	21.314	8.299	4.142	176.827
18	25	255	913.860	900.860	22.728	6.182	5.149	179.375
19	55	255	1028.700	897.936	28.385	10.150	6.900	66.077
20	36	255	784.000	898.861	23.556	8.220	5.577	14.064
21	71	255	1016.049	895.838	43.698	12.031	7.514	133.748
22	37	255	69.959	895.581	21.314	7.326	6.430	80.732
23	51	255	82.284	894.775	25.556	8.207	7.913	86.260
24	52	255	372.308	894.635	26.385	9.514	6.959	57.495
25	2	255	805.500	898.000	4.828	2.257	1.128	90.000
26	1	255	808.500	898.500	2.828	1.128	1.128	0.000
27	10	255	1041.500	897.000	10.485	4.444	2.865	63.435
28	111	255	355.122	891.671	38.042	12.481	11.323	36.218
29	53	255	716.274	893.877	26.142	8.407	8.027	77.356
30	89	255	762.264	891.781	36.042	12.700	8.923	91.630
31	33	255	392.652	893.258	24.385	7.034	5.974	23.877
32	61	255	738.779	892.680	28.385	10.131	7.666	167.982
33	47	255	211.840	890.968	26.971	8.400	7.124	68.191
34	60	255	668.167	891.500	27.556	9.407	8.121	63.879
35	41	255	434.988	890.720	26.385	8.057	6.480	76.784
36	17	255	805.559	892.265	22.385	5.748	3.765	0.356
37	76	255	867.026	891.092	32.385	11.893	8.136	15.501
38	36	255	847.389	890.694	24.627	7.634	6.004	28.353
39	63	255	916.341	889.595	30.971	10.318	7.774	42.696
40	57	255	1195.851	889.763	33.799	9.480	7.655	4.145
41	51	255	407.049	887.676	26.971	10.412	6.236	97.102
42	39	255	1218.115	888.269	22.728	8.370	5.933	11.797
43	58	255	268.103	885.655	27.556	9.398	7.858	86.749
44	41	255	592.207	886.329	23.556	8.129	6.422	77.404
45	48	255	821.583	884.354	30.385	8.653	7.063	142.801
46	35	255	343.300	884.414	20.728	7.258	6.140	101.485
47	77	255	640.825	878.500	33.456	11.420	8.585	40.414
48	52	255	884.096	879.115	28.627	8.881	7.455	48.410
49	53	255	42.745	878.783	26.385	9.242	7.301	26.131
50	44	255	99.659	879.523	24.385	8.198	6.833	122.603
51	61	255	61.287	876.844	28.971	10.393	7.473	73.790
52	64	255	754.203	875.500	37.456	12.274	6.639	120.825
53	106	255	368.123	873.566	37.799	13.159	10.257	74.610
54	63	255	381.786	875.516	29.213	9.966	8.049	156.815
55	4	255	739.250	878.500	7.657	2.734	1.863	90.000
56	20	255	1152.200	876.050	18.142	6.179	4.121	14.091
57	83	255	725.223	872.958	33.456	12.765	8.279	151.085
58	31	255	1070.919	874.661	26.385	7.678	5.141	19.202
59	62	255	86.371	872.339	28.385	9.557	8.260	161.031
