 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	2	255	100.000	902.500	4.243	2.257	1.128	0.000
2	15	255	1192.033	899.900	16.142	6.110	3.126	18.435
3	21	255	452.548	898.690	22.142	7.847	3.407	169.803
4	9	255	986.500	889.833	10.485	4.204	2.726	54.217
5	8	255	911.625	888.625	9.071	3.538	2.879	135.000
6	13	255	105.038	886.115	12.485	4.899	3.378	140.735
7	25	255	562.860	884.140	22.385	7.406	4.298	2.804
8	20	255	1180.950	882.250	18.728	6.762	3.766	19.498
9	1	255	104.500	881.500	2.828	1.128	1.128	0.000
10	29	255	72.500	875.707	25.799	8.084	4.567	103.909
11	21	255	818.452	877.452	20.971	7.059	3.788	171.982
12	36	255	620.611	872.139	32.627	7.857	5.834	56.162
13	12	255	1045.750	872.917	11.899	4.424	3.453	57.933
14	22	255	45.500	869.636	16.728	5.585	5.016	90.000
15	25	255	59.220	866.740	20.385	5.915	5.381	141.560
16	15	255	808.300	862.167	20.971	5.917	3.228	35.512
17	16	255	380.688	862.812	13.899	5.130	3.971	175.163
18	8	255	395.375	858.625	9.071	3.538	2.879	45.000
19	5	255	399.100	857.100	9.657	4.076	1.562	110.994
20	4	255	380.500	856.250	8.485	3.676	1.385	129.690
21	33	255	427.924	850.167	38.870	7.089	5.927	27.670
22	21	255	588.929	849.310	20.142	6.177	4.329	8.750
23	12	255	786.417	840.083	15.314	5.254	2.908	36.309
24	15	255	398.433	839.633	14.728	5.543	3.446	139.606
25	16	255	1162.875	837.500	13.314	5.070	4.018	116.001
26	24	255	573.792	831.583	19.314	6.397	4.777	89.227
27	19	255	14.605	831.447	17.314	6.608	3.661	62.047
28	13	255	187.269	830.577	16.142	5.443	3.041	131.538
29	13	255	1100.885	830.962	12.485	4.899	3.378	129.265
30	7	255	371.786	825.929	11.657	5.155	1.729	80.385
31	1	255	570.500	827.500	2.828	1.128	1.128	0.000
32	14	255	648.000	826.214	12.485	4.264	4.181	2.771E-13
33	15	255	1193.233	824.700	16.142	4.813	3.968	57.260
34	1	255	1100.500	824.500	2.828	1.128	1.128	0.000
35	1	255	644.500	823.500	2.828	1.128	1.128	0.000
36	28	255	931.250	818.964	25.799	6.865	5.193	95.630
37	10	255	324.500	819.000	10.485	4.444	2.865	63.435
38	1	255	1018.500	820.500	2.828	1.128	1.128	0.000
39	2	255	326.000	814.500	4.243	2.257	1.128	0.000
40	36	255	38.111	804.861	25.213	8.337	5.498	10.801
41	34	255	997.353	791.794	30.627	6.812	6.355	5.474
42	21	255	1047.786	793.167	18.728	6.931	3.858	2.304
43	10	255	303.300	792.100	13.899	4.719	2.698	113.745
44	19	255	510.289	783.447	15.314	5.294	4.569	104.789
45	8	255	157.250	782.500	10.485	3.978	2.560	24.407
46	6	255	164.500	781.667	8.485	3.718	2.055	143.130
47	13	255	915.115	780.731	16.142	5.784	2.861	166.455
48	19	255	876.658	775.974	20.971	6.001	4.032	48.618
49	24	255	388.583	773.125	20.142	7.146	4.276	11.191
50	23	255	436.283	772.674	24.385	7.064	4.146	84.067
51	1	255	880.500	774.500	2.828	1.128	1.128	0.000
52	19	255	688.079	768.342	20.728	6.267	3.860	160.415
53	5	255	1142.100	768.900	9.071	4.076	1.562	20.994
54	17	255	979.676	764.676	14.728	4.948	4.375	95.004
55	39	255	637.423	756.705	22.385	7.153	6.942	35.783
56	16	255	799.688	758.188	13.899	5.130	3.971	4.837
57	4	255	800.000	753.250	9.899	4.428	1.150	143.909
58	16	255	1023.500	751.000	13.314	4.963	4.105	0.000
59	19	255	885.026	745.605	20.971	6.702	3.610	32.733
60	24	255	421.417	744.833	22.385	7.185	4.253	23.424
61	19	255	268.711	739.816	16.728	6.300	3.840	60.834
62	13	255	440.885	740.038	12.485	4.899	3.378	50.735
63	8	255	863.625	734.625	9.071	3.538	2.879	135.000
64	13	255	962.500	731.962	16.728	5.078	3.259	6.708
65	14	255	1020.071	729.786	16.728	5.117	3.484	80.308
66	18	255	31.611	727.167	16.728	5.697	4.023	140.180
67	24	255	966.500	726.708	23.556	6.480	4.716	139.093
68	33	255	191.439	725.318	32.627	7.957	5.281	56.872
69	11	255	1174.864	726.136	11.314	4.506	3.108	149.714
70	31	255	139.855	713.694	26.971	8.707	4.533	86.433
71	12	255	946.333	708.833	15.314	4.890	3.125	20.157
72	32	255	507.156	704.656	24.971	8.138	5.006	29.483
73	1	255	501.500	705.500	2.828	1.128	1.128	0.000
74	11	255	1075.955	701.227	15.314	4.695	2.983	62.398
75	17	255	557.441	692.441	15.314	5.563	3.891	28.902
76	14	255	1133.786	692.643	14.728	5.463	3.263	139.662
77	31	255	839.306	690.823	20.728	7.305	5.404	18.354
78	18	255	161.500	690.000	14.485	5.587	4.102	23.109
79	2	255	1130.500	690.000	4.828	2.257	1.128	90.000
80	7	255	604.786	685.643	9.071	3.507	2.542	120.473
81	14	255	1010.429	676.643	14.142	4.514	3.949	116.565
82	16	255	56.000	673.250	14.485	5.186	3.928	52.018
83	2	255	1007.000	672.500	4.243	2.257	1.128	0.000
84	1	255	52.500	670.500	2.828	1.128	1.128	0.000
85	29	255	362.190	667.190	18.728	6.563	5.626	134.999
86	18	255	1144.778	667.111	14.728	5.698	4.022	12.236
87	9	255	817.611	666.389	11.071	3.923	2.921	101.981
88	3	255	965.167	663.833	5.657	2.365	1.615	45.000
89	8	255	536.375	660.375	9.071	3.538	2.879	135.000
90	14	255	214.714	648.929	19.314	6.081	2.931	132.724
91	12	255	1100.750	635.333	13.314	4.553	3.356	161.392
92	12	255	769.833	631.583	13.314	5.113	2.988	33.336
93	19	255	150.605	628.553	24.971	5.600	4.320	68.689
94	16	255	816.000	628.938	17.314	6.284	3.242	113.075
95	26	255	331.077	626.115	20.971	6.761	4.896	81.918
96	29	255	24.155	623.362	20.971	7.388	4.998	60.544
97	8	255	537.625	624.625	9.071	3.538	2.879	135.000
98	8	255	432.500	623.000	10.485	3.489	2.919	90.000
99	17	255	409.618	620.559	18.142	5.112	4.234	126.379
100	16	255	1215.750	616.375	24.385	5.599	3.639	3.630
101	24	255	306.625	614.708	20.971	6.431	4.752	27.145
102	1	255	408.500	614.500	2.828	1.128	1.128	0.000
103	10	255	1067.900	610.800	11.899	4.166	3.056	33.836
104	11	255	174.500	605.773	12.485	4.900	2.859	74.745
105	14	255	522.429	600.786	17.314	5.623	3.170	109.239
106	19	255	170.974	593.605	21.314	6.522	3.709	134.370
107	28	255	437.893	591.500	28.385	7.250	4.917	71.245
108	22	255	127.091	589.455	20.142	7.234	3.872	44.835
109	30	255	367.567	587.633	27.799	8.167	4.677	167.100
110	21	255	454.643	588.167	16.728	5.714	4.680	0.000
111	2	255	459.500	590.000	4.828	2.257	1.128	90.000
112	24	255	948.167	585.458	23.556	7.348	4.159	54.408
113	11	255	79.318	584.773	13.899	4.433	3.159	139.636
114	10	255	834.300	585.500	11.071	3.966	3.210	0.000
115	35	255	1134.786	581.757	41.113	7.577	5.882	23.057
116	17	255	484.971	579.971	17.314	5.852	3.699	80.280
117	14	255	689.357	580.071	14.485	5.293	3.368	125.008
118	11	255	1030.045	572.136	11.314	3.994	3.507	161.565
119	10	255	519.500	568.300	11.071	3.966	3.210	90.000
120	27	255	171.130	565.611	23.213	7.280	4.722	102.003
121	24	255	681.708	566.375	20.728	7.237	4.222	147.415
122	3	255	175.500	565.500	6.828	3.385	1.128	90.000
123	36	255	873.556	562.528	33.213	8.391	5.463	144.389
124	33	255	67.864	554.712	21.556	8.145	5.159	125.514
125	18	255	205.333	554.667	15.314	4.967	4.614	7.018
126	8	255	891.375	555.625	9.071	3.538	2.879	45.000
127	10	255	1014.000	552.300	11.899	4.871	2.614	137.145
128	10	255	1183.600	552.100	14.485	6.076	2.096	163.611
129	15	255	826.900	551.100	13.071	4.659	4.099	45.001
130	28	255	338.036	548.357	19.556	7.276	4.900	124.812
131	16	255	960.625	547.688	19.899	5.840	3.488	168.059
132	42	255	593.214	541.929	36.284	7.841	6.820	83.782
133	15	255	942.633	542.700	13.314	5.243	3.643	170.101
134	15	255	571.567	540.900	13.314	4.973	3.841	9.462
135	14	255	1094.357	540.571	14.142	5.046	3.533	146.111
136	20	255	652.200	537.400	26.385	5.879	4.331	34.315
137	43	255	61.988	534.012	30.042	8.103	6.757	153.017
138	12	255	299.417	534.833	14.485	4.557	3.353	65.389
139	13	255	932.731	534.115	12.485	4.253	3.892	30.964
140	12	255	293.417	532.833	14.728	5.558	2.749	29.671
141	9	255	802.500	531.500	9.657	3.385	3.385	0.000
142	12	255	355.417	526.500	13.314	5.334	2.865	103.970
143	11	255	1163.500	526.409	11.899	4.513	3.103	14.714
