 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	8	255	41.000	902.250	13.071	5.468	1.863	0.000
2	36	255	601.278	899.083	22.971	9.091	5.042	131.025
3	24	255	775.875	900.417	21.556	6.290	4.858	167.071
4	9	255	1087.278	902.056	11.071	5.229	2.191	4.731
5	42	255	1185.595	899.690	23.314	7.856	6.807	51.172
6	52	255	674.365	897.327	26.142	9.223	7.179	99.533
7	35	255	638.614	895.157	24.385	9.637	4.624	179.113
8	63	255	126.706	891.595	28.385	9.482	8.460	117.896
9	74	255	750.027	888.392	30.385	11.207	8.407	89.282
10	40	255	1033.375	886.850	24.142	9.479	5.373	4.605
11	57	255	587.430	880.781	27.556	10.205	7.112	78.394
12	64	255	565.969	879.656	28.971	9.354	8.712	77.056
13	34	255	784.618	876.294	23.556	8.998	4.811	77.959
14	50	255	499.200	874.340	26.728	9.883	6.442	75.570
15	43	255	936.826	872.663	28.971	11.373	4.814	16.378
16	36	255	222.278	870.583	21.556	7.180	6.384	102.669
17	46	255	416.696	870.413	26.728	10.586	5.533	27.514
18	59	255	390.364	866.636	28.385	10.548	7.122	65.017
19	42	255	484.643	868.929	26.385	9.645	5.545	163.881
20	1	255	488.500	871.500	2.828	1.128	1.128	0.000
21	44	255	521.818	867.841	24.385	9.601	5.835	130.716
22	56	255	897.036	866.464	29.213	8.867	8.041	81.053
23	9	255	205.500	868.500	9.657	3.385	3.385	0.000
24	50	255	854.920	866.080	26.971	8.269	7.699	23.628
25	38	255	1187.026	865.263	23.799	7.903	6.122	5.193
26	37	255	990.068	859.446	21.314	7.478	6.300	82.205
27	73	255	111.486	852.281	32.042	11.481	8.095	107.828
28	43	255	534.151	854.198	22.971	8.200	6.677	167.239
29	40	255	121.650	849.475	24.385	9.567	5.323	56.695
30	10	255	606.700	849.800	15.314	6.155	2.069	73.813
31	27	255	1172.833	848.833	20.728	7.103	4.840	38.252
32	43	255	142.965	847.430	22.385	7.947	6.890	173.803
33	61	255	866.221	844.352	35.456	10.677	7.274	49.722
34	52	255	153.538	842.423	26.142	9.489	6.977	106.818
35	47	255	333.564	841.947	25.556	9.450	6.332	9.503
36	37	255	1166.716	839.284	26.385	8.589	5.485	69.323
37	47	255	3.755	836.968	24.385	8.467	7.067	151.267
38	57	255	1045.430	835.658	28.971	10.824	6.705	66.471
39	56	255	468.893	833.714	26.385	8.741	8.157	172.235
40	46	255	295.043	832.196	24.971	9.259	6.326	134.931
41	57	255	311.921	831.237	26.971	9.776	7.424	120.936
42	39	255	1202.808	830.885	27.799	9.759	5.089	66.041
43	38	255	685.632	830.526	22.385	7.882	6.138	163.934
44	26	255	825.885	828.923	18.728	6.053	5.469	178.881
45	58	255	659.690	825.638	28.142	10.441	7.073	74.139
46	58	255	1190.672	827.414	27.556	9.276	7.961	177.177
47	23	255	1040.022	825.717	22.385	7.211	4.061	94.810
48	38	255	86.553	822.658	21.556	8.434	5.737	137.726
