 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	40	255	292.850	899.700	22.971	8.612	5.914	140.317
2	11	255	344.955	901.773	14.728	5.058	2.769	178.742
3	27	255	477.315	901.537	23.314	9.724	3.535	178.177
4	21	255	578.500	901.690	19.899	8.305	3.219	0.000
5	45	255	695.811	898.500	24.971	9.441	6.069	68.349
6	87	255	943.397	898.810	33.556	11.692	9.474	5.493
7	47	255	224.160	893.649	25.799	10.493	5.703	154.179
8	94	255	663.415	888.915	35.456	13.149	9.102	128.337
9	82	255	1147.744	886.451	33.213	11.639	8.971	128.735
10	42	255	433.048	883.786	23.556	8.473	6.311	92.369
11	36	255	735.333	881.139	29.213	8.885	5.159	71.208
12	33	255	200.288	881.258	23.556	7.426	5.658	98.469
13	51	255	493.363	876.441	25.799	8.514	7.627	89.280
14	64	255	881.781	874.188	29.213	9.603	8.485	143.868
15	33	255	417.500	874.682	20.485	7.620	5.514	90.000
16	83	255	159.307	872.355	33.213	11.809	8.949	173.653
17	39	255	690.962	872.654	24.385	8.854	5.608	104.732
18	72	255	252.972	870.361	31.799	10.891	8.418	52.501
19	37	255	1127.203	867.932	22.728	8.180	5.759	66.462
20	67	255	907.515	865.649	29.799	9.865	8.647	87.100
21	39	255	124.269	865.372	23.799	8.450	5.877	3.524
22	54	255	594.185	862.426	26.385	9.189	7.483	117.578
23	32	255	1079.562	863.844	24.971	6.753	6.033	178.096
24	50	255	523.900	861.220	29.213	11.225	5.671	37.626
25	62	255	659.726	859.452	27.799	9.061	8.713	174.519
26	62	255	417.984	858.790	29.213	11.572	6.822	151.184
27	19	255	946.921	859.605	15.071	5.550	4.359	77.179
28	50	255	1192.400	855.060	30.971	10.979	5.799	107.682
29	3	255	1194.167	860.167	5.657	2.365	1.615	135.000
30	53	255	614.745	854.689	28.042	9.760	6.914	110.123
31	35	255	66.186	854.271	23.556	8.942	4.983	110.382
32	55	255	1034.500	853.791	32.627	9.358	7.483	96.247
33	64	255	15.578	852.641	29.556	10.728	7.595	50.056
34	72	255	350.500	852.431	30.971	9.934	9.229	115.578
35	79	255	679.272	848.551	32.627	10.710	9.392	57.895
36	82	255	1098.390	848.012	32.627	10.401	10.038	33.106
37	42	255	297.595	846.929	23.556	8.196	6.525	54.957
38	44	255	825.159	844.455	24.728	9.229	6.070	106.731
39	32	255	198.594	843.031	22.971	8.192	4.974	27.606
40	74	255	355.689	841.392	30.385	10.434	9.030	22.628
41	69	255	141.065	839.993	31.213	11.003	7.984	117.338
42	47	255	82.713	837.457	24.971	8.707	6.873	64.987
43	41	255	704.573	838.622	23.556	9.368	5.572	177.548
44	52	255	315.769	830.231	25.799	8.774	7.546	120.653
45	77	255	615.864	830.643	30.971	10.710	9.154	165.730
46	60	255	66.167	830.233	28.971	11.047	6.916	166.462
47	31	255	80.306	829.790	20.971	7.053	5.596	5.507
48	75	255	132.940	828.167	31.213	10.275	9.294	125.329
49	35	255	1066.500	829.729	23.556	7.612	5.855	115.289
50	74	255	1096.676	828.257	31.213	10.075	9.352	124.813
51	43	255	471.779	828.174	23.556	8.793	6.227	118.155
52	59	255	845.280	827.805	27.799	10.208	7.359	155.086
53	63	255	289.675	825.944	27.556	9.518	8.428	172.663
