 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	43	255	61.430	900.733	25.314	10.272	5.330	173.576
2	13	255	153.500	901.654	12.485	5.181	3.195	0.000
3	14	255	365.500	902.143	19.071	8.476	2.103	0.000
4	25	255	1016.100	901.460	20.728	8.526	3.733	4.830
5	76	255	424.526	897.737	31.799	11.655	8.302	155.337
6	47	255	188.202	896.521	24.971	9.392	6.372	71.848
7	1	255	255.500	900.500	2.828	1.128	1.128	0.000
8	79	255	1215.475	896.348	32.042	10.838	9.281	17.788
9	42	255	256.690	895.500	26.627	9.005	5.938	142.427
10	54	255	380.333	894.611	26.728	9.660	7.117	75.834
11	33	255	172.348	894.985	23.556	7.497	5.604	120.652
12	42	255	1076.762	894.357	24.971	8.726	6.128	13.663
13	49	255	1091.173	893.888	29.799	9.127	6.836	117.670
14	55	255	843.736	890.682	28.971	10.051	6.968	35.691
15	43	255	608.849	888.058	23.314	8.633	6.342	77.033
16	50	255	1142.600	884.600	26.142	9.718	6.551	59.916
17	47	255	1167.351	884.053	25.314	9.062	6.604	63.308
18	68	255	616.985	881.868	29.556	10.291	8.413	83.160
19	67	255	888.067	881.858	35.456	9.741	8.758	103.516
20	73	255	511.390	881.445	31.213	9.953	9.338	13.492
21	55	255	845.300	882.355	27.556	10.508	6.664	20.997
22	104	255	1051.471	879.231	47.941	13.512	9.800	135.643
23	74	255	64.946	877.541	30.971	10.177	9.258	9.494
24	44	255	774.886	872.909	23.556	8.313	6.739	93.406
25	42	255	980.452	873.667	22.728	7.484	7.145	53.616
26	33	255	718.894	870.015	24.971	9.406	4.467	31.665
27	83	255	688.139	867.235	33.213	10.773	9.809	99.966
28	23	255	838.370	870.543	17.314	6.054	4.837	8.836
29	26	255	747.154	868.808	18.971	6.245	5.301	129.402
30	60	255	35.683	864.150	28.728	10.870	7.028	99.979
31	68	255	391.191	856.985	30.627	10.090	8.581	143.404
32	54	255	514.333	857.315	28.042	10.423	6.597	54.671
33	44	255	583.909	852.409	33.456	8.494	6.595	71.434
34	58	255	1173.017	852.362	28.042	9.434	7.828	161.004
35	49	255	647.704	848.010	30.627	9.506	6.563	70.963
36	34	255	1141.765	848.559	21.556	7.469	5.796	162.893
37	2	255	1145.000	851.000	5.657	2.596	0.981	135.000
38	25	255	572.740	847.460	17.314	6.416	4.962	152.969
39	77	255	877.032	844.188	34.870	13.024	7.527	118.280
40	48	255	1077.271	846.333	26.385	9.341	6.543	17.037
41	83	255	483.500	843.572	32.971	11.939	8.851	66.751
42	48	255	625.562	844.083	26.971	10.768	5.676	152.154
43	98	255	21.092	839.980	37.799	14.404	8.663	98.470
44	1	255	934.500	844.500	2.828	1.128	1.128	0.000
45	31	255	473.565	839.500	20.142	7.189	5.490	60.107
46	41	255	371.427	838.037	24.142	9.632	5.420	16.963
47	1	255	851.500	840.500	2.828	1.128	1.128	0.000
48	89	255	173.803	834.320	34.385	12.176	9.307	123.777
49	31	255	434.790	836.694	20.728	7.335	5.381	91.975
50	46	255	855.652	836.891	27.556	10.079	5.811	174.601
51	67	255	820.560	832.575	28.971	9.367	9.107	10.576
52	3	255	811.833	834.833	5.657	2.365	1.615	135.000
53	53	255	553.330	829.670	26.385	9.211	7.326	71.875
54	45	255	460.611	828.389	23.556	8.095	7.078	174.289
55	39	255	983.756	826.064	23.556	9.128	5.440	113.244
56	43	255	158.965	821.686	24.385	10.069	5.437	168.220
57	70	255	346.386	817.586	31.799	12.554	7.100	32.744
58	39	255	623.603	810.372	23.556	8.715	5.698	125.997
59	34	255	191.147	807.735	22.971	7.725	5.604	0.719
60	47	255	1149.138	806.266	28.385	8.828	6.779	48.864
61	97	255	604.304	801.716	35.213	12.462	9.910	18.638
62	24	255	620.542	802.042	20.142	7.489	4.080	51.928
63	54	255	205.741	799.481	26.971	9.006	7.635	83.968
64	106	255	850.774	796.151	37.456	12.907	10.457	62.230
65	20	255	433.750	795.550	15.899	5.337	4.771	49.545
66	51	255	628.755	794.245	37.698	10.940	5.936	179.379
67	35	255	671.186	791.671	20.728	7.449	5.983	108.257
68	52	255	1037.212	790.577	27.556	10.904	6.072	25.281
69	50	255	147.260	786.300	25.556	9.697	6.565	111.493
70	53	255	593.160	783.443	33.799	8.944	7.545	52.003
71	78	255	336.897	781.231	32.385	12.091	8.214	81.403
72	35	255	547.900	779.157	21.314	6.890	6.468	174.572
73	42	255	360.167	775.024	23.799	8.844	6.046	164.944
74	1	255	892.500	776.500	2.828	1.128	1.128	0.000
75	57	255	797.447	770.605	27.556	9.496	7.642	174.182
76	37	255	891.716	772.230	24.385	8.699	5.416	16.650
77	25	255	581.300	765.380	18.142	7.366	4.321	119.043
78	1	255	317.500	767.500	2.828	1.128	1.128	0.000
79	1	255	319.500	765.500	2.828	1.128	1.128	0.000
80	1	255	312.500	763.500	2.828	1.128	1.128	0.000
81	53	255	452.142	758.557	26.385	8.758	7.705	68.362
82	54	255	494.648	758.000	26.971	10.345	6.646	105.254
83	14	255	528.643	761.429	13.071	5.443	3.275	7.161
84	64	255	561.047	757.266	29.799	10.133	8.042	25.893
85	37	255	297.473	755.392	21.556	7.212	6.533	117.670
86	35	255	843.643	751.700	21.556	7.256	6.141	44.422
87	58	255	199.500	747.862	27.213	10.173	7.259	142.851
88	38	255	789.711	747.395	21.556	7.411	6.529	125.943
89	32	255	403.438	744.750	21.556	6.853	5.945	61.963
90	36	255	570.694	743.139	24.142	7.441	6.160	171.305
91	52	255	1140.885	740.596	26.385	9.261	7.149	53.627
92	64	255	12.625	739.359	29.556	9.942	8.197	81.898
93	70	255	426.929	734.043	38.627	16.215	5.497	74.516
94	35	255	859.586	737.043	20.142	7.440	5.990	158.807
95	1	255	7.500	738.500	2.828	1.128	1.128	0.000
96	60	255	399.900	734.217	36.627	10.577	7.223	61.030
97	41	255	837.451	734.207	26.971	7.755	6.731	155.666
98	55	255	1166.609	734.136	34.627	11.568	6.054	29.416
99	20	255	392.000	733.050	20.142	8.608	2.958	64.051
100	57	255	953.728	730.360	29.799	11.018	6.587	65.041
101	36	255	1001.861	732.139	22.142	8.097	5.661	93.150
102	53	255	916.217	731.651	30.042	11.345	5.948	6.693
103	39	255	343.500	723.910	22.385	8.933	5.559	126.057
104	36	255	182.806	723.194	20.971	6.814	6.727	45.013
105	48	255	726.146	722.562	25.799	10.207	5.988	52.721
106	55	255	876.373	720.845	37.456	9.400	7.449	18.612
107	27	255	544.167	717.944	24.627	7.881	4.362	19.557
108	92	255	689.946	714.402	33.799	11.550	10.142	118.325
109	70	255	41.371	715.443	30.971	12.233	7.286	7.924
110	51	255	471.892	714.676	34.627	10.592	6.131	160.192
