 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	29	255	299.086	900.086	18.728	7.072	5.221	45.000
2	33	255	749.015	900.773	27.556	8.097	5.189	0.222
3	1	255	826.500	902.500	2.828	1.128	1.128	0.000
4	19	255	953.658	900.763	28.971	8.147	2.970	4.425
5	8	255	990.500	902.125	11.071	4.769	2.136	0.000
6	49	255	822.480	895.602	33.456	8.381	7.444	30.087
7	1	255	1127.500	899.500	2.828	1.128	1.128	0.000
8	53	255	200.123	895.047	26.142	8.941	7.547	140.690
9	47	255	677.287	890.330	26.385	9.935	6.023	52.533
10	59	255	1154.246	890.212	44.527	9.190	8.174	74.516
11	34	255	749.794	889.441	37.456	6.811	6.355	43.410
12	2	255	744.500	890.000	4.828	2.257	1.128	90.000
13	53	255	877.179	885.047	26.385	9.629	7.008	57.293
14	91	255	791.038	881.676	34.385	12.642	9.165	171.235
15	60	255	831.650	880.150	27.799	8.806	8.675	66.801
16	65	255	164.623	880.085	30.971	11.994	6.900	21.556
17	37	255	540.905	878.446	24.971	7.241	6.506	71.660
18	69	255	56.703	875.022	29.799	10.083	8.713	93.210
19	79	255	807.956	870.715	31.213	10.309	9.757	145.735
20	100	255	523.920	867.730	37.799	14.212	8.959	96.910
21	57	255	596.588	870.904	36.627	8.554	8.484	27.183
22	35	255	1187.014	871.700	27.213	8.013	5.562	9.771
23	27	255	165.759	870.093	18.142	6.033	5.699	146.477
24	74	255	577.541	863.662	30.385	10.484	8.987	122.151
25	53	255	834.255	865.387	37.456	9.194	7.340	9.418
26	65	255	606.377	859.377	28.385	9.110	9.084	135.000
27	38	255	1074.789	860.447	22.142	7.354	6.579	53.902
28	81	255	422.784	854.981	33.799	10.894	9.467	83.462
29	74	255	411.622	853.608	31.213	11.030	8.542	79.476
30	94	255	287.245	850.160	37.213	12.793	9.356	75.541
31	63	255	786.770	852.071	46.284	10.684	7.508	3.320
32	54	255	895.741	849.315	44.284	10.127	6.789	75.064
33	51	255	458.735	848.520	26.971	9.622	6.749	95.675
34	46	255	1097.696	847.826	29.213	9.988	5.864	44.565
35	6	255	59.333	844.667	8.485	3.140	2.433	135.000
36	1	255	856.500	845.500	2.828	1.128	1.128	0.000
37	36	255	413.639	840.806	23.556	7.975	5.748	145.285
38	59	255	1134.890	840.229	38.627	11.621	6.464	26.037
39	34	255	248.500	837.941	21.314	6.811	6.356	32.457
40	77	255	831.123	835.955	31.799	10.784	9.091	40.971
41	39	255	896.038	835.936	24.971	8.225	6.037	86.705
42	4	255	663.000	837.000	5.657	2.257	2.257	0.000
43	1	255	1140.500	837.500	2.828	1.128	1.128	0.000
44	71	255	375.134	821.430	30.385	10.231	8.836	25.303
45	69	255	973.123	818.732	29.799	9.928	8.849	7.200
46	61	255	709.631	818.025	37.456	10.681	7.272	26.694
47	79	255	318.044	815.120	32.385	10.563	9.522	114.491
48	63	255	333.706	811.532	27.799	9.378	8.553	138.095
49	43	255	481.035	811.430	24.142	9.451	5.793	73.496
50	104	255	732.058	807.115	38.284	14.358	9.223	52.447
51	65	255	713.285	807.731	28.971	9.141	9.054	87.986
52	39	255	1077.269	806.603	28.627	8.452	5.875	37.345
53	38	255	80.263	799.289	22.142	7.301	6.627	79.526
54	2	255	1079.000	802.000	5.657	2.596	0.981	45.000
55	65	255	377.700	796.177	31.213	11.295	7.327	45.712
56	41	255	1185.256	797.183	24.142	8.564	6.095	24.801
57	46	255	339.130	796.391	23.556	8.219	7.126	162.738
58	23	255	1108.543	797.283	22.971	8.299	3.528	137.448
59	56	255	318.500	794.321	28.627	9.953	7.164	132.638
60	34	255	1153.706	796.235	24.728	7.753	5.584	161.698
61	67	255	955.649	793.933	44.870	10.847	7.865	24.500
62	36	255	817.056	793.639	31.213	9.345	4.905	146.348
63	65	255	250.438	790.885	29.213	9.539	8.676	62.668
64	46	255	853.065	791.696	32.042	10.034	5.837	4.597
65	42	255	1018.667	789.714	32.627	7.751	6.900	20.757
66	78	255	200.359	786.487	31.799	10.896	9.114	108.906
67	22	255	807.500	787.818	28.627	7.116	3.937	31.979
68	124	255	386.653	783.097	45.941	13.127	12.027	13.305
69	1	255	1022.500	786.500	2.828	1.128	1.128	0.000
70	17	255	861.971	782.500	18.728	6.899	3.138	129.068
71	40	255	1008.925	779.950	28.627	8.230	6.188	78.377
72	77	255	1125.981	776.240	38.627	10.560	9.284	167.191
73	47	255	22.649	774.436	25.799	7.991	7.488	58.723
74	45	255	359.056	775.300	23.799	8.092	7.080	162.048
75	55	255	545.155	771.427	31.213	10.879	6.437	94.651
76	38	255	674.684	771.316	43.456	7.832	6.178	174.994
77	80	255	456.113	765.850	35.799	14.329	7.109	67.692
78	83	255	59.030	764.440	33.799	12.089	8.742	100.691
79	62	255	876.968	758.742	29.213	10.046	7.858	170.665
80	76	255	102.789	757.026	31.799	10.079	9.600	77.742
81	49	255	293.051	757.643	31.456	9.356	6.668	82.647
82	41	255	845.817	756.646	29.213	7.950	6.567	49.173
83	41	255	930.622	756.622	32.627	7.521	6.941	152.285
84	40	255	984.225	752.275	26.385	8.903	5.720	178.482
85	63	255	221.500	749.500	27.799	9.682	8.285	45.002
86	62	255	634.000	749.290	28.142	9.548	8.267	101.460
87	3	255	930.833	751.833	5.657	2.365	1.615	135.000
88	58	255	1030.138	745.983	27.556	9.163	8.059	35.464
89	52	255	815.481	745.135	25.556	9.528	6.949	178.633
90	48	255	974.854	745.021	37.213	8.321	7.344	155.124
91	42	255	924.833	744.833	29.799	8.320	6.427	151.252
92	65	255	345.346	742.069	29.799	9.581	8.638	33.216
93	54	255	201.426	741.444	28.142	9.752	7.050	91.174
94	91	255	303.753	734.093	36.042	13.985	8.285	51.813
95	52	255	1162.654	729.327	31.456	8.648	7.656	36.786
96	66	255	839.030	726.091	30.627	11.658	7.208	106.287
