 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	5	255	410.700	901.300	9.657	4.183	1.522	79.099
2	28	255	415.607	900.464	18.728	7.154	4.983	14.018
3	8	255	1020.000	902.500	16.243	9.027	1.128	0.000
4	77	255	519.422	894.162	32.042	11.109	8.825	139.177
5	44	255	671.364	890.136	34.284	9.270	6.044	108.198
6	48	255	311.229	889.292	31.213	9.141	6.686	6.315
7	42	255	601.452	879.214	31.213	9.429	5.671	120.904
8	8	255	690.375	883.625	9.071	3.538	2.879	45.000
9	53	255	887.179	877.085	25.556	8.635	7.815	52.232
10	69	255	568.645	874.428	30.627	11.358	7.735	146.049
11	45	255	1042.167	865.878	40.042	11.402	5.025	125.502
12	1	255	1043.500	871.500	2.828	1.128	1.128	0.000
13	30	255	1089.800	864.867	19.556	7.354	5.194	39.854
14	38	255	1161.474	864.974	25.556	9.659	5.009	164.825
15	91	255	1008.390	857.489	34.627	11.107	10.432	61.722
16	2	255	619.000	860.500	4.243	2.257	1.128	0.000
17	67	255	948.560	854.963	29.213	9.766	8.735	129.707
18	7	255	614.786	857.643	9.899	4.110	2.168	157.500
19	50	255	646.000	854.000	24.971	8.270	7.698	113.199
20	32	255	660.219	848.312	19.556	6.594	6.179	98.985
21	91	255	516.863	841.709	36.385	13.993	8.280	93.990
22	45	255	91.633	843.433	24.142	7.852	7.297	16.053
23	62	255	852.032	840.468	27.556	9.841	8.022	118.792
24	39	255	816.192	838.731	29.799	9.137	5.434	136.387
25	69	255	208.007	838.659	29.799	9.996	8.789	146.846
26	50	255	625.400	839.060	26.142	8.606	7.397	118.580
27	52	255	21.673	838.654	25.556	9.220	7.181	5.018
28	53	255	597.028	834.198	26.142	8.315	8.115	135.097
29	43	255	508.430	826.547	32.870	8.537	6.413	60.702
30	65	255	1194.146	828.423	29.556	11.464	7.219	173.534
31	52	255	359.712	827.577	25.556	9.073	7.297	12.432
32	61	255	731.172	823.418	44.527	10.264	7.567	40.668
33	39	255	283.064	823.551	25.213	8.236	6.029	26.327
34	54	255	114.463	818.556	28.627	8.857	7.763	151.563
35	52	255	1080.288	816.269	25.799	8.487	7.801	72.800
36	55	255	233.573	816.118	26.385	9.235	7.583	143.588
37	47	255	684.351	815.181	24.728	8.350	7.167	84.000
38	67	255	1030.619	813.694	28.971	9.372	9.102	6.694
39	43	255	1221.151	814.174	24.728	8.609	6.360	95.370
40	59	255	619.500	800.398	29.213	9.885	7.599	117.536
41	43	255	528.686	799.105	34.284	8.529	6.419	119.526
42	45	255	420.789	788.811	27.799	10.056	5.698	120.022
43	46	255	1099.891	787.239	30.627	9.855	5.943	56.468
44	34	255	236.618	785.706	22.385	7.247	5.973	105.763
45	40	255	781.675	785.550	36.042	9.788	5.203	88.918
46	3	255	425.833	787.833	5.657	2.365	1.615	135.000
47	44	255	922.545	783.591	25.799	9.024	6.208	115.919
48	1	255	785.500	783.500	2.828	1.128	1.128	0.000
49	36	255	704.028	779.389	34.971	7.878	5.818	71.234
50	2	255	611.000	779.000	5.657	2.596	0.981	45.000
51	45	255	462.700	774.900	23.799	7.826	7.321	175.935
52	29	255	915.293	774.121	23.556	8.644	4.272	83.712
53	46	255	308.283	771.543	24.142	8.109	7.223	15.804
54	29	255	631.121	770.328	20.728	6.985	5.286	139.547
55	26	255	181.115	769.500	18.142	6.774	4.887	4.469
56	54	255	1200.519	767.185	26.627	9.290	7.401	140.619
57	55	255	86.682	759.209	26.971	8.774	7.981	139.210
58	30	255	1134.400	758.667	20.971	6.720	5.684	149.294
59	65	255	996.608	755.300	27.799	9.364	8.838	34.690
60	39	255	573.782	749.987	26.385	8.860	5.605	131.436
61	81	255	773.784	746.796	33.213	12.608	8.180	20.820
62	43	255	556.500	738.640	23.314	7.534	7.267	4.038E-13
63	69	255	752.007	735.210	30.971	10.941	8.030	111.226
64	56	255	308.929	735.411	26.385	10.087	7.069	126.632
