 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	17	255	449.088	900.971	15.314	6.475	3.343	29.844
2	32	255	1091.469	900.906	24.971	9.153	4.452	0.162
3	42	255	469.667	891.524	31.213	9.596	5.573	87.208
4	27	255	980.463	887.759	20.142	7.035	4.887	104.053
5	22	255	164.045	887.591	18.142	6.102	4.590	19.427
6	52	255	1105.481	884.615	36.042	9.790	6.763	104.254
7	1	255	339.500	883.500	2.828	1.128	1.128	0.000
8	27	255	118.500	880.722	18.142	6.779	5.071	0.000
9	51	255	342.382	878.775	32.042	9.199	7.059	177.735
10	36	255	1029.167	874.333	24.142	7.405	6.190	135.682
11	40	255	990.625	867.450	24.385	8.440	6.035	147.930
12	18	255	549.000	864.722	16.728	5.225	4.386	107.434
13	38	255	226.605	861.947	24.142	7.929	6.102	177.591
14	39	255	317.808	859.064	24.142	8.468	5.864	78.347
15	22	255	178.409	856.136	16.142	5.669	4.941	88.615
16	32	255	659.969	849.906	26.385	7.527	5.413	135.893
17	17	255	1.324	849.794	16.485	6.794	3.186	86.004
18	27	255	115.685	849.907	19.556	6.544	5.253	22.769
19	45	255	1205.811	846.011	26.971	8.260	6.936	175.156
20	20	255	923.750	842.850	17.314	7.012	3.632	2.613
21	40	255	413.900	836.125	27.556	8.966	5.680	152.229
22	28	255	1059.750	836.750	18.142	6.537	5.454	134.999
23	60	255	157.650	829.783	28.728	10.666	7.163	78.043
24	2	255	405.500	833.000	4.828	2.257	1.128	90.000
25	31	255	404.919	827.919	23.556	8.984	4.394	147.857
26	2	255	407.500	831.000	4.828	2.257	1.128	90.000
27	28	255	1116.286	826.643	23.556	6.501	5.484	13.353
28	34	255	249.794	825.382	22.142	8.176	5.295	59.789
29	10	255	631.000	820.800	15.314	4.945	2.575	60.156
30	28	255	1081.786	811.714	22.142	6.876	5.185	141.429
31	79	255	706.930	809.816	32.627	11.195	8.985	34.089
32	30	255	163.300	809.400	25.213	7.959	4.800	62.618
33	35	255	1172.214	809.557	22.971	7.235	6.160	105.195
34	24	255	720.208	807.083	18.728	6.367	4.799	114.578
35	1	255	658.500	808.500	2.828	1.128	1.128	0.000
36	43	255	658.640	802.919	29.799	9.762	5.608	138.898
37	30	255	513.633	802.333	20.385	6.515	5.863	27.552
38	40	255	97.425	780.550	22.142	7.650	6.658	130.915
39	47	255	178.755	780.096	27.799	9.171	6.525	178.651
40	41	255	478.256	769.671	33.456	10.473	4.985	30.830
