 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	49	255	21.561	899.071	24.728	8.891	7.017	61.023
2	15	255	279.433	901.633	15.071	6.053	3.155	169.441
3	64	255	473.266	899.594	32.385	11.671	6.982	11.863
4	56	255	922.411	899.179	27.556	9.798	7.277	33.400
5	45	255	563.611	896.056	30.971	8.087	7.085	26.117
6	76	255	745.171	896.658	33.799	12.514	7.733	170.328
7	45	255	777.100	895.767	30.971	7.964	7.194	148.811
8	89	255	1112.927	888.455	36.385	13.483	8.405	90.392
9	66	255	165.697	887.394	29.213	10.764	7.807	145.216
10	61	255	640.320	885.418	29.799	10.362	7.495	39.793
11	58	255	318.552	881.241	29.556	10.501	7.033	75.661
12	33	255	1123.409	879.803	23.556	7.336	5.728	154.718
13	78	255	912.679	877.064	32.627	11.451	8.673	125.544
14	56	255	9.964	876.643	26.385	8.511	8.378	124.242
15	73	255	351.390	871.856	29.799	10.226	9.090	120.334
16	32	255	748.219	874.156	20.142	7.003	5.818	177.998
17	40	255	917.975	864.625	27.213	9.520	5.349	170.955
18	48	255	1105.708	863.375	30.042	9.573	6.384	169.158
19	50	255	170.420	859.280	26.971	8.497	7.493	83.239
20	61	255	1165.287	855.893	29.799	9.186	8.455	2.340
21	34	255	481.000	855.471	21.314	7.358	5.883	50.572
22	41	255	498.915	856.256	22.728	8.308	6.283	174.190
23	46	255	798.478	847.783	24.385	8.867	6.606	130.509
24	58	255	416.759	847.155	31.799	11.363	6.499	173.135
25	55	255	450.609	844.027	31.213	9.239	7.580	95.511
26	41	255	386.622	845.280	26.971	9.979	5.231	146.494
27	3	255	453.500	848.500	6.243	3.385	1.128	0.000
28	35	255	512.900	843.443	23.899	7.412	6.012	128.970
29	38	255	220.816	843.447	22.142	7.921	6.109	71.565
30	3	255	392.167	845.833	5.657	2.365	1.615	45.000
31	62	255	1145.403	841.161	28.385	9.688	8.148	149.822
32	52	255	77.788	841.019	24.971	8.670	7.636	133.811
33	52	255	185.154	841.154	25.556	8.650	7.654	45.000
34	54	255	358.444	839.500	28.627	8.467	8.120	162.258
35	31	255	591.371	840.694	23.556	7.472	5.282	160.997
36	72	255	491.278	835.625	45.698	10.682	8.582	133.442
37	50	255	127.340	835.360	25.799	9.515	6.690	177.615
38	41	255	1215.134	832.256	22.385	7.681	6.797	89.425
39	46	255	95.413	829.717	27.213	9.462	6.190	116.421
40	2	255	97.000	834.500	4.243	2.257	1.128	0.000
41	38	255	557.816	831.053	26.971	8.839	5.474	6.515
42	48	255	995.542	828.708	28.627	9.476	6.450	112.347
43	41	255	588.256	829.866	23.314	7.431	7.025	29.426
44	60	255	503.333	826.950	29.213	9.695	7.880	10.815
45	50	255	531.600	827.120	24.728	8.586	7.415	105.247
46	70	255	645.129	825.643	30.971	10.634	8.381	88.882
47	35	255	848.014	823.557	24.385	7.782	5.726	130.481
48	66	255	26.212	820.288	28.971	9.504	8.842	55.027
49	39	255	597.577	819.603	23.556	7.471	6.647	17.311
50	79	255	878.867	817.867	31.213	10.368	9.702	45.000
51	30	255	1202.200	813.600	21.314	8.360	4.569	86.008
52	49	255	34.847	811.459	32.042	8.576	7.275	46.877
53	58	255	626.121	810.034	34.284	11.179	6.606	134.253
54	104	255	110.135	807.346	38.284	14.641	9.044	157.613
55	42	255	323.524	809.524	24.385	7.856	6.807	32.313
56	45	255	397.122	806.122	27.799	9.129	6.276	18.797
57	46	255	1220.978	805.761	24.728	8.268	7.084	69.288
58	64	255	303.719	803.125	35.799	9.091	8.963	7.061
59	69	255	1022.790	803.022	32.042	11.498	7.641	139.886
60	75	255	838.553	797.020	34.627	10.269	9.299	63.324
61	11	255	1010.955	800.136	11.314	3.994	3.507	18.435
62	63	255	859.421	795.389	28.385	9.219	8.701	144.712
63	40	255	393.200	795.325	22.142	7.545	6.750	127.672
64	37	255	1199.068	795.905	24.385	8.935	5.273	15.041
65	30	255	1011.033	794.767	21.556	6.352	6.013	140.310
66	70	255	120.086	790.943	33.213	10.196	8.741	102.332
67	50	255	330.780	790.960	24.971	8.458	7.527	122.311
68	56	255	429.000	790.000	26.142	9.049	7.880	134.998
69	57	255	828.781	788.974	36.284	10.239	7.088	147.474
70	60	255	1084.150	788.383	27.213	8.834	8.648	31.890
71	32	255	463.156	788.906	20.142	6.994	5.825	4.454
72	72	255	1154.444	786.472	33.456	11.018	8.321	104.564
73	30	255	621.267	785.500	20.728	7.755	4.926	106.038
74	63	255	771.389	784.833	38.284	9.967	8.048	120.057
75	95	255	199.932	782.732	34.627	12.203	9.912	11.325
76	51	255	271.520	782.402	26.042	9.619	6.751	139.520
77	1	255	1004.500	786.500	2.828	1.128	1.128	0.000
78	67	255	1004.007	781.007	30.627	11.045	7.724	134.153
79	46	255	736.348	779.891	27.556	8.517	6.877	124.615
80	79	255	113.057	778.171	32.385	10.383	9.688	113.394
81	46	255	1080.739	775.674	23.799	8.352	7.012	141.477
82	30	255	80.033	775.767	20.142	6.807	5.611	23.801
83	23	255	668.891	776.848	16.728	5.993	4.886	166.534
84	73	255	807.130	768.610	42.870	10.782	8.621	158.128
85	60	255	208.767	768.483	32.385	9.300	8.214	99.834
86	52	255	332.942	762.788	30.385	9.001	7.356	143.752
87	56	255	520.429	762.179	26.385	9.475	7.525	22.488
88	38	255	478.711	758.684	26.142	7.653	6.322	101.490
89	50	255	765.600	758.360	24.971	8.853	7.191	172.988
90	49	255	167.112	756.806	24.971	8.172	7.634	118.276
91	2	255	545.000	760.000	5.657	2.596	0.981	135.000
92	49	255	545.276	754.316	30.627	10.859	5.746	138.464
93	52	255	93.673	753.442	28.385	10.513	6.298	78.603
94	50	255	816.080	754.040	27.799	9.589	6.639	145.200
95	26	255	260.154	755.769	22.142	8.081	4.096	14.827
96	49	255	648.439	752.173	28.971	9.605	6.495	124.925
97	55	255	923.555	745.627	34.627	9.548	7.334	72.574
98	57	255	837.833	743.711	37.456	9.583	7.573	99.038
99	57	255	56.149	740.675	28.385	9.603	7.557	115.307
100	29	255	365.500	739.293	18.728	6.836	5.401	90.000
101	80	255	93.612	734.788	31.556	10.782	9.447	114.976
102	97	255	103.974	733.716	34.971	11.875	10.400	65.507
103	37	255	130.608	735.365	21.556	6.949	6.779	105.767
104	53	255	216.406	733.991	26.385	9.423	7.162	86.646
105	45	255	1045.433	734.544	25.799	8.422	6.803	107.611
106	59	255	165.839	730.449	28.385	10.560	7.114	62.700
107	12	255	716.500	729.333	13.899	5.292	2.887	64.903
108	80	255	1066.388	725.112	32.385	11.511	8.849	1.148
109	59	255	126.805	723.415	28.142	9.725	7.725	71.044
110	95	255	193.374	720.300	35.799	11.182	10.817	116.747
111	36	255	925.917	720.639	24.385	7.174	6.389	90.173
112	70	255	988.586	719.257	33.213	10.247	8.698	105.087
113	71	255	345.951	717.965	30.142	10.850	8.332	105.493
114	176	255	69.506	713.119	53.598	17.969	12.471	17.109
115	35	255	133.357	716.643	22.385	7.438	5.991	163.556
116	49	255	542.929	714.520	31.213	9.437	6.611	125.081
117	1	255	544.500	718.500	2.828	1.128	1.128	0.000
118	73	255	100.432	706.733	32.042	12.429	7.478	52.733
119	39	255	749.295	707.269	24.142	8.099	6.131	136.335
120	1	255	750.500	711.500	2.828	1.128	1.128	0.000
121	79	255	1097.791	705.133	32.627	10.680	9.418	84.416
122	32	255	1195.250	708.438	21.556	8.097	5.032	167.654
123	90	255	1185.311	701.978	33.799	11.246	10.190	23.590
124	74	255	358.865	700.743	30.627	9.844	9.571	77.099
125	54	255	899.611	700.056	26.385	9.981	6.888	126.015
126	26	255	594.731	700.423	20.142	6.947	4.765	12.449
127	57	255	182.096	697.763	28.627	9.959	7.288	161.175
128	36	255	1029.361	697.611	24.971	8.779	5.221	129.557
129	71	255	88.937	694.021	36.042	12.960	6.975	66.797
130	89	255	29.848	694.590	34.385	11.839	9.572	7.241
131	56	255	109.571	691.518	26.971	9.555	7.462	71.582
132	62	255	203.016	691.613	31.213	10.525	7.500	167.464
133	25	255	542.180	689.980	19.314	7.925	4.017	78.628
134	39	255	745.500	688.372	26.728	10.568	4.699	92.159
135	90	255	654.311	686.244	35.456	12.424	9.223	137.221
136	54	255	974.889	686.870	31.799	8.802	7.811	175.770
