 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	95	255	25.995	897.858	34.627	12.049	10.039	172.652
2	54	255	75.852	900.204	27.899	10.446	6.582	3.119
3	54	255	118.241	899.926	27.314	9.714	7.078	12.516
4	18	255	176.611	901.667	16.485	7.274	3.151	177.400
5	32	255	447.000	900.812	21.314	7.645	5.329	0.000
6	14	255	474.429	901.857	15.899	6.257	2.849	2.446
7	68	255	486.985	898.985	32.627	10.505	8.242	168.551
8	17	255	514.206	901.676	15.899	6.794	3.186	3.996
9	8	255	539.500	902.125	11.071	4.769	2.136	0.000
10	12	255	555.583	901.833	16.728	5.754	2.655	1.351
11	92	255	783.065	897.207	34.627	11.361	10.310	120.999
12	13	255	846.192	901.808	14.485	5.687	2.910	178.000
13	2	255	970.000	902.500	4.243	2.257	1.128	0.000
14	7	255	989.643	902.214	11.071	4.647	1.918	175.692
15	68	255	1050.221	899.750	31.314	11.604	7.461	3.594
16	2	255	1076.000	902.500	4.243	2.257	1.128	0.000
17	5	255	1080.300	902.100	7.071	3.144	2.025	18.435
18	5	255	1188.500	902.500	10.243	5.642	1.128	0.000
19	82	255	1202.378	898.012	33.213	11.499	9.079	156.134
20	9	255	1211.833	902.167	13.071	5.643	2.031	3.170
21	52	255	417.404	897.769	26.385	9.834	6.732	29.018
22	74	255	504.311	896.311	32.042	12.053	7.817	55.748
23	37	255	1153.716	898.770	21.556	7.027	6.704	16.157
24	51	255	104.657	896.225	26.627	8.663	7.496	76.435
25	44	255	758.477	897.955	27.213	10.158	5.515	171.965
26	63	255	1220.325	895.881	30.971	9.699	8.271	86.200
27	54	255	712.000	896.000	26.142	8.624	7.973	54.462
28	44	255	1095.045	896.818	23.556	8.553	6.550	30.517
29	60	255	457.000	894.500	26.971	9.213	8.292	90.000
30	35	255	979.071	895.357	21.314	8.444	5.278	9.483
31	48	255	1025.062	893.917	24.971	8.436	7.245	58.329
32	55	255	963.536	890.936	26.971	9.959	7.032	71.624
33	46	255	1035.543	892.457	26.971	8.509	6.883	174.118
34	78	255	149.538	889.231	32.627	10.499	9.459	99.103
35	49	255	433.806	891.704	25.556	8.833	7.063	12.018
36	69	255	286.514	889.819	30.142	9.668	9.087	29.938
37	33	255	970.773	890.955	20.485	6.663	6.306	117.719
38	61	255	1061.484	889.631	27.799	9.543	8.139	143.496
39	60	255	1189.517	890.067	31.799	9.945	7.682	172.626
40	82	255	621.073	888.098	32.385	10.523	9.922	114.573
41	85	255	177.312	886.700	32.627	11.111	9.740	12.399
42	70	255	491.000	887.500	29.799	10.545	8.452	26.956
43	74	255	530.676	886.919	32.870	10.424	9.039	66.578
44	82	255	601.622	886.122	33.799	11.658	8.956	106.260
45	55	255	405.845	886.864	26.728	9.069	7.721	129.088
46	47	255	1074.734	887.266	24.971	9.199	6.505	134.999
47	40	255	61.750	886.100	24.142	8.665	5.877	108.636
48	193	255	475.541	877.215	73.497	20.146	12.198	103.972
49	45	255	504.167	886.144	23.556	8.206	6.982	17.824
50	59	255	1010.144	885.500	27.799	9.811	7.657	178.382
51	42	255	517.429	884.619	25.556	9.365	5.710	47.042
52	89	255	226.006	882.669	34.870	13.191	8.590	141.919
