 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	76	255	1198.434	856.895	33.799	12.269	7.887	163.860
2	80	255	1093.325	837.475	32.385	11.178	9.113	98.864
3	128	255	545.438	748.820	40.870	12.927	12.607	148.358
4	139	255	1033.155	742.881	43.698	14.444	12.253	89.074
5	56	255	378.250	685.375	27.556	8.749	8.150	100.937
6	126	255	1205.817	619.746	42.042	13.780	11.642	31.613
7	69	255	362.848	593.109	29.556	10.774	8.154	20.963
8	69	255	951.341	457.587	30.385	10.234	8.585	86.255
9	51	255	336.735	412.343	25.799	8.398	7.732	119.920
10	34	255	473.324	368.912	25.799	8.197	5.281	176.232
11	61	255	447.254	364.926	29.799	11.001	7.060	139.588
12	2	255	451.000	367.500	4.243	2.257	1.128	0.000
13	1	255	452.500	365.500	2.828	1.128	1.128	0.000
14	49	255	830.847	259.439	27.799	10.463	5.963	163.245
15	64	255	733.219	197.453	34.042	11.718	6.954	173.602
16	150	255	496.733	142.087	44.627	15.770	12.110	13.221
17	52	255	812.462	138.423	29.213	9.903	6.685	87.038
18	66	255	832.803	131.409	30.385	10.662	7.882	10.979
19	75	255	1184.113	114.833	31.556	11.032	8.656	157.360
20	66	255	714.318	103.697	29.213	9.524	8.823	23.008
21	134	255	1162.022	68.836	41.456	14.031	12.160	105.193
22	3	255	1093.500	11.500	6.828	3.385	1.128	90.000
23	1	255	1095.500	6.500	2.828	1.128	1.128	0.000
