 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	83	255	311.910	897.524	34.971	12.599	8.388	87.806
2	18	255	396.667	901.889	19.899	8.479	2.703	177.175
3	10	255	423.000	902.100	13.071	5.848	2.177	0.000
4	39	255	448.474	900.654	23.314	9.239	5.375	174.402
5	22	255	459.000	901.591	18.485	8.484	3.302	0.000
6	106	255	564.623	895.906	41.456	16.249	8.306	127.353
7	92	255	574.837	898.239	36.971	11.022	10.627	78.425
8	26	255	586.000	901.269	19.314	7.887	4.198	1.699E-14
9	9	255	625.722	902.056	11.657	5.229	2.191	175.269
10	35	255	639.271	900.700	21.899	8.242	5.407	173.245
11	36	255	660.722	900.611	22.728	8.088	5.667	8.082
12	59	255	685.873	899.178	34.971	9.849	7.627	127.801
13	69	255	780.761	898.123	29.799	10.299	8.530	167.790
14	3	255	905.500	902.500	6.243	3.385	1.128	0.000
15	21	255	914.357	901.262	16.728	6.577	4.065	174.288
16	2	255	919.500	902.000	4.828	2.257	1.128	90.000
17	43	255	931.640	900.337	24.142	9.219	5.939	174.145
18	33	255	947.773	900.712	21.314	8.253	5.091	13.188
19	62	255	1004.839	898.613	28.142	9.357	8.436	92.992
20	12	255	1062.500	902.083	15.071	6.944	2.200	0.000
21	68	255	1095.676	900.603	43.213	15.041	5.756	4.132
22	138	255	1112.297	895.036	51.456	20.505	8.569	64.618
23	150	255	1151.900	894.540	60.184	24.197	7.893	55.273
24	36	255	1176.472	900.417	22.485	7.804	5.873	2.678
25	46	255	699.304	897.630	25.799	8.611	6.802	52.472
26	14	255	0.857	895.500	19.657	8.476	2.103	90.000
27	72	255	73.708	895.500	30.385	10.371	8.840	18.280
28	91	255	416.929	893.665	36.971	13.488	8.590	88.167
29	62	255	719.500	896.000	27.556	9.957	7.928	154.723
30	87	255	1083.201	894.155	36.870	14.813	7.478	36.483
31	77	255	288.357	892.890	32.971	12.602	7.780	83.972
32	52	255	650.846	893.904	26.142	8.809	7.516	122.994
33	48	255	908.625	893.917	26.627	8.734	6.997	25.160
34	48	255	896.875	893.021	25.799	9.293	6.576	129.223
35	79	255	323.335	890.032	33.456	12.136	8.288	64.474
36	60	255	1015.167	891.500	27.556	9.407	8.121	116.121
37	85	255	674.747	890.218	33.556	10.604	10.207	122.096
38	1	255	1093.500	894.500	2.828	1.128	1.128	0.000
39	174	255	1126.328	881.793	65.841	24.924	8.889	51.282
