 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	65	255	350.562	887.362	34.627	11.133	7.434	96.872
2	48	255	879.000	847.146	24.971	8.040	7.601	136.392
3	28	255	789.536	837.893	18.728	6.296	5.663	74.187
4	174	255	125.190	821.615	49.113	16.253	13.631	132.115
5	57	255	1013.184	793.763	28.385	10.991	6.603	118.855
6	107	255	1007.238	780.509	55.598	12.474	10.921	99.286
7	167	255	863.482	753.853	47.456	16.414	12.954	76.033
8	50	255	647.000	727.320	33.213	9.985	6.376	90.673
9	155	255	1034.610	689.965	49.113	15.951	12.372	127.442
10	168	255	64.375	656.851	49.941	16.029	13.345	55.330
11	53	255	93.783	648.462	25.799	8.664	7.789	59.122
12	50	255	961.040	570.200	32.042	10.573	6.021	154.807
13	136	255	372.618	558.529	41.456	13.754	12.589	127.290
14	161	255	668.258	556.376	45.698	14.702	13.943	70.595
15	130	255	100.769	543.885	41.456	14.234	11.629	166.601
16	52	255	834.442	493.135	25.556	8.918	7.424	84.358
17	1	255	647.500	474.500	2.828	1.128	1.128	0.000
18	152	255	834.441	442.974	45.456	15.477	12.504	48.442
19	131	255	1038.240	430.370	53.941	13.113	12.719	38.563
20	46	255	22.000	417.891	27.799	8.170	7.169	29.850
21	167	255	146.165	328.123	46.870	15.072	14.108	56.127
22	72	255	185.528	313.903	30.385	10.458	8.766	102.235
23	157	255	6.232	278.118	51.698	15.249	13.109	56.578
24	41	255	426.427	252.061	27.556	9.975	5.233	155.606
25	28	255	1116.607	91.071	20.142	7.433	4.796	88.777
26	57	255	91.184	69.693	26.971	8.929	8.128	80.000
27	8	255	305.375	20.625	9.071	3.538	2.879	45.000
28	48	255	445.188	12.396	37.698	10.392	5.881	145.612
