 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	8	255	3.125	902.375	15.071	7.295	1.396	4.265
2	119	255	60.853	893.424	46.385	20.045	7.559	98.878
3	13	255	150.500	901.654	12.485	5.181	3.195	0.000
4	62	255	245.629	898.597	38.042	9.472	8.334	158.401
5	21	255	610.548	901.405	17.314	6.917	3.866	177.690
6	39	255	715.115	900.628	23.314	9.085	5.466	1.690
7	17	255	739.029	901.500	15.314	5.970	3.626	177.820
8	3	255	758.500	902.500	6.243	3.385	1.128	0.000
9	1	255	761.500	902.500	2.828	1.128	1.128	0.000
10	58	255	771.000	899.586	35.456	10.640	6.941	6.447
11	34	255	787.088	899.765	21.314	7.819	5.536	118.631
12	55	255	890.991	898.736	28.627	9.783	7.158	162.725
13	5	255	953.500	902.500	10.243	5.642	1.128	0.000
14	38	255	1034.816	900.132	25.556	8.442	5.731	157.544
15	10	255	1109.000	902.100	13.071	5.848	2.177	0.000
16	57	255	674.289	896.781	27.213	8.949	8.110	71.044
17	41	255	697.402	897.500	22.728	8.237	6.337	41.983
18	62	255	393.323	895.355	28.385	10.021	7.877	53.205
19	56	255	921.196	894.964	27.213	8.732	8.165	133.253
20	65	255	1100.562	894.854	29.213	10.224	8.095	116.992
21	56	255	106.357	895.018	27.213	10.694	6.667	152.073
22	42	255	628.214	893.905	25.799	8.265	6.470	97.168
23	59	255	18.653	893.839	28.971	9.590	7.833	166.740
24	68	255	572.397	893.309	29.799	10.661	8.121	52.073
25	61	255	613.713	892.484	30.627	9.789	7.934	110.783
26	61	255	540.074	891.238	29.213	9.830	7.901	141.236
27	62	255	762.919	891.242	28.627	10.523	7.502	149.811
28	19	255	947.079	893.500	16.142	5.796	4.174	8.108
29	38	255	708.368	890.895	22.385	7.267	6.658	142.353
30	29	255	122.155	890.983	20.142	6.336	5.828	8.955
31	66	255	223.364	889.364	28.385	9.516	8.831	134.996
32	72	255	728.542	887.681	37.456	12.258	7.479	132.191
33	45	255	877.322	890.700	28.971	10.484	5.465	17.999
34	1	255	872.500	892.500	2.828	1.128	1.128	0.000
35	72	255	551.417	887.167	31.213	10.418	8.800	51.535
36	49	255	748.235	887.459	35.213	9.695	6.435	54.413
37	59	255	778.059	888.093	39.456	9.621	7.808	155.062
38	39	255	240.064	885.449	22.971	8.071	6.153	89.054
39	34	255	480.147	886.441	25.213	7.432	5.825	179.221
40	34	255	1122.382	886.735	24.385	8.314	5.207	34.248
41	37	255	521.230	885.176	24.385	7.496	6.285	31.455
42	10	255	604.700	887.200	11.071	4.456	2.857	108.222
43	41	255	294.817	883.817	22.971	7.542	6.922	47.406
44	33	255	270.348	883.470	21.314	7.745	5.425	107.998
45	46	255	581.522	883.761	32.627	8.907	6.575	167.871
46	66	255	1110.470	881.258	28.385	9.846	8.535	37.001
47	51	255	790.441	879.971	28.627	9.152	7.095	137.600
48	45	255	33.678	880.167	23.556	8.172	7.011	79.961
49	51	255	255.559	878.912	27.556	11.227	5.784	114.041
50	46	255	737.761	879.957	24.728	8.541	6.857	73.774
51	63	255	756.706	877.675	42.284	10.254	7.822	118.697
52	4	255	761.000	882.000	9.657	4.218	1.207	112.500
53	2	255	600.000	882.500	4.243	2.257	1.128	0.000
54	54	255	926.093	878.204	28.385	9.924	6.928	100.569
55	2	255	1121.500	882.000	4.828	2.257	1.128	90.000
56	45	255	600.033	877.833	26.971	8.235	6.958	166.552
