 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	43	255	174.547	899.895	23.899	7.657	7.150	169.440
2	27	255	829.537	900.500	19.314	6.751	5.092	50.530
3	25	255	1022.460	901.260	19.314	7.702	4.133	8.732
4	34	255	380.265	895.824	22.142	8.172	5.297	36.922
5	32	255	569.094	895.938	20.728	7.042	5.786	34.659
6	52	255	681.635	895.038	26.971	10.646	6.219	39.272
7	47	255	1053.202	887.245	24.971	8.928	6.703	94.722
8	63	255	11.563	886.310	30.385	10.895	7.362	32.363
9	43	255	113.198	883.337	23.799	7.922	6.911	97.041
10	2	255	0.500	886.000	4.828	2.257	1.128	90.000
11	43	255	427.570	872.081	29.213	8.125	6.738	122.585
12	23	255	266.543	870.891	16.728	6.196	4.726	66.909
13	44	255	538.136	869.364	28.385	8.751	6.402	69.657
14	19	255	462.342	870.974	15.899	6.021	4.018	18.435
15	25	255	633.820	867.300	21.556	7.816	4.073	74.498
16	36	255	254.000	866.750	24.971	9.414	4.869	162.442
17	23	255	947.326	865.630	20.385	7.332	3.994	31.648
18	57	255	323.605	863.482	27.799	9.668	7.506	42.402
19	33	255	1078.076	864.136	26.385	7.796	5.389	99.097
20	36	255	1065.861	860.667	29.213	8.484	5.403	14.394
21	24	255	215.917	859.875	19.556	7.077	4.318	62.515
22	18	255	55.556	856.167	16.142	5.464	4.194	104.662
23	69	255	61.355	849.370	30.627	10.752	8.171	140.995
24	29	255	155.741	843.397	20.728	7.545	4.894	71.242
25	40	255	264.625	841.725	22.385	7.504	6.787	61.936
26	44	255	123.091	839.318	23.556	8.465	6.618	32.907
27	46	255	449.000	838.217	27.213	7.912	7.402	120.307
28	55	255	32.827	836.445	26.971	8.798	7.959	85.359
29	37	255	918.149	836.743	24.971	8.478	5.557	45.108
30	34	255	724.500	825.618	21.314	8.066	5.367	81.186
31	34	255	661.412	822.294	20.385	6.785	6.380	160.873
32	65	255	96.669	819.069	29.213	10.054	8.232	126.841
33	33	255	143.803	819.015	23.556	8.476	4.957	141.794
34	20	255	1126.000	820.100	15.899	6.031	4.222	167.875
35	46	255	632.674	813.304	24.385	9.312	6.290	156.994
36	38	255	605.368	812.947	27.213	9.968	4.854	6.847
37	38	255	407.000	811.000	22.142	8.519	5.679	70.624
38	26	255	849.231	810.692	19.314	6.951	4.762	38.040
39	46	255	871.891	807.804	24.142	8.215	7.129	11.419
40	24	255	1043.083	805.208	19.556	7.405	4.127	50.961
41	59	255	361.856	796.669	28.385	9.957	7.544	102.436
42	58	255	1167.672	797.362	28.385	9.262	7.973	108.235
43	65	255	97.669	795.038	29.213	10.527	7.861	120.062
44	20	255	404.550	791.700	17.314	5.596	4.551	130.560
45	16	255	693.875	790.438	15.899	5.363	3.799	62.888
46	40	255	292.550	787.450	24.385	7.564	6.733	134.998
47	44	255	524.273	787.682	25.213	9.865	5.679	56.616
48	39	255	420.808	785.013	24.971	8.831	5.623	62.917
49	33	255	498.439	786.803	20.728	7.139	5.886	157.570
50	1	255	418.500	788.500	2.828	1.128	1.128	0.000
51	28	255	98.036	782.857	18.142	6.389	5.580	30.410
