 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	47668	255	122.958	810.591	1634.729	285.633	212.485	17.655
2	2	255	269.000	902.500	4.243	2.257	1.128	0.000
3	12	255	283.500	901.083	14.485	4.980	3.068	111.245
4	104	255	291.500	896.625	70.912	13.010	10.178	71.778
5	5	255	298.500	902.500	10.243	5.642	1.128	0.000
6	49	255	302.643	894.214	80.225	12.500	4.991	90.000
7	35	255	312.443	899.529	46.527	8.594	5.186	142.575
8	2	255	318.000	902.500	4.243	2.257	1.128	0.000
9	39	255	323.782	896.192	71.740	7.635	6.504	173.132
10	11	255	326.136	901.318	18.971	5.769	2.428	20.943
11	33	255	339.621	901.227	45.941	15.230	2.759	177.487
12	1	255	348.500	902.500	2.828	1.128	1.128	0.000
13	1	255	352.500	902.500	2.828	1.128	1.128	0.000
14	1	255	356.500	902.500	2.828	1.128	1.128	0.000
15	9	255	362.944	901.278	14.728	5.145	2.227	168.506
16	2	255	367.000	902.500	4.243	2.257	1.128	0.000
17	2	255	372.500	902.000	4.828	2.257	1.128	90.000
18	2	255	374.500	902.000	4.828	2.257	1.128	90.000
19	2	255	381.000	902.500	4.243	2.257	1.128	0.000
20	2	255	388.000	902.000	5.657	2.596	0.981	45.000
21	2	255	392.500	902.000	4.828	2.257	1.128	90.000
22	1	255	399.500	902.500	2.828	1.128	1.128	0.000
23	1	255	404.500	902.500	2.828	1.128	1.128	0.000
24	1	255	425.500	902.500	2.828	1.128	1.128	0.000
25	1	255	441.500	902.500	2.828	1.128	1.128	0.000
26	1	255	448.500	902.500	2.828	1.128	1.128	0.000
27	1	255	473.500	902.500	2.828	1.128	1.128	0.000
28	1	255	509.500	902.500	2.828	1.128	1.128	0.000
29	1	255	520.500	902.500	2.828	1.128	1.128	0.000
30	2	255	525.000	902.000	5.657	2.596	0.981	135.000
31	1	255	530.500	902.500	2.828	1.128	1.128	0.000
32	1	255	570.500	902.500	2.828	1.128	1.128	0.000
33	1	255	1048.500	902.500	2.828	1.128	1.128	0.000
34	1	255	370.500	901.500	2.828	1.128	1.128	0.000
35	1	255	385.500	901.500	2.828	1.128	1.128	0.000
36	1	255	407.500	901.500	2.828	1.128	1.128	0.000
37	3	255	410.500	901.500	6.243	3.385	1.128	0.000
38	3	255	435.500	901.167	7.071	3.213	1.189	28.155
39	1	255	465.500	901.500	2.828	1.128	1.128	0.000
40	1	255	485.500	901.500	2.828	1.128	1.128	0.000
41	1	255	489.500	901.500	2.828	1.128	1.128	0.000
42	1	255	539.500	901.500	2.828	1.128	1.128	0.000
43	1	255	544.500	901.500	2.828	1.128	1.128	0.000
44	1	255	562.500	901.500	2.828	1.128	1.128	0.000
45	2	255	1069.000	901.000	5.657	2.596	0.981	135.000
46	1	255	1159.500	901.500	2.828	1.128	1.128	0.000
47	1	255	1204.500	901.500	2.828	1.128	1.128	0.000
48	2	255	1208.000	901.000	5.657	2.596	0.981	45.000
49	2	255	354.000	900.000	5.657	2.596	0.981	45.000
50	2	255	368.000	900.500	4.243	2.257	1.128	0.000
51	2	255	377.000	900.500	4.243	2.257	1.128	0.000
52	1	255	396.500	900.500	2.828	1.128	1.128	0.000
53	2	255	404.500	900.000	4.828	2.257	1.128	90.000
54	2	255	415.000	900.500	4.243	2.257	1.128	0.000
55	1	255	417.500	900.500	2.828	1.128	1.128	0.000
56	2	255	427.000	900.000	5.657	2.596	0.981	135.000
57	1	255	442.500	900.500	2.828	1.128	1.128	0.000
58	1	255	445.500	900.500	2.828	1.128	1.128	0.000
59	1	255	456.500	900.500	2.828	1.128	1.128	0.000
60	1	255	482.500	900.500	2.828	1.128	1.128	0.000
61	1	255	522.500	900.500	2.828	1.128	1.128	0.000
62	1	255	1192.500	900.500	2.828	1.128	1.128	0.000
63	1	255	1196.500	900.500	2.828	1.128	1.128	0.000
64	2	255	350.000	899.500	4.243	2.257	1.128	0.000
65	2	255	357.000	899.500	4.243	2.257	1.128	0.000
66	10	255	360.600	896.700	18.971	5.266	2.418	110.625
67	2	255	373.000	899.500	4.243	2.257	1.128	0.000
68	3	255	382.500	898.500	6.828	3.385	1.128	90.000
69	3	255	399.833	898.500	8.485	2.446	1.561	90.000
70	1	255	406.500	899.500	2.828	1.128	1.128	0.000
71	2	255	448.000	899.500	4.243	2.257	1.128	0.000
72	1	255	462.500	899.500	2.828	1.128	1.128	0.000
73	1	255	520.500	899.500	2.828	1.128	1.128	0.000
74	1	255	591.500	899.500	2.828	1.128	1.128	0.000
75	1	255	606.500	899.500	2.828	1.128	1.128	0.000
76	1	255	756.500	899.500	2.828	1.128	1.128	0.000
77	1	255	1077.500	899.500	2.828	1.128	1.128	0.000
78	1	255	1123.500	899.500	2.828	1.128	1.128	0.000
79	1	255	1175.500	899.500	2.828	1.128	1.128	0.000
80	1	255	1200.500	899.500	2.828	1.128	1.128	0.000
81	1	255	1223.500	899.500	2.828	1.128	1.128	0.000
82	5	255	333.300	896.700	11.899	3.356	1.897	110.994
83	26	255	337.731	893.577	40.870	5.955	5.559	43.710
84	1	255	362.500	898.500	2.828	1.128	1.128	0.000
85	1	255	364.500	898.500	2.828	1.128	1.128	0.000
86	27	255	367.944	892.500	43.355	8.202	4.191	104.415
87	2	255	376.500	898.000	4.828	2.257	1.128	90.000
88	1	255	378.500	898.500	2.828	1.128	1.128	0.000
89	3	255	409.167	897.500	7.657	3.213	1.189	118.155
90	3	255	413.500	898.167	7.071	3.213	1.189	151.845
91	1	255	425.500	898.500	2.828	1.128	1.128	0.000
92	1	255	440.500	898.500	2.828	1.128	1.128	0.000
93	1	255	471.500	898.500	2.828	1.128	1.128	0.000
94	1	255	1109.500	898.500	2.828	1.128	1.128	0.000
95	1	255	1118.500	898.500	2.828	1.128	1.128	0.000
96	1	255	1132.500	898.500	2.828	1.128	1.128	0.000
97	1	255	1183.500	898.500	2.828	1.128	1.128	0.000
98	1	255	1191.500	898.500	2.828	1.128	1.128	0.000
99	1	255	1218.500	898.500	2.828	1.128	1.128	0.000
100	16	255	308.188	895.875	17.314	5.316	3.832	30.395
101	1	255	336.500	897.500	2.828	1.128	1.128	0.000
