 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	31	255	122.790	900.145	19.899	7.226	5.463	49.298
2	49	255	193.480	900.153	25.899	9.855	6.331	7.302
3	69	255	396.877	898.399	32.971	10.225	8.592	77.752
4	69	255	441.949	899.051	30.385	10.173	8.636	160.015
5	47	255	503.266	899.245	25.314	9.288	6.443	58.721
6	17	255	559.794	901.676	16.485	6.794	3.186	176.004
7	76	255	941.750	898.776	32.385	11.152	8.677	26.137
8	36	255	1006.111	899.833	28.971	8.162	5.616	53.934
9	25	255	1154.940	901.340	19.314	7.923	4.018	2.004
10	32	255	1199.188	900.875	25.556	8.205	4.966	173.621
11	7	255	1208.357	902.214	11.071	4.647	1.918	4.308
12	9	255	1211.944	900.833	13.314	5.664	2.023	42.027
13	52	255	287.596	898.654	25.556	9.305	7.115	11.027
14	68	255	973.809	896.985	30.042	10.477	8.264	43.164
15	60	255	346.100	897.050	27.799	10.159	7.520	7.175
16	43	255	722.826	894.872	27.799	9.207	5.947	46.691
17	9	255	1223.167	896.833	13.657	5.643	2.031	86.830
18	39	255	712.321	892.372	23.556	8.432	5.889	86.856
19	53	255	1187.538	892.481	34.284	9.300	7.256	118.931
20	42	255	109.571	892.571	22.728	8.196	6.525	45.000
21	71	255	152.303	889.359	30.627	10.609	8.521	124.369
22	60	255	1107.283	890.783	27.799	9.791	7.802	145.532
23	59	255	685.314	887.602	27.799	8.870	8.469	173.647
24	45	255	797.922	888.478	26.385	7.746	7.397	16.141
25	71	255	888.796	887.993	30.971	10.786	8.381	0.733
26	51	255	195.696	886.931	25.556	8.182	7.937	129.465
27	45	255	366.167	887.678	24.385	8.918	6.425	179.315
28	87	255	806.971	882.121	33.213	10.859	10.201	81.197
29	96	255	261.625	879.594	34.627	12.312	9.927	141.135
30	85	255	948.406	879.853	33.213	12.339	8.771	36.369
31	80	255	1157.050	878.737	33.213	11.423	8.917	69.345
32	41	255	494.061	878.207	23.556	8.091	6.452	7.045
