 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	14	255	130.286	901.714	14.485	5.744	3.103	173.953
2	10	255	796.500	902.200	15.071	6.523	1.952	180.000
3	32	255	1064.344	899.969	21.314	7.106	5.734	50.964
4	16	255	1106.500	902.062	19.071	9.158	2.224	0.000
5	46	255	129.239	893.261	25.213	9.681	6.050	129.619
6	75	255	457.540	890.273	39.213	14.503	6.584	38.982
7	30	255	473.033	885.600	22.971	8.163	4.680	159.573
8	66	255	84.652	879.636	36.870	13.075	6.427	172.619
9	38	255	49.105	879.079	23.314	9.206	5.255	114.888
10	1	255	903.500	881.500	2.828	1.128	1.128	0.000
11	39	255	905.628	878.167	26.385	9.317	5.329	1.672
12	27	255	1044.574	877.463	20.971	8.195	4.195	21.414
13	40	255	527.100	875.975	22.971	8.478	6.007	169.739
14	49	255	300.582	870.990	25.556	8.055	7.746	101.053
15	38	255	196.421	867.895	23.556	8.683	5.572	90.960
16	30	255	805.100	866.700	20.728	8.208	4.654	58.621
17	37	255	405.365	861.770	24.728	9.005	5.231	62.941
18	97	255	117.273	860.242	35.799	12.271	10.064	106.293
19	1	255	403.500	865.500	2.828	1.128	1.128	0.000
20	42	255	759.262	862.500	25.799	8.356	6.400	18.653
21	24	255	428.250	862.292	17.556	6.431	4.752	7.361
22	17	255	1122.618	862.676	17.899	7.286	2.971	9.666
23	70	255	15.457	858.100	29.799	10.216	8.724	119.108
24	69	255	679.138	851.152	29.556	10.486	8.378	85.596
25	46	255	436.804	848.478	31.213	9.024	6.490	104.023
26	27	255	531.574	851.093	17.899	6.451	5.329	77.508
27	35	255	158.586	848.214	21.556	7.557	5.897	151.566
28	45	255	174.211	846.389	25.556	7.858	7.292	152.659
29	3	255	713.833	848.833	5.657	2.365	1.615	135.000
30	55	255	303.445	840.645	26.971	9.417	7.436	85.380
31	58	255	1108.138	840.672	29.213	9.894	7.464	123.872
32	33	255	243.076	836.076	19.899	6.707	6.264	45.000
33	30	255	911.733	835.567	20.142	7.755	4.926	0.427
34	56	255	220.393	832.964	26.385	8.767	8.133	158.032
35	35	255	515.414	829.386	22.971	8.792	5.069	44.707
36	33	255	965.439	829.833	21.556	7.890	5.325	7.461
37	34	255	1001.500	825.735	20.728	7.373	5.871	176.107
38	34	255	33.294	823.382	22.385	8.353	5.182	40.771
39	95	255	1185.963	821.605	34.971	11.620	10.410	84.824
40	90	255	1034.133	821.267	34.627	11.574	9.901	1.202
41	51	255	780.520	818.127	25.556	8.530	7.612	111.792
42	46	255	93.739	812.696	32.870	10.159	5.765	132.165
43	39	255	1129.808	811.141	24.142	9.780	5.077	18.771
44	58	255	87.672	802.207	36.042	11.238	6.571	113.853
45	44	255	211.386	804.364	24.385	9.948	5.631	151.469
46	28	255	1079.071	803.679	18.728	6.309	5.651	13.122
47	41	255	915.207	798.768	22.971	7.731	6.753	62.656
48	18	255	573.889	799.167	15.314	4.819	4.756	33.690
49	57	255	1061.956	792.430	27.556	9.305	7.799	64.872
50	41	255	523.061	788.085	22.728	8.606	6.066	69.751
51	77	255	78.539	779.877	31.556	10.585	9.262	95.923
52	38	255	482.237	779.632	24.971	9.560	5.061	79.759
53	40	255	514.075	776.925	26.142	8.686	5.864	108.848
54	28	255	313.821	776.964	20.728	6.416	5.557	51.945
55	31	255	947.952	777.081	19.314	6.461	6.109	30.964
56	44	255	1090.545	773.455	24.971	8.097	6.919	105.202
57	43	255	51.919	771.570	23.556	9.211	5.944	142.644
58	31	255	88.274	770.145	20.142	6.752	5.846	57.354
59	31	255	734.790	771.242	24.142	8.502	4.643	169.284
