 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	110	255	75.427	632.636	38.042	12.605	11.111	155.910
2	240	255	483.188	585.721	65.012	18.392	16.614	103.583
3	223	255	110.159	436.365	62.770	17.571	16.159	86.838
4	45	255	422.189	401.900	33.456	8.149	7.031	13.618
5	185	255	126.873	344.159	57.941	21.112	11.157	111.255
6	56	255	135.821	348.000	28.385	9.526	7.485	126.826
7	3	255	1066.500	318.500	6.243	3.385	1.128	0.000
8	64	255	1064.812	312.281	34.870	10.948	7.443	27.544
9	77	255	925.240	305.487	51.113	11.220	8.738	90.644
10	2	255	1015.500	298.000	4.828	2.257	1.128	90.000
11	35	255	1014.586	293.157	23.556	7.704	5.785	150.673
12	4	255	265.000	260.000	5.657	2.257	2.257	0.000
13	62	255	266.968	254.565	33.456	10.252	7.700	154.182
14	4	255	116.000	139.000	5.657	2.257	2.257	0.000
15	163	255	118.298	131.291	55.941	17.897	11.596	32.879
16	73	255	44.747	117.445	30.385	10.016	9.280	170.188
17	49	255	62.051	42.643	32.385	9.442	6.607	151.498
18	27	255	798.685	0.907	20.728	7.785	4.416	14.002
