 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	42	255	127.714	899.262	28.385	7.564	7.069	13.934
2	57	255	274.044	896.430	28.385	9.494	7.644	94.824
3	15	255	513.633	878.967	13.314	4.640	4.116	14.036
4	74	255	1104.392	811.946	32.385	11.139	8.459	72.678
5	62	255	355.323	805.323	36.042	9.829	8.031	132.681
6	43	255	596.337	800.477	30.042	8.416	6.505	99.597
7	197	255	1145.160	794.221	64.426	16.897	14.844	135.084
8	60	255	1120.067	793.300	28.971	9.415	8.114	105.558
9	43	255	580.640	765.570	27.799	8.234	6.649	136.766
10	79	255	874.487	761.601	33.213	10.898	9.230	10.123
11	47	255	985.883	762.202	30.385	8.005	7.475	79.068
12	2	255	990.000	761.500	4.243	2.257	1.128	0.000
13	60	255	736.117	692.867	36.870	9.312	8.204	79.173
14	69	255	69.775	658.862	40.284	12.314	7.134	103.006
15	45	255	13.967	655.589	27.556	8.886	6.448	54.145
16	58	255	956.362	635.379	29.213	9.761	7.566	126.896
17	60	255	1049.183	584.600	34.627	9.403	8.124	169.963
18	50	255	501.020	582.900	25.556	9.092	7.002	133.521
19	42	255	178.262	566.786	26.385	8.378	6.383	83.316
20	44	255	410.477	562.136	29.799	9.431	5.940	134.809
21	57	255	957.939	536.623	36.042	9.153	7.929	1.865
22	59	255	402.025	531.568	26.971	9.051	8.300	97.275
23	64	255	821.297	517.250	34.042	11.124	7.325	117.111
24	64	255	1022.547	506.406	29.799	10.021	8.131	131.205
25	49	255	483.051	504.459	27.799	9.576	6.515	101.345
26	57	255	738.272	497.482	32.870	10.674	6.799	107.611
27	77	255	1030.630	496.279	33.213	11.332	8.651	80.896
28	1	255	742.500	496.500	2.828	1.128	1.128	0.000
29	99	255	610.833	485.227	36.870	11.471	10.988	31.954
30	65	255	834.546	483.469	35.799	9.223	8.974	40.880
31	68	255	1048.074	463.985	30.385	10.281	8.422	80.777
32	60	255	878.867	461.450	38.284	10.258	7.447	111.462
33	82	255	380.049	453.195	32.385	11.370	9.183	41.682
34	3	255	59.833	438.167	5.657	2.365	1.615	45.000
35	55	255	994.482	426.464	26.728	9.705	7.215	77.160
36	1	255	198.500	429.500	2.828	1.128	1.128	0.000
37	184	255	566.060	410.804	54.284	18.353	12.765	88.248
38	108	255	370.861	410.287	38.042	12.688	10.838	78.442
39	52	255	388.288	407.308	28.971	10.443	6.340	83.106
40	76	255	1172.697	404.737	31.213	10.138	9.545	81.267
41	1	255	391.500	404.500	2.828	1.128	1.128	0.000
42	58	255	1088.466	384.172	28.971	10.483	7.045	84.780
43	227	255	1027.866	375.632	75.012	19.669	14.695	127.294
44	52	255	43.962	379.231	28.385	9.684	6.837	47.010
45	1	255	1039.500	373.500	2.828	1.128	1.128	0.000
46	74	255	210.270	344.757	38.042	10.228	9.212	37.209
47	48	255	280.188	324.167	28.971	9.369	6.523	87.375
48	45	255	644.033	324.500	26.142	7.582	7.556	0.000
49	89	255	1031.152	309.590	42.627	14.408	7.865	68.728
50	91	255	937.445	304.797	33.799	11.194	10.351	6.361
51	27	255	207.833	279.463	20.728	7.542	4.558	68.188
52	53	255	1208.368	242.726	26.971	9.102	7.414	161.748
53	300	255	256.893	220.937	77.255	20.102	19.002	43.931
54	42	255	499.190	207.048	34.284	7.498	7.132	139.119
55	27	255	419.981	201.167	22.385	7.037	4.885	122.438
56	91	255	1171.621	186.962	36.870	12.698	9.124	56.707
57	70	255	439.914	183.000	42.870	10.067	8.853	142.293
58	67	255	1053.933	171.037	29.213	9.827	8.681	168.617
59	1	255	1026.500	159.500	2.828	1.128	1.128	0.000
60	114	255	1092.807	145.202	38.870	13.068	11.107	144.962
61	45	255	542.878	130.678	26.385	8.297	6.905	99.503
62	66	255	590.258	102.712	28.971	9.476	8.868	59.661
63	43	255	674.756	102.267	24.385	8.090	6.767	63.918
64	65	255	432.131	100.838	30.385	9.470	8.739	157.072
65	41	255	1032.427	73.402	24.142	8.070	6.469	67.314
66	78	255	981.551	69.000	32.042	10.287	9.654	155.006
67	115	255	1172.961	56.491	49.113	14.597	10.031	166.504
68	4	255	355.000	-0.500	8.243	4.514	1.128	0.000
