 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	53	255	751.575	899.179	32.385	9.741	6.927	145.663
2	3	255	750.500	894.167	7.071	3.213	1.189	151.845
3	62	255	450.355	887.355	40.284	9.069	8.704	22.095
4	55	255	530.645	860.827	38.284	9.195	7.616	42.826
5	114	255	743.561	853.316	38.627	12.757	11.378	158.853
6	40	255	1097.450	825.775	35.213	7.907	6.441	161.738
7	44	255	611.864	800.705	28.627	9.869	5.677	146.555
8	78	255	181.141	765.667	33.213	12.478	7.959	52.021
9	71	255	1086.472	759.937	43.698	9.911	9.122	58.176
10	96	255	594.396	716.260	35.799	13.087	9.340	88.469
11	52	255	647.269	713.115	32.627	8.393	7.889	128.616
12	46	255	1028.957	638.239	29.213	9.545	6.136	159.665
13	87	255	1027.374	629.167	41.698	11.038	10.035	119.019
14	72	255	904.431	524.361	36.870	10.392	8.821	153.203
15	4	255	334.250	504.750	7.657	3.192	1.596	108.435
16	13	255	330.423	502.808	12.728	4.353	3.803	151.236
17	62	255	249.226	478.306	27.799	9.770	8.080	49.200
18	93	255	949.575	459.360	43.113	11.153	10.617	129.382
19	88	255	491.045	440.398	34.870	13.277	8.439	58.908
20	64	255	775.250	356.453	28.971	9.819	8.299	94.485
21	58	255	538.776	336.948	33.456	9.233	7.998	66.787
22	257	255	1127.990	281.181	73.841	20.069	16.305	34.183
23	50	255	955.920	256.120	24.971	8.240	7.726	33.268
24	267	255	56.234	246.818	72.083	20.252	16.786	126.561
25	195	255	560.951	210.331	50.527	16.033	15.486	126.331
26	84	255	596.905	152.095	34.042	11.990	8.920	152.240
27	54	255	162.944	137.426	34.971	10.323	6.660	14.787
28	53	255	1038.557	115.047	29.213	8.720	7.739	2.420
29	147	255	481.874	45.827	52.042	19.989	9.363	79.591
30	62	255	473.258	47.323	28.971	9.946	7.937	111.595
31	72	255	867.375	31.750	33.213	11.336	8.087	98.881
32	95	255	1186.058	30.405	36.042	12.166	9.942	161.295
33	59	255	676.297	14.246	27.799	9.055	8.296	110.235
34	72	255	1042.028	10.375	33.213	10.783	8.501	131.969
35	49	255	1060.908	6.194	26.385	9.192	6.787	151.510
36	35	255	1044.529	1.271	22.142	8.828	5.048	171.399
37	18	255	1060.389	0.333	15.899	7.274	3.151	177.400
