 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	5	255	5.300	900.900	11.899	4.735	1.345	40.787
2	1	255	15.500	902.500	2.828	1.128	1.128	0.000
3	1	255	23.500	902.500	2.828	1.128	1.128	0.000
4	2	255	27.500	902.000	4.828	2.257	1.128	90.000
5	1	255	44.500	902.500	2.828	1.128	1.128	0.000
6	1	255	1081.500	902.500	2.828	1.128	1.128	0.000
7	1	255	1085.500	902.500	2.828	1.128	1.128	0.000
8	1	255	1094.500	902.500	2.828	1.128	1.128	0.000
9	2	255	1105.000	902.000	5.657	2.596	0.981	135.000
10	1	255	1145.500	902.500	2.828	1.128	1.128	0.000
11	3	255	1167.167	902.167	5.657	2.365	1.615	135.000
12	1	255	1173.500	902.500	2.828	1.128	1.128	0.000
13	1	255	1178.500	902.500	2.828	1.128	1.128	0.000
14	1	255	1187.500	902.500	2.828	1.128	1.128	0.000
15	1	255	1192.500	902.500	2.828	1.128	1.128	0.000
16	12	255	1197.750	900.417	19.556	7.404	2.064	147.669
17	1	255	1200.500	902.500	2.828	1.128	1.128	0.000
18	34	255	1207.765	898.824	36.770	8.816	4.910	100.812
19	31	255	1215.952	898.629	52.426	6.903	5.718	162.878
20	9	255	1222.278	900.278	17.314	4.585	2.499	57.295
21	4	255	21.000	900.750	8.485	2.887	1.764	75.128
22	1	255	1067.500	901.500	2.828	1.128	1.128	0.000
23	1	255	1069.500	901.500	2.828	1.128	1.128	0.000
24	1	255	1089.500	901.500	2.828	1.128	1.128	0.000
25	1	255	1120.500	901.500	2.828	1.128	1.128	0.000
26	3	255	1124.500	901.500	6.243	3.385	1.128	0.000
27	2	255	1138.500	901.000	4.828	2.257	1.128	90.000
28	1	255	1.500	900.500	2.828	1.128	1.128	0.000
29	1	255	17.500	900.500	2.828	1.128	1.128	0.000
30	1	255	52.500	900.500	2.828	1.128	1.128	0.000
31	2	255	130.000	900.000	5.657	2.596	0.981	135.000
32	1	255	134.500	900.500	2.828	1.128	1.128	0.000
33	2	255	1183.500	900.000	4.828	2.257	1.128	90.000
34	2	255	1190.500	900.000	4.828	2.257	1.128	90.000
35	1	255	1192.500	900.500	2.828	1.128	1.128	0.000
36	1	255	23.500	899.500	2.828	1.128	1.128	0.000
37	2	255	31.500	899.000	4.828	2.257	1.128	90.000
38	1	255	34.500	899.500	2.828	1.128	1.128	0.000
39	1	255	1155.500	899.500	2.828	1.128	1.128	0.000
40	1	255	1.500	898.500	2.828	1.128	1.128	0.000
41	1	255	7.500	898.500	2.828	1.128	1.128	0.000
42	3	255	14.500	898.167	7.071	3.213	1.189	28.155
43	1	255	143.500	898.500	2.828	1.128	1.128	0.000
44	1	255	1089.500	898.500	2.828	1.128	1.128	0.000
45	2	255	1093.000	898.500	4.243	2.257	1.128	0.000
46	2	255	1165.000	898.500	4.243	2.257	1.128	0.000
47	4	255	5.000	896.500	7.657	3.216	1.583	58.283
48	1	255	126.500	897.500	2.828	1.128	1.128	0.000
49	1	255	1135.500	897.500	2.828	1.128	1.128	0.000
50	1	255	1154.500	897.500	2.828	1.128	1.128	0.000
51	2	255	1188.500	897.000	4.828	2.257	1.128	90.000
52	4	255	1223.000	896.500	7.657	3.216	1.583	58.283
53	2	255	19.000	896.000	5.657	2.596	0.981	135.000
54	1	255	21.500	896.500	2.828	1.128	1.128	0.000
55	1	255	1122.500	896.500	2.828	1.128	1.128	0.000
56	1	255	1127.500	896.500	2.828	1.128	1.128	0.000
57	1	255	1160.500	896.500	2.828	1.128	1.128	0.000
58	1	255	1199.500	896.500	2.828	1.128	1.128	0.000
59	1	255	2.500	895.500	2.828	1.128	1.128	0.000
