 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	60	255	925.717	898.117	27.799	10.234	7.464	152.694
2	79	255	1125.411	895.475	31.213	11.194	8.986	161.717
3	90	255	84.678	867.422	34.627	11.988	9.559	136.798
4	68	255	409.397	848.368	29.799	10.898	7.945	52.191
5	59	255	870.127	843.246	27.556	9.236	8.133	100.246
6	245	255	750.639	834.855	65.012	18.286	17.059	64.151
7	75	255	855.473	826.647	31.213	11.303	8.448	149.797
8	57	255	1114.956	820.149	26.728	8.673	8.368	52.431
9	38	255	1204.342	811.658	21.556	8.058	6.004	45.001
10	70	255	29.043	800.014	32.627	11.442	7.789	153.901
11	53	255	980.708	794.009	25.799	9.337	7.227	37.800
12	83	255	422.934	790.404	33.213	12.246	8.629	163.138
13	78	255	1104.833	768.154	32.627	11.881	8.359	46.652
14	89	255	11.972	760.736	34.385	11.697	9.688	55.922
15	105	255	1191.719	733.795	37.213	12.142	11.011	172.733
16	64	255	400.766	720.000	32.971	9.683	8.415	104.622
17	80	255	438.300	720.788	32.385	11.173	9.117	164.962
18	53	255	234.594	715.066	26.971	9.492	7.109	1.339
19	95	255	648.163	712.647	35.456	12.168	9.941	100.782
20	320	255	227.941	705.994	76.326	22.820	17.855	153.899
21	60	255	1200.800	713.200	31.213	10.453	7.308	29.483
22	88	255	688.795	679.977	33.213	10.827	10.348	179.584
23	16	255	998.938	681.812	14.728	6.023	3.382	5.992
24	67	255	943.067	674.575	30.385	10.746	7.939	37.766
25	89	255	220.174	637.635	34.627	12.001	9.443	164.433
26	76	255	532.316	598.145	31.213	10.296	9.398	68.439
27	91	255	459.214	586.973	35.456	12.107	9.570	130.458
28	85	255	115.700	584.547	33.213	11.989	9.027	73.706
29	77	255	1056.604	585.669	31.799	10.356	9.467	129.770
30	93	255	179.984	583.306	35.799	13.055	9.070	63.511
31	55	255	988.045	581.591	37.456	9.611	7.287	0.850
32	106	255	66.981	575.877	37.456	11.950	11.294	76.144
33	96	255	279.458	551.052	35.456	12.203	10.016	58.256
34	65	255	641.608	510.269	29.799	11.365	7.282	50.248
35	80	255	1065.787	483.587	33.213	11.846	8.598	76.795
36	114	255	182.974	477.974	38.042	12.208	11.889	135.000
37	70	255	118.386	474.757	29.799	10.687	8.340	55.718
38	40	255	5.150	470.450	22.728	7.524	6.769	97.718
39	32	255	12.469	468.750	20.142	6.844	5.953	18.697
40	56	255	204.000	447.071	34.627	8.889	8.021	124.972
41	78	255	909.038	443.282	32.385	11.298	8.790	37.533
42	24	255	530.583	441.458	24.385	7.849	3.893	68.166
43	31	255	393.694	439.952	20.971	6.459	6.111	100.575
44	103	255	536.015	435.684	42.284	15.074	8.700	50.983
45	36	255	448.833	433.194	24.971	7.240	6.331	14.199
46	100	255	333.620	429.380	35.213	11.602	10.975	134.992
47	61	255	763.582	428.123	27.799	8.971	8.658	33.660
48	70	255	524.057	417.714	36.042	10.497	8.490	150.571
49	83	255	349.608	417.560	31.799	11.421	9.253	168.311
50	91	255	160.742	409.269	35.799	11.539	10.041	8.437
51	57	255	211.605	399.763	33.799	9.711	7.474	100.846
52	54	255	220.759	398.093	26.142	8.363	8.221	107.281
53	28	255	1022.929	378.143	18.728	6.752	5.280	148.059
54	72	255	50.361	352.292	40.527	11.200	8.185	158.355
55	59	255	780.195	333.381	39.698	9.948	7.551	163.494
56	54	255	87.852	332.130	34.284	9.626	7.142	15.636
57	85	255	1074.759	327.876	32.627	11.055	9.790	154.314
58	72	255	217.167	319.639	30.385	11.368	8.064	142.879
59	90	255	1105.744	289.489	47.698	11.344	10.101	110.713
60	88	255	635.295	284.955	34.627	11.458	9.779	140.232
61	62	255	701.113	285.806	36.042	10.075	7.836	2.719
62	56	255	647.768	275.446	26.971	10.489	6.798	163.965
63	171	255	1129.851	264.301	61.012	15.757	13.818	0.075
64	1	255	669.500	270.500	2.828	1.128	1.128	0.000
65	32	255	669.531	265.844	22.142	7.656	5.322	161.438
66	63	255	1204.405	265.008	40.284	10.329	7.766	168.149
67	30	255	677.767	263.967	22.971	7.218	5.292	34.213
68	38	255	662.474	262.237	22.971	8.308	5.824	145.841
69	74	255	114.514	252.932	31.799	10.984	8.578	120.595
70	55	255	231.573	244.227	27.799	9.227	7.589	68.546
71	86	255	873.547	225.814	44.870	11.862	9.231	84.661
72	14	255	685.000	197.000	12.485	4.849	3.676	135.000
73	5	255	682.900	190.900	9.071	4.076	1.562	159.006
74	74	255	428.568	186.568	31.213	11.324	8.320	162.582
75	59	255	643.534	184.381	27.799	8.813	8.523	16.802
76	8	255	376.375	177.125	12.485	5.328	1.912	2.103
77	83	255	935.633	172.428	33.799	11.570	9.134	119.613
78	1	255	1056.500	153.500	2.828	1.128	1.128	0.000
79	78	255	725.449	139.833	32.627	10.848	9.155	137.809
80	71	255	887.303	134.697	30.385	10.692	8.455	153.452
81	91	255	489.368	121.786	33.799	11.550	10.032	175.244
82	78	255	1128.000	119.090	31.213	9.969	9.962	0.000
83	73	255	839.418	116.829	30.971	11.100	8.374	174.143
84	90	255	189.378	88.378	34.627	12.855	8.914	107.693
85	59	255	13.432	78.042	27.556	9.364	8.022	2.735
86	60	255	594.017	56.850	27.799	10.546	7.244	152.930
87	119	255	508.130	49.155	39.456	13.407	11.301	50.397
88	8	255	99.875	49.750	9.899	4.044	2.519	160.670
89	86	255	423.360	41.337	40.870	11.759	9.312	46.887
90	87	255	1050.902	39.868	34.042	12.083	9.168	63.275
91	2	255	977.500	36.000	4.828	2.257	1.128	90.000
92	62	255	900.452	11.081	34.870	9.578	8.242	19.346
93	57	255	403.956	1.588	29.556	11.540	6.289	178.834
