 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	64	255	312.172	898.641	28.627	10.502	7.759	142.749
2	68	255	156.515	865.015	30.385	10.439	8.294	13.131
3	1	255	0.500	832.500	2.828	1.128	1.128	0.000
4	359	255	100.444	797.597	76.184	23.355	19.572	147.898
5	70	255	178.829	788.686	29.799	10.763	8.281	150.918
6	64	255	71.328	779.328	28.385	9.177	8.879	134.991
7	71	255	320.711	779.148	30.627	10.375	8.713	134.527
8	82	255	150.671	776.732	33.213	10.696	9.761	60.403
9	68	255	121.882	772.662	29.556	10.467	8.272	174.118
10	67	255	65.127	770.649	29.799	10.184	8.376	19.413
11	91	255	95.687	769.291	34.042	11.741	9.868	141.549
12	178	255	123.388	763.382	55.698	21.228	10.676	13.377
13	56	255	88.536	763.036	27.213	8.965	7.953	120.505
14	27	255	98.500	759.315	20.385	6.985	4.922	20.743
15	47	255	79.436	752.862	24.728	9.581	6.246	8.450
16	154	255	80.110	743.968	48.870	18.643	10.518	175.070
17	165	255	54.585	738.948	58.770	14.730	14.263	60.832
18	217	255	125.712	737.965	61.012	17.417	15.863	37.541
19	154	255	149.552	728.260	50.284	18.357	10.682	32.030
20	65	255	79.146	723.315	32.627	10.402	7.956	105.930
21	2	255	85.500	721.000	4.828	2.257	1.128	90.000
22	93	255	127.392	710.522	34.627	12.293	9.633	131.555
23	196	255	61.214	696.357	58.770	16.524	15.103	112.432
24	79	255	171.513	694.829	32.385	11.761	8.552	115.620
25	100	255	137.780	691.670	36.870	12.954	9.829	38.478
26	66	255	62.348	677.561	28.971	9.310	9.026	63.818
27	107	255	256.126	675.687	37.456	12.760	10.677	145.737
28	103	255	76.286	670.510	36.870	12.938	10.136	70.549
29	105	255	188.910	668.748	37.456	13.209	10.121	136.788
30	68	255	379.485	662.868	29.213	10.273	8.428	58.361
31	96	255	247.958	662.406	35.213	12.586	9.712	178.247
32	71	255	200.049	655.979	30.971	10.450	8.650	99.680
33	74	255	127.757	644.081	31.556	11.296	8.341	9.872
34	67	255	181.843	625.052	29.556	10.356	8.237	94.025
35	77	255	327.604	614.526	31.799	11.440	8.570	73.576
36	67	255	352.261	613.978	29.799	11.026	7.737	54.644
37	69	255	325.022	600.036	30.971	10.887	8.069	120.020
38	86	255	211.023	588.267	34.627	11.682	9.373	18.896
39	65	255	197.115	576.346	29.799	9.793	8.451	113.426
40	85	255	450.912	563.100	34.042	12.010	9.011	156.557
41	52	255	1122.481	545.462	37.698	9.637	6.870	114.958
42	58	255	567.310	538.897	28.385	10.416	7.090	83.498
43	71	255	939.810	533.218	30.385	10.352	8.733	109.948
44	70	255	598.000	525.271	30.142	10.676	8.348	0.000
45	118	255	43.186	463.678	39.456	13.740	10.935	129.645
46	62	255	233.823	450.210	28.971	10.190	7.747	16.721
47	62	255	411.403	443.581	28.971	10.982	7.188	80.658
48	68	255	249.324	339.088	30.042	10.295	8.410	31.491
49	72	255	1034.403	335.889	30.385	10.938	8.381	59.774
50	59	255	139.653	267.856	27.556	9.082	8.272	4.146
51	101	255	225.450	221.272	35.799	12.624	10.187	135.403
52	90	255	650.633	195.411	34.042	11.304	10.138	50.036
53	105	255	754.224	186.862	37.213	12.565	10.640	116.604
54	226	255	299.978	155.549	64.426	17.385	16.551	61.336
55	62	255	1156.790	86.758	28.385	10.517	7.506	17.154
56	92	255	143.348	11.467	34.627	12.473	9.391	130.374
