 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	57	255	1016.623	899.746	27.899	9.525	7.620	172.972
2	89	255	1174.466	877.039	34.385	11.978	9.460	76.246
3	312	255	279.744	836.801	75.841	20.174	19.691	35.289
4	93	255	380.306	840.124	36.385	13.141	9.011	70.314
5	81	255	680.500	828.500	31.799	11.329	9.103	162.059
6	53	255	97.236	815.425	26.142	9.336	7.228	165.237
7	54	255	1131.389	808.278	27.799	8.518	8.071	160.097
8	73	255	536.719	803.226	30.971	11.323	8.209	90.735
9	71	255	160.542	780.613	30.385	10.734	8.422	36.599
10	52	255	621.038	762.885	24.971	8.442	7.843	150.552
11	92	255	624.815	732.250	35.213	12.298	9.525	68.472
12	79	255	480.424	714.981	32.042	11.556	8.704	143.194
13	91	255	241.115	711.753	35.213	12.231	9.473	96.367
14	70	255	647.386	706.986	29.799	10.369	8.595	66.223
15	115	255	879.013	704.048	38.042	12.476	11.736	141.286
16	65	255	954.192	688.269	29.556	10.358	7.990	110.413
17	77	255	633.396	679.669	33.213	10.364	9.460	46.174
18	82	255	1060.317	657.463	32.627	11.452	9.117	125.101
19	23	255	216.717	657.543	17.314	6.090	4.809	141.817
20	76	255	43.789	652.842	31.213	9.909	9.765	35.365
21	74	255	1101.054	652.000	31.799	10.904	8.641	127.187
22	87	255	1027.534	631.178	33.213	12.278	9.022	148.207
23	83	255	833.042	629.886	32.385	11.323	9.333	132.728
24	80	255	1124.438	625.000	32.627	11.737	8.679	146.928
25	77	255	512.708	599.461	31.213	10.596	9.252	172.703
26	74	255	941.068	597.014	31.213	11.470	8.214	137.643
27	227	255	403.385	590.311	66.669	18.455	15.661	88.960
28	45	255	716.856	588.078	25.556	8.555	6.697	73.043
29	77	255	983.370	560.045	32.627	11.586	8.462	47.100
30	58	255	680.000	522.362	26.385	8.854	8.341	90.000
31	5	255	872.700	525.900	7.657	3.144	2.025	18.435
32	94	255	1003.553	511.117	35.556	12.631	9.476	85.433
33	85	255	306.335	503.959	33.213	10.663	10.150	13.977
34	45	255	222.100	496.989	24.142	8.893	6.443	178.829
35	87	255	227.167	489.282	35.213	11.471	9.657	161.217
36	64	255	219.203	485.328	30.627	11.755	6.932	119.003
37	59	255	407.771	456.534	26.971	9.500	7.907	63.454
38	73	255	651.788	442.719	31.799	11.640	7.985	117.625
39	51	255	960.520	438.382	26.385	9.096	7.139	169.432
40	81	255	1052.870	422.648	33.799	12.274	8.403	88.531
41	50	255	1168.000	409.860	24.385	8.189	7.774	0.000
42	85	255	443.724	402.582	32.627	11.476	9.431	60.990
43	44	255	1071.227	384.068	24.142	8.444	6.634	19.816
44	78	255	1039.808	365.385	32.627	11.457	8.668	161.030
45	65	255	76.300	361.346	28.385	9.535	8.680	127.738
46	52	255	826.173	337.135	26.385	9.195	7.200	14.661
47	74	255	954.473	326.689	31.799	11.314	8.327	13.418
48	74	255	1211.378	321.324	31.213	11.477	8.210	149.185
49	63	255	539.421	317.389	28.385	9.312	8.614	112.294
50	92	255	473.163	307.815	35.456	12.744	9.192	46.723
51	61	255	1090.074	302.795	29.213	10.217	7.602	19.762
52	56	255	576.125	295.464	26.971	9.300	7.667	116.755
53	78	255	1094.218	294.590	31.556	10.407	9.543	18.807
54	92	255	239.630	292.913	35.799	12.025	9.741	26.283
55	84	255	568.286	291.369	35.456	12.499	8.557	101.170
56	43	255	576.407	285.640	24.971	8.938	6.125	43.033
57	96	255	245.740	283.760	34.971	11.655	10.487	6.978
58	94	255	645.617	275.862	36.042	13.063	9.162	127.256
59	32	255	195.969	276.688	21.556	8.428	4.834	14.471
60	65	255	1187.500	271.500	28.385	9.535	8.680	134.997
61	124	255	197.984	268.339	44.284	15.941	9.904	17.282
62	57	255	511.430	268.149	26.385	9.542	7.606	148.567
63	101	255	748.649	247.153	36.627	12.776	10.066	167.322
64	20	255	644.400	247.450	15.314	5.251	4.849	116.565
65	59	255	557.653	235.771	29.213	8.901	8.440	54.507
66	69	255	980.428	212.007	29.799	10.840	8.105	15.595
67	65	255	3.777	195.638	28.971	10.113	8.183	90.973
68	31	255	814.210	177.435	21.556	6.760	5.839	100.656
69	68	255	585.456	164.706	30.142	11.552	7.495	91.960
70	73	255	170.747	148.377	30.627	10.970	8.473	116.752
71	64	255	1070.328	133.641	28.385	9.950	8.190	132.203
72	69	255	962.239	128.051	44.527	9.767	8.995	154.237
73	71	255	716.810	116.908	30.971	10.882	8.307	82.728
74	83	255	123.777	89.645	33.213	12.060	8.763	107.036
75	120	255	574.392	73.517	39.213	13.401	11.402	13.872
76	4	255	1167.000	54.500	7.657	3.216	1.583	121.717
77	99	255	677.914	36.439	36.042	12.836	9.820	150.675
78	71	255	54.472	35.627	30.385	10.732	8.423	126.861
79	3	255	846.500	-0.500	6.243	3.385	1.128	0.000
