 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	67	255	496.933	874.963	29.556	10.496	8.128	8.912
2	1	255	423.500	872.500	2.828	1.128	1.128	0.000
3	41	255	545.134	854.793	22.728	8.338	6.261	77.905
4	47	255	539.926	847.436	24.971	8.898	6.725	155.004
5	68	255	878.118	839.706	30.627	9.567	9.050	100.692
6	83	255	384.102	709.090	33.456	11.631	9.086	59.917
7	97	255	706.077	687.758	35.799	13.113	9.419	26.082
8	75	255	146.927	642.260	31.213	10.905	8.757	42.041
9	86	255	61.791	591.326	34.627	12.148	9.014	13.851
10	96	255	674.000	519.792	35.799	12.418	9.843	90.000
11	75	255	529.713	505.807	30.627	10.883	8.775	132.467
12	95	255	560.532	413.500	36.042	13.423	9.011	8.808
13	60	255	698.883	326.483	27.556	10.456	7.306	169.655
14	104	255	205.827	297.779	36.385	12.714	10.415	175.810
15	70	255	725.214	208.000	29.556	10.617	8.395	173.530
16	97	255	721.057	109.294	35.456	12.069	10.234	138.883
17	41	255	178.988	12.256	23.556	8.343	6.257	79.885
18	39	255	186.295	11.423	23.799	8.273	6.002	89.733
