 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	264	255	341.769	893.163	64.770	18.764	17.914	178.918
2	49	255	533.112	900.500	27.314	10.685	5.839	177.096
3	155	255	310.416	848.274	49.698	17.932	11.005	97.270
4	74	255	24.176	850.027	30.971	11.341	8.308	170.966
5	40	255	319.875	846.725	26.728	8.796	5.790	100.311
6	78	255	220.756	822.590	31.213	10.644	9.331	30.077
7	84	255	1013.893	813.036	38.042	11.348	9.425	127.149
8	156	255	506.878	807.750	51.113	14.975	13.264	43.018
9	93	255	769.403	806.102	36.627	12.950	9.144	88.802
10	61	255	61.910	792.730	35.456	11.021	7.047	124.812
11	110	255	1146.473	790.309	41.698	13.117	10.677	54.419
12	61	255	335.926	767.828	35.456	11.468	6.773	86.446
13	95	255	889.395	767.826	36.627	12.723	9.507	31.964
14	1	255	340.500	771.500	2.828	1.128	1.128	0.000
15	48	255	77.438	721.271	31.213	9.785	6.246	76.379
16	121	255	965.822	712.211	40.627	13.436	11.466	66.205
17	74	255	1035.689	693.230	32.042	11.022	8.548	61.242
18	63	255	33.817	682.532	34.042	10.551	7.602	120.876
19	120	255	846.067	622.117	42.284	14.849	10.289	19.575
20	238	255	1113.613	586.185	67.255	19.024	15.929	90.211
21	95	255	651.247	589.489	37.213	12.457	9.710	105.421
22	171	255	158.868	583.289	60.426	19.996	10.888	123.084
23	67	255	338.500	567.366	38.042	11.763	7.252	129.222
24	76	255	604.539	546.066	35.799	11.682	8.284	114.843
25	1	255	607.500	550.500	2.828	1.128	1.128	0.000
26	104	255	382.865	506.317	38.042	12.927	10.244	109.471
27	126	255	977.238	498.310	41.698	13.335	12.031	164.407
28	66	255	1046.545	434.773	37.213	9.337	9.000	41.212
29	86	255	1159.279	427.012	38.042	11.400	9.605	36.873
30	111	255	959.320	410.554	39.456	13.472	10.491	44.280
31	302	255	846.785	388.964	68.426	20.889	18.408	157.775
32	1	255	842.500	379.500	2.828	1.128	1.128	0.000
33	120	255	1183.750	369.317	40.870	12.851	11.889	46.793
34	76	255	1064.145	348.895	32.627	10.763	8.990	32.231
35	67	255	84.799	319.888	29.213	9.812	8.694	107.816
36	51	255	77.010	316.598	27.799	9.249	7.021	135.055
37	119	255	1164.147	314.357	41.456	13.809	10.973	38.877
38	70	255	749.257	294.886	30.971	10.991	8.109	79.995
39	59	255	296.551	256.890	36.627	9.319	8.061	32.812
40	96	255	856.979	232.146	36.870	11.992	10.193	166.674
41	81	255	565.130	225.241	35.213	10.671	9.665	168.851
42	247	255	252.338	212.030	67.255	18.245	17.237	29.318
43	3	255	336.167	209.167	5.657	2.365	1.615	135.000
44	86	255	113.279	184.640	33.799	12.028	9.104	105.408
45	71	255	959.669	161.641	33.213	11.988	7.541	81.662
46	146	255	623.726	123.418	51.113	17.367	10.704	71.650
47	51	255	631.971	117.990	28.385	9.317	6.969	85.896
48	2	255	1010.500	81.000	4.828	2.257	1.128	90.000
49	43	255	715.198	29.802	27.799	10.159	5.389	128.903
50	43	255	295.779	21.895	29.213	9.099	6.017	161.150
