 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	88	255	1120.489	848.943	34.284	12.469	8.986	131.653
2	83	255	508.030	765.440	33.799	12.667	8.343	88.479
3	93	255	1175.909	727.586	35.456	12.493	9.478	113.004
4	79	255	1134.665	677.184	36.627	11.808	8.519	91.261
5	1	255	736.500	614.500	2.828	1.128	1.128	0.000
6	4	255	718.000	435.000	5.657	2.257	2.257	0.000
7	77	255	94.110	366.799	30.971	10.769	9.104	160.017
8	78	255	1121.692	328.218	32.385	10.525	9.436	49.189
9	25	255	1.540	237.820	21.314	8.430	3.776	87.285
10	1	255	1217.500	212.500	2.828	1.128	1.128	0.000
11	78	255	441.038	86.923	32.627	12.234	8.118	48.311
12	94	255	1189.585	3.543	35.799	12.482	9.588	150.091
