 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	1	255	976.500	902.500	2.828	1.128	1.128	0.000
2	1	255	1011.500	902.500	2.828	1.128	1.128	0.000
3	1	255	1026.500	902.500	2.828	1.128	1.128	0.000
4	1	255	1056.500	902.500	2.828	1.128	1.128	0.000
5	1	255	1060.500	902.500	2.828	1.128	1.128	0.000
6	7	255	1067.643	901.071	18.971	5.233	1.703	22.259
7	2	255	1078.500	902.000	4.828	2.257	1.128	90.000
8	4	255	1088.500	902.000	7.071	3.216	1.583	148.283
9	21	255	1095.738	900.357	32.527	6.840	3.909	172.155
10	39	255	1107.808	899.603	47.598	10.173	4.881	173.848
11	1	255	1115.500	902.500	2.828	1.128	1.128	0.000
12	1	255	1120.500	902.500	2.828	1.128	1.128	0.000
13	113	255	1123.535	894.013	104.853	15.166	9.487	128.698
14	1	255	1128.500	902.500	2.828	1.128	1.128	0.000
15	2	255	1130.500	902.000	4.828	2.257	1.128	90.000
16	18	255	1134.500	900.389	18.142	5.148	4.452	148.912
17	4	255	1142.000	902.250	9.071	3.969	1.283	162.391
18	24	255	1149.833	897.542	33.456	8.159	3.745	97.060
19	1	255	1155.500	902.500	2.828	1.128	1.128	0.000
20	1	255	1158.500	902.500	2.828	1.128	1.128	0.000
21	1	255	1160.500	902.500	2.828	1.128	1.128	0.000
22	27	255	1168.907	901.093	42.870	9.919	3.466	13.607
23	37	255	1177.257	896.986	65.983	7.621	6.182	48.850
24	5	255	1182.700	902.100	9.899	3.713	1.715	173.953
25	1048	255	1205.624	887.162	289.061	41.809	31.915	173.073
26	1	255	1198.500	902.500	2.828	1.128	1.128	0.000
27	1	255	1223.500	902.500	2.828	1.128	1.128	0.000
28	2	255	1022.000	901.500	4.243	2.257	1.128	0.000
29	1	255	1032.500	901.500	2.828	1.128	1.128	0.000
30	1	255	1072.500	901.500	2.828	1.128	1.128	0.000
31	7	255	1075.500	898.929	13.071	4.731	1.884	90.000
32	3	255	1080.833	901.167	5.657	2.365	1.615	45.000
33	1	255	1138.500	901.500	2.828	1.128	1.128	0.000
34	4	255	1145.000	900.000	9.657	4.218	1.207	67.500
35	1	255	1147.500	901.500	2.828	1.128	1.128	0.000
