 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	24	255	1169.625	874.292	17.314	6.497	4.703	116.003
2	80	255	344.575	857.375	32.627	11.281	9.029	24.315
3	248	255	1060.976	728.024	66.184	18.893	16.713	148.109
4	46	255	604.348	631.804	26.385	8.293	7.063	142.144
5	50	255	905.540	465.640	26.385	9.675	6.580	109.561
6	76	255	303.671	209.184	31.213	11.082	8.732	165.394
7	62	255	1020.323	187.500	28.385	9.970	7.918	132.036
8	53	255	861.764	144.802	30.627	10.098	6.683	109.430
9	1	255	866.500	143.500	2.828	1.128	1.128	0.000
10	85	255	378.641	131.194	33.213	11.840	9.141	80.058
11	64	255	387.797	129.781	28.385	9.712	8.390	96.107
12	184	255	581.293	42.141	58.184	16.289	14.383	28.792
