 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	89	255	841.511	894.904	33.799	11.145	10.168	143.746
2	85	255	43.559	891.053	34.284	12.243	8.840	46.356
3	78	255	648.359	890.385	31.799	11.033	9.002	176.777
4	66	255	1034.136	882.485	28.971	9.824	8.554	124.257
5	108	255	273.324	868.991	37.799	12.900	10.660	69.004
6	8	255	22.375	869.375	9.071	3.538	2.879	135.000
7	108	255	75.000	861.898	38.042	13.447	10.226	38.042
8	63	255	779.119	855.151	28.385	10.205	7.860	103.894
9	85	255	718.841	845.500	33.799	11.682	9.264	74.314
10	85	255	727.712	842.018	33.799	12.338	8.772	78.175
11	94	255	447.798	828.936	35.213	12.430	9.628	111.116
12	88	255	542.045	830.000	35.213	11.194	10.010	51.168
13	85	255	1043.359	813.406	33.213	11.749	9.211	119.588
14	9	255	816.833	815.500	10.485	4.204	2.726	35.783
15	105	255	132.481	804.271	36.627	12.589	10.620	62.620
16	113	255	65.544	798.305	38.870	13.417	10.724	145.960
17	92	255	795.663	796.478	34.627	12.274	9.544	129.383
18	71	255	1009.472	777.063	29.799	10.211	8.853	119.587
19	86	255	826.221	767.233	33.456	11.613	9.429	39.410
20	74	255	438.716	752.595	31.213	10.732	8.779	69.178
21	81	255	101.315	751.722	33.213	11.253	9.165	72.994
22	75	255	414.767	697.473	30.385	10.816	8.829	153.747
23	70	255	159.429	683.657	29.556	9.830	9.067	141.045
24	129	255	716.229	678.050	40.627	13.303	12.347	164.700
25	84	255	631.821	677.119	34.627	12.544	8.526	113.737
26	100	255	656.440	677.190	36.042	11.569	11.006	111.988
27	72	255	624.139	672.347	31.213	10.974	8.354	142.891
28	61	255	807.156	666.418	27.556	9.526	8.154	107.413
29	55	255	365.282	628.882	26.385	8.649	8.096	1.028
30	94	255	1144.851	621.862	35.213	12.108	9.884	104.847
31	97	255	282.985	611.077	35.213	13.096	9.431	153.338
32	51	255	767.069	604.833	24.971	8.757	7.415	143.729
33	81	255	1197.562	570.130	32.971	11.571	8.913	177.926
34	68	255	446.706	569.485	29.799	9.832	8.806	22.569
35	97	255	119.119	556.325	36.042	12.805	9.645	143.209
36	92	255	110.022	547.902	34.627	12.755	9.184	27.356
37	67	255	1088.097	542.351	29.799	9.409	9.067	27.283
38	89	255	1211.691	541.635	34.385	11.757	9.639	73.995
39	69	255	426.384	527.413	30.971	10.346	8.491	65.891
40	89	255	965.073	509.242	34.870	13.188	8.593	129.238
41	70	255	1195.586	482.800	29.799	10.160	8.772	59.167
42	81	255	286.735	457.574	32.385	11.238	9.177	95.735
43	59	255	624.212	440.839	26.971	9.058	8.293	12.811
44	3	255	660.833	427.167	5.657	2.365	1.615	45.000
45	107	255	1012.808	419.238	38.042	13.560	10.047	4.374
46	98	255	866.092	403.622	35.213	12.042	10.361	90.271
47	61	255	841.074	381.320	26.971	9.366	8.293	112.300
48	108	255	97.074	354.574	37.799	13.283	10.353	93.853
49	80	255	906.888	346.625	32.385	11.946	8.527	92.564
50	58	255	1152.431	347.517	27.213	9.414	7.845	33.597
51	2	255	477.000	350.500	4.243	2.257	1.128	0.000
52	101	255	16.322	341.371	35.799	13.574	9.474	174.516
53	2	255	801.500	334.000	4.828	2.257	1.128	90.000
54	68	255	4.000	328.662	29.556	9.335	9.274	46.263
55	81	255	17.302	325.117	33.556	12.308	8.379	5.373
56	70	255	407.800	317.529	30.627	10.768	8.277	120.431
57	76	255	1044.408	309.539	31.799	11.057	8.752	18.899
58	65	255	800.392	308.608	29.213	9.695	8.537	31.647
59	59	255	807.398	303.890	28.971	10.125	7.420	69.275
60	108	255	842.093	303.657	36.627	12.429	11.064	8.794
61	107	255	463.136	269.098	36.971	12.758	10.679	177.971
62	96	255	282.698	235.500	35.799	12.784	9.561	44.787
63	97	255	400.974	233.057	35.213	12.364	9.989	112.716
64	69	255	438.688	225.036	29.799	11.011	7.979	124.708
65	76	255	1091.868	223.526	31.799	10.606	9.124	12.308
66	98	255	1141.449	198.602	36.284	13.067	9.549	129.730
67	64	255	679.719	194.359	28.971	9.621	8.470	139.463
68	58	255	676.397	185.966	26.385	9.039	8.170	178.742
69	102	255	616.206	182.539	37.799	13.384	9.704	100.812
70	84	255	1017.548	176.298	32.627	11.255	9.502	111.104
71	68	255	629.265	171.088	29.213	10.356	8.360	160.092
72	78	255	16.410	169.859	32.042	11.372	8.733	140.081
73	4	255	123.000	164.000	5.657	2.257	2.257	0.000
74	82	255	555.976	149.268	33.799	11.299	9.240	82.095
75	39	255	1056.910	126.013	23.556	8.265	6.008	74.458
76	90	255	163.389	120.411	34.042	12.574	9.114	137.390
77	83	255	179.006	100.452	33.213	11.325	9.332	65.545
78	71	255	187.373	95.303	30.971	10.268	8.804	67.329
79	80	255	924.513	92.087	32.142	10.848	9.390	111.793
80	170	255	349.694	56.406	62.184	15.532	13.936	89.386
81	86	255	905.500	48.814	34.385	12.327	8.883	99.843
82	85	255	615.453	44.818	34.870	11.197	9.666	48.406
83	41	255	2.159	17.110	25.314	10.099	5.169	89.570
84	105	255	1062.148	4.805	37.799	11.732	11.395	178.093
85	72	255	187.639	2.028	33.556	12.675	7.233	177.858
