 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	44118	255	118.402	819.503	2048.175	328.891	170.795	26.869
2	565	255	327.996	892.419	121.154	36.090	19.933	143.356
3	1212	255	361.656	888.223	303.019	45.177	34.158	18.766
4	126	255	391.667	890.730	76.184	18.080	8.873	114.040
5	115	255	398.830	896.674	48.627	14.995	9.765	84.001
6	89	255	406.803	893.185	72.326	14.499	7.815	87.346
7	19	255	413.342	901.079	20.971	5.575	4.339	4.508
8	57	255	424.360	899.167	40.042	11.687	6.210	139.646
9	2	255	432.000	902.500	4.243	2.257	1.128	0.000
10	31	255	434.306	899.081	57.598	9.092	4.341	39.516
11	12	255	443.333	898.667	21.657	10.353	1.476	93.519
12	4	255	445.500	901.000	8.828	4.514	1.128	90.000
13	1	255	456.500	902.500	2.828	1.128	1.128	0.000
14	1	255	466.500	902.500	2.828	1.128	1.128	0.000
15	3	255	476.833	902.167	5.657	2.365	1.615	45.000
16	3	255	481.167	901.833	5.657	2.365	1.615	45.000
17	1	255	485.500	902.500	2.828	1.128	1.128	0.000
18	2	255	489.500	902.000	4.828	2.257	1.128	90.000
19	2	255	498.500	902.000	4.828	2.257	1.128	90.000
20	1	255	520.500	902.500	2.828	1.128	1.128	0.000
21	1	255	532.500	902.500	2.828	1.128	1.128	0.000
22	1	255	539.500	902.500	2.828	1.128	1.128	0.000
23	1	255	1204.500	902.500	2.828	1.128	1.128	0.000
24	2	255	449.000	901.500	4.243	2.257	1.128	0.000
25	2	255	464.000	901.000	5.657	2.596	0.981	45.000
26	2	255	471.000	901.500	4.243	2.257	1.128	0.000
27	1	255	523.500	901.500	2.828	1.128	1.128	0.000
28	2	255	456.000	900.000	5.657	2.596	0.981	45.000
29	2	255	468.000	900.500	4.243	2.257	1.128	0.000
30	1	255	492.500	900.500	2.828	1.128	1.128	0.000
31	1	255	504.500	900.500	2.828	1.128	1.128	0.000
32	2	255	591.500	899.000	4.828	2.257	1.128	90.000
33	2	255	479.500	898.000	4.828	2.257	1.128	90.000
34	1	255	488.500	898.500	2.828	1.128	1.128	0.000
35	26	255	416.385	894.231	37.698	7.321	4.522	55.298
36	2	255	459.000	897.500	4.243	2.257	1.128	0.000
37	1	255	467.500	897.500	2.828	1.128	1.128	0.000
38	6	255	474.000	896.000	9.657	3.988	1.916	108.435
39	2	255	516.500	897.000	4.828	2.257	1.128	90.000
40	2	255	551.000	897.500	4.243	2.257	1.128	0.000
41	21	255	422.643	892.357	25.799	7.079	3.777	88.761
42	6	255	437.667	895.167	11.899	3.485	2.192	158.199
43	2	255	465.000	896.000	5.657	2.596	0.981	135.000
44	1	255	471.500	896.500	2.828	1.128	1.128	0.000
45	1	255	531.500	896.500	2.828	1.128	1.128	0.000
46	1	255	1159.500	896.500	2.828	1.128	1.128	0.000
47	2	255	462.000	895.500	4.243	2.257	1.128	0.000
48	3	255	490.500	895.167	7.071	3.213	1.189	151.845
49	5	255	508.100	894.700	9.071	3.732	1.706	5.152
50	1	255	521.500	895.500	2.828	1.128	1.128	0.000
51	1	255	539.500	895.500	2.828	1.128	1.128	0.000
52	1	255	541.500	895.500	2.828	1.128	1.128	0.000
53	1	255	1194.500	895.500	2.828	1.128	1.128	0.000
54	1	255	441.500	894.500	2.828	1.128	1.128	0.000
55	1	255	451.500	894.500	2.828	1.128	1.128	0.000
56	1	255	455.500	894.500	2.828	1.128	1.128	0.000
57	1	255	479.500	894.500	2.828	1.128	1.128	0.000
58	1	255	529.500	894.500	2.828	1.128	1.128	0.000
59	1	255	534.500	894.500	2.828	1.128	1.128	0.000
60	1	255	445.500	893.500	2.828	1.128	1.128	0.000
61	1	255	488.500	893.500	2.828	1.128	1.128	0.000
62	1	255	501.500	893.500	2.828	1.128	1.128	0.000
63	1	255	1165.500	893.500	2.828	1.128	1.128	0.000
64	3	255	437.500	891.500	6.828	3.385	1.128	90.000
65	3	255	448.500	891.500	6.828	3.385	1.128	90.000
66	1	255	450.500	892.500	2.828	1.128	1.128	0.000
67	1	255	482.500	892.500	2.828	1.128	1.128	0.000
68	1	255	531.500	892.500	2.828	1.128	1.128	0.000
69	1	255	430.500	891.500	2.828	1.128	1.128	0.000
70	2	255	434.500	891.000	4.828	2.257	1.128	90.000
71	1	255	439.500	891.500	2.828	1.128	1.128	0.000
72	3	255	453.167	890.500	7.657	3.213	1.189	118.155
73	1	255	456.500	891.500	2.828	1.128	1.128	0.000
74	2	255	469.500	891.000	4.828	2.257	1.128	90.000
75	1	255	492.500	891.500	2.828	1.128	1.128	0.000
76	1	255	461.500	890.500	2.828	1.128	1.128	0.000
77	1	255	580.500	890.500	2.828	1.128	1.128	0.000
78	1	255	456.500	888.500	2.828	1.128	1.128	0.000
79	1	255	535.500	888.500	2.828	1.128	1.128	0.000
80	3	255	416.167	886.500	7.657	3.213	1.189	118.155
81	6	255	422.333	885.833	12.485	5.404	1.414	67.274
82	2	255	447.500	887.000	4.828	2.257	1.128	90.000
83	3	255	470.500	887.167	8.485	2.446	1.561	0.000
84	1	255	433.500	886.500	2.828	1.128	1.128	0.000
85	4	255	437.000	885.000	9.657	4.218	1.207	112.500
86	1	255	503.500	886.500	2.828	1.128	1.128	0.000
87	1	255	1203.500	886.500	2.828	1.128	1.128	0.000
88	6	255	426.333	884.500	8.485	3.718	2.055	53.130
89	2	255	431.000	885.500	4.243	2.257	1.128	0.000
90	3	255	441.167	884.500	7.657	3.213	1.189	118.155
91	1	255	445.500	885.500	2.828	1.128	1.128	0.000
92	2	255	474.500	885.000	4.828	2.257	1.128	90.000
93	2	255	477.500	885.000	4.828	2.257	1.128	90.000
94	1	255	1183.500	885.500	2.828	1.128	1.128	0.000
95	4	255	388.000	884.000	5.657	2.257	2.257	0.000
96	4	255	404.500	883.750	7.071	2.734	1.863	0.000
97	2	255	410.500	884.000	4.828	2.257	1.128	90.000
98	3	255	419.500	883.500	6.828	3.385	1.128	90.000
99	1	255	434.500	884.500	2.828	1.128	1.128	0.000
100	2	255	443.500	884.000	4.828	2.257	1.128	90.000
101	1	255	447.500	884.500	2.828	1.128	1.128	0.000
102	1	255	471.500	884.500	2.828	1.128	1.128	0.000
