 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	96	255	702.844	881.167	35.213	12.295	9.942	99.971
2	82	255	952.073	863.500	32.627	10.882	9.595	118.166
3	91	255	159.786	863.456	35.213	12.171	9.520	175.503
4	84	255	475.571	857.524	32.971	11.447	9.343	85.594
5	98	255	363.867	852.571	37.698	13.143	9.494	131.668
6	53	255	314.764	807.953	26.971	8.763	7.701	81.525
7	75	255	379.713	755.193	31.213	10.883	8.775	47.533
8	70	255	317.043	708.400	30.385	10.351	8.610	102.924
9	79	255	521.854	699.222	31.456	11.142	9.028	48.742
10	22	255	1.682	683.500	17.314	6.835	4.098	90.000
11	68	255	8.500	661.824	29.799	10.130	8.547	80.420
12	52	255	19.096	653.019	25.556	8.442	7.843	149.431
13	84	255	966.738	647.143	33.213	11.146	9.596	15.125
14	51	255	13.775	644.755	25.556	8.978	7.233	97.245
15	65	255	32.100	613.131	29.799	10.034	8.248	55.129
16	367	255	40.069	604.099	81.497	25.946	18.010	31.166
17	48	255	876.562	581.500	33.213	8.466	7.219	83.303
18	66	255	415.167	527.924	29.556	10.323	8.141	96.027
19	72	255	108.667	513.431	30.385	10.064	9.109	69.190
20	83	255	931.295	500.355	32.971	11.148	9.479	179.539
21	110	255	53.055	438.991	37.456	12.870	10.882	47.481
22	54	255	289.500	398.648	27.799	9.485	7.249	85.154
23	63	255	349.532	356.468	28.385	9.355	8.574	8.314
24	87	255	1035.443	305.098	33.799	12.062	9.183	104.421
25	73	255	135.281	208.500	31.213	10.907	8.522	152.048
26	80	255	49.650	174.638	32.385	11.163	9.125	104.464
27	47	255	1197.649	168.755	26.627	7.994	7.486	153.751
28	81	255	1116.944	108.969	32.385	10.282	10.030	29.055
29	95	255	77.795	106.016	35.213	11.961	10.113	2.006
30	4	255	88.000	89.000	5.657	2.257	2.257	0.000
31	54	255	610.648	73.296	26.142	9.428	7.292	103.234
32	86	255	153.512	58.430	34.284	11.040	9.919	115.203
33	38	255	149.263	50.632	27.799	9.113	5.309	135.097
34	90	255	489.289	21.144	34.042	12.306	9.312	138.769
35	87	255	510.500	4.109	33.556	11.509	9.625	90.000
36	84	255	314.512	3.143	32.971	11.497	9.303	8.417
