 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	60	255	1145.017	882.450	28.385	10.547	7.243	162.441
2	45	255	206.633	598.122	25.799	8.716	6.574	30.334
3	60	255	211.317	590.650	30.627	10.110	7.556	47.066
4	92	255	900.609	268.391	34.627	11.996	9.765	59.616
5	63	255	565.754	241.198	30.042	10.001	8.021	48.730
6	60	255	700.583	234.100	29.213	9.088	8.406	27.716
7	49	255	706.480	227.663	29.213	9.454	6.599	29.323
8	1	255	709.500	224.500	2.828	1.128	1.128	0.000
9	114	255	1199.886	131.333	39.698	13.771	10.540	145.110
10	60	255	754.450	108.367	28.971	10.425	7.328	3.960
11	48	255	764.812	103.167	26.385	8.539	7.157	89.186
12	86	255	756.291	99.279	34.385	10.621	10.310	113.284
