 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	58	255	538.190	900.172	29.556	10.832	6.818	4.210
2	78	255	360.526	883.231	33.213	11.554	8.596	18.598
3	70	255	921.757	860.071	29.799	9.979	8.932	112.684
4	50	255	673.460	750.620	26.385	9.290	6.853	166.281
5	100	255	117.960	733.420	36.627	12.629	10.082	103.029
6	83	255	1100.825	733.548	32.627	11.582	9.124	62.497
7	92	255	768.076	731.793	35.213	12.763	9.178	117.502
8	150	255	731.820	709.760	47.113	16.679	11.451	65.651
9	62	255	111.484	654.226	28.385	10.817	7.298	45.382
10	55	255	184.118	641.173	35.698	9.782	7.159	143.250
11	74	255	75.378	628.608	31.213	10.100	9.328	132.054
12	95	255	426.605	609.384	36.870	11.656	10.377	159.582
13	108	255	1092.083	606.194	38.627	13.150	10.457	29.079
14	10	255	525.000	603.300	10.485	4.198	3.033	180.000
15	87	255	56.891	594.385	33.799	11.293	9.809	112.505
16	68	255	275.118	564.206	29.799	9.960	8.693	80.068
17	217	255	1164.394	519.431	61.355	17.558	15.736	162.696
18	76	255	395.250	488.961	32.627	11.964	8.088	147.614
19	78	255	694.205	389.090	36.042	11.413	8.702	34.244
20	2	255	767.500	359.000	4.828	2.257	1.128	90.000
21	92	255	898.565	350.304	34.627	12.661	9.252	137.053
22	116	255	392.457	336.474	38.627	13.296	11.108	87.809
23	59	255	1124.280	323.737	29.799	10.742	6.993	120.980
24	77	255	827.474	322.344	31.799	11.732	8.357	29.534
25	82	255	1116.878	319.707	33.213	11.317	9.226	141.659
26	60	255	934.850	295.900	34.042	9.204	8.300	77.164
27	60	255	348.217	256.500	32.627	10.020	7.624	174.614
28	114	255	211.842	253.702	39.213	13.552	10.711	83.229
29	73	255	365.432	253.582	31.213	11.439	8.125	28.054
30	20	255	1222.100	233.300	21.314	6.500	3.918	107.802
31	60	255	979.417	225.083	34.042	10.787	7.082	112.512
32	79	255	832.259	217.285	33.456	12.504	8.044	134.448
33	47	255	485.947	214.564	24.142	8.468	7.067	159.416
34	88	255	1021.864	209.170	34.042	11.735	9.548	131.112
35	93	255	922.468	195.349	35.213	12.209	9.699	159.256
36	86	255	1042.198	184.605	34.627	12.764	8.578	133.014
37	81	255	649.574	120.043	33.213	12.008	8.589	108.791
38	67	255	663.276	101.724	30.627	10.729	7.951	114.079
39	91	255	111.786	99.654	34.627	11.180	10.364	55.815
40	91	255	378.412	90.060	35.456	12.298	9.421	124.371
41	74	255	469.838	82.797	39.698	10.988	8.575	132.457
42	53	255	107.406	46.406	25.556	9.648	6.994	160.649
43	64	255	865.859	33.891	29.799	10.022	8.131	159.421
44	9	255	1210.833	31.278	13.899	4.444	2.579	167.962
45	100	255	16.940	10.920	36.870	13.356	9.533	131.599
