 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	87	255	242.190	893.741	36.870	11.701	9.467	105.536
2	80	255	1112.888	884.263	40.627	10.995	9.264	174.700
3	73	255	1061.938	873.979	30.627	9.959	9.333	83.105
4	81	255	1096.117	819.315	32.042	10.427	9.891	85.605
5	96	255	593.990	798.927	35.213	12.063	10.133	96.028
6	51	255	918.735	793.578	27.799	9.136	7.107	50.094
7	76	255	64.855	791.434	36.627	10.514	9.204	15.692
8	4	255	914.000	794.500	7.657	3.216	1.583	58.283
9	98	255	113.602	784.163	36.627	12.774	9.768	124.327
10	104	255	248.183	776.308	37.213	12.948	10.227	140.698
11	60	255	438.833	769.600	27.799	8.910	8.574	22.560
12	70	255	778.643	757.800	30.627	10.081	8.841	62.172
13	12	255	391.000	759.000	11.314	3.909	3.909	0.000
14	54	255	769.889	718.889	25.556	8.594	8.000	45.000
15	61	255	705.516	678.189	27.799	9.256	8.391	17.930
16	104	255	436.808	669.096	37.456	12.149	10.899	133.362
17	16	255	555.875	665.000	16.142	5.808	3.508	77.900
18	85	255	669.229	654.371	33.456	12.246	8.838	132.866
19	88	255	522.250	625.477	34.385	11.934	9.389	2.174
20	79	255	336.323	592.234	31.799	10.936	9.198	167.679
21	86	255	632.488	584.640	34.284	11.688	9.369	64.390
22	66	255	924.924	576.364	29.799	9.619	8.736	49.887
23	50	255	914.440	574.200	28.971	8.206	7.758	110.893
24	1	255	468.500	574.500	2.828	1.128	1.128	0.000
25	52	255	921.769	567.596	26.728	9.360	7.073	11.364
26	35	255	710.357	562.129	22.385	7.174	6.212	43.003
27	86	255	972.605	559.593	34.042	11.714	9.348	52.795
28	96	255	980.344	552.583	35.456	12.276	9.957	40.848
29	55	255	105.827	544.045	31.799	11.434	6.125	65.499
30	79	255	113.449	539.525	33.799	11.360	8.854	104.259
31	68	255	569.088	523.118	32.627	10.196	8.492	10.684
32	209	255	1064.050	506.127	55.698	17.105	15.557	122.820
33	256	255	670.660	502.535	67.841	20.334	16.029	116.120
34	94	255	193.543	462.628	35.456	12.642	9.467	125.026
35	208	255	6.000	390.389	56.042	19.240	13.765	70.393
36	46	255	682.109	386.848	24.385	8.132	7.202	47.338
37	57	255	810.079	370.026	40.870	9.712	7.473	25.365
38	56	255	884.286	325.714	35.799	8.910	8.002	13.339
39	16	255	47.875	318.875	15.314	6.052	3.366	73.572
40	102	255	663.363	300.824	36.870	12.388	10.483	34.878
41	13	255	0.885	302.192	17.657	7.741	2.138	88.228
42	42	255	1024.762	296.071	26.971	9.651	5.541	66.660
43	47	255	877.628	293.521	28.042	9.481	6.312	92.488
44	53	255	894.198	290.481	27.556	9.520	7.088	88.879
45	75	255	183.033	260.447	30.971	10.182	9.379	173.909
46	97	255	325.562	242.057	37.456	13.041	9.471	162.029
47	54	255	658.648	241.167	31.213	8.930	7.699	146.780
48	79	255	1094.639	228.475	41.113	11.813	8.515	73.223
49	78	255	192.026	220.974	31.213	10.627	9.345	36.722
50	2	255	443.000	204.500	4.243	2.257	1.128	0.000
51	61	255	901.221	179.500	33.456	12.510	6.208	73.475
52	59	255	907.873	176.924	35.213	12.448	6.035	55.229
53	88	255	880.784	164.125	34.042	11.851	9.454	146.085
54	115	255	396.387	148.848	39.213	12.431	11.779	90.239
55	82	255	648.122	147.598	32.627	10.944	9.540	52.748
56	104	255	597.990	141.712	38.042	13.459	9.839	9.913
57	53	255	976.538	142.142	27.799	9.539	7.074	49.801
58	50	255	1113.580	96.300	31.213	10.093	6.307	61.120
59	74	255	606.905	93.203	31.213	10.927	8.623	27.953
60	43	255	287.640	87.430	23.314	7.689	7.120	62.942
61	78	255	612.179	85.321	32.627	10.845	9.157	12.867
62	84	255	1149.107	74.417	38.042	10.749	9.950	62.556
63	61	255	1009.648	68.303	28.971	10.225	7.596	16.172
64	75	255	806.860	36.593	31.213	11.056	8.637	139.701
65	21	255	791.929	0.690	17.899	7.002	3.819	5.072
66	10	255	927.300	0.500	11.899	5.306	2.399	154.330
