 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	198	255	246.616	888.949	56.527	20.842	12.096	117.576
2	54	255	254.685	894.019	28.385	9.452	7.274	120.898
3	64	255	1191.016	890.266	29.799	10.805	7.542	173.106
4	26	255	378.846	853.731	18.142	6.398	5.174	146.352
5	70	255	145.643	849.086	30.385	9.802	9.093	77.974
6	33	255	384.409	847.621	25.213	8.275	5.078	98.098
7	57	255	376.307	845.184	29.799	10.343	7.017	139.009
8	91	255	486.214	844.016	34.870	12.738	9.096	143.285
9	133	255	478.906	834.462	43.698	15.330	11.046	81.643
10	77	255	488.565	830.383	33.456	10.679	9.180	78.144
11	29	255	1.603	824.569	23.314	9.504	3.885	94.273
12	42	255	436.452	826.119	25.213	7.781	6.873	160.950
13	19	255	792.921	798.605	15.071	5.550	4.359	77.179
14	76	255	1036.092	787.395	31.213	11.594	8.346	151.148
15	83	255	8.235	777.572	33.213	10.932	9.667	49.910
16	51	255	1163.657	775.265	25.799	8.587	7.562	64.751
17	67	255	1171.261	771.052	30.385	10.783	7.911	60.588
18	78	255	32.962	762.756	33.456	10.867	9.139	8.284
19	43	255	1085.756	755.360	22.971	8.566	6.392	151.597
20	67	255	903.306	731.291	30.971	9.943	8.580	82.362
21	254	255	319.394	724.276	66.184	19.606	16.495	58.245
22	40	255	910.875	727.050	24.971	8.123	6.270	63.730
23	83	255	923.331	713.319	43.698	11.613	9.100	172.444
24	59	255	1107.263	708.229	33.456	9.653	7.782	157.712
25	267	255	15.762	675.725	68.184	26.563	12.798	106.706
26	56	255	86.321	682.982	28.385	9.251	7.707	119.114
27	121	255	5.401	670.318	40.627	14.616	10.540	120.837
28	6	255	0.667	651.333	11.657	4.790	1.595	94.731
29	41	255	269.134	646.280	23.556	7.879	6.626	155.803
30	54	255	807.981	638.259	30.627	9.424	7.296	138.335
31	2	255	811.500	641.000	4.828	2.257	1.128	90.000
32	85	255	749.876	629.453	33.213	11.701	9.249	56.842
33	93	255	1121.500	596.500	34.627	11.199	10.573	45.007
34	81	255	128.204	594.302	36.042	10.557	9.769	37.689
35	58	255	14.690	592.862	27.556	10.323	7.154	95.085
36	79	255	86.146	584.652	31.799	11.075	9.082	9.651
37	71	255	914.077	575.669	30.627	9.926	9.107	124.741
38	53	255	38.028	551.538	26.971	8.714	7.744	29.277
39	32	255	1.844	547.719	21.899	9.385	4.341	86.995
40	72	255	378.653	520.722	42.284	10.092	9.083	37.955
41	88	255	993.432	509.375	33.556	11.774	9.516	9.202
42	89	255	1043.612	496.084	33.799	12.320	9.198	75.229
43	85	255	370.735	463.147	34.385	13.008	8.320	112.867
44	56	255	194.643	456.500	29.213	8.992	7.929	157.155
45	69	255	931.558	406.848	29.799	10.934	8.035	126.051
46	62	255	620.016	368.452	29.213	9.390	8.407	32.797
47	197	255	634.825	317.825	60.184	19.374	12.946	27.369
48	77	255	1027.617	316.409	31.213	10.993	8.918	18.258
49	2	255	568.500	314.000	4.828	2.257	1.128	90.000
50	80	255	640.825	309.587	32.627	10.812	9.421	39.175
51	16	255	692.500	297.375	14.142	5.439	3.745	142.438
52	77	255	708.851	281.760	32.385	11.165	8.781	172.049
53	86	255	277.174	276.070	34.627	12.393	8.835	60.545
54	36	255	682.611	277.722	23.556	7.546	6.075	86.357
55	71	255	667.711	275.162	31.213	10.471	8.634	80.419
56	75	255	612.220	274.913	32.385	10.964	8.710	126.615
57	36	255	691.806	276.528	20.971	7.518	6.097	132.863
58	94	255	707.543	271.798	35.213	11.658	10.266	176.459
59	57	255	685.816	270.009	33.213	11.665	6.222	172.287
60	91	255	330.907	267.214	34.042	11.979	9.672	73.426
61	59	255	811.839	260.788	27.556	9.058	8.293	102.811
62	179	255	131.824	256.254	53.698	15.987	14.256	100.438
63	95	255	109.574	252.374	45.113	11.267	10.735	28.951
64	49	255	557.071	233.031	24.971	8.044	7.756	23.199
65	69	255	22.964	219.935	29.556	10.709	8.204	74.578
66	80	255	12.700	218.600	33.456	11.358	8.968	141.490
67	69	255	664.732	211.283	43.698	11.231	7.823	117.677
68	53	255	279.217	208.802	34.627	8.794	7.674	156.524
69	57	255	458.342	190.868	26.385	9.088	7.986	160.171
70	7	255	1181.500	189.786	9.071	3.086	2.888	0.000
71	70	255	459.800	178.957	33.456	10.692	8.335	41.998
72	89	255	1058.994	153.669	33.799	11.343	9.990	126.350
73	80	255	1069.287	153.212	32.385	10.715	9.506	85.786
74	87	255	597.109	148.603	33.799	11.822	9.370	119.210
75	4	255	1048.000	140.000	5.657	2.257	2.257	0.000
76	80	255	1117.225	132.538	33.456	12.011	8.481	35.547
77	336	255	148.137	111.360	76.912	22.441	19.063	107.204
78	98	255	201.765	102.816	35.799	12.697	9.827	20.963
79	25	255	564.380	65.260	17.899	6.137	5.186	102.524
80	95	255	87.153	55.900	35.213	12.526	9.656	66.591
81	85	255	1149.394	52.818	33.213	11.038	9.805	21.341
82	64	255	520.828	45.828	32.385	10.262	7.940	152.940
83	17	255	948.500	37.382	16.728	5.783	3.743	44.719
84	220	255	492.977	24.895	65.598	18.333	15.279	20.995
85	1	255	487.500	31.500	2.828	1.128	1.128	0.000
86	36	255	619.972	13.556	22.728	7.741	5.921	76.011
87	58	255	97.966	11.621	28.385	10.513	7.024	110.972
88	63	255	155.278	7.706	28.971	9.889	8.111	166.136
89	62	255	165.387	4.903	27.556	9.462	8.343	15.253
