 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	363	255	1080.048	892.618	80.326	22.580	20.469	111.325
2	73	255	902.541	887.034	31.799	11.064	8.401	96.549
3	60	255	851.183	839.050	30.385	10.394	7.350	131.571
4	62	255	458.500	818.952	35.213	9.193	8.587	21.428
5	77	255	451.045	805.110	32.870	11.951	8.204	47.241
6	289	255	1065.067	794.804	73.497	20.179	18.235	133.036
7	1	255	1069.500	806.500	2.828	1.128	1.128	0.000
8	58	255	577.603	801.293	33.456	9.728	7.591	169.372
9	2	255	581.500	804.000	4.828	2.257	1.128	90.000
10	79	255	379.791	774.652	31.799	10.780	9.331	36.195
11	115	255	1193.430	753.257	40.527	13.988	10.468	32.031
12	69	255	372.051	719.123	30.385	10.220	8.597	99.011
13	91	255	315.918	710.060	44.284	12.192	9.503	120.798
14	191	255	453.908	699.872	62.184	16.544	14.700	45.564
15	64	255	253.422	695.359	28.385	9.425	8.646	147.911
16	101	255	949.460	681.450	40.870	12.100	10.628	78.762
17	108	255	911.954	677.472	38.627	12.552	10.955	177.641
18	111	255	751.059	667.950	46.284	14.592	9.685	136.636
19	235	255	1218.487	646.023	64.870	23.442	12.764	83.870
20	51	255	796.775	637.676	38.042	8.868	7.323	86.821
21	39	255	516.756	635.808	26.971	8.646	5.743	101.679
22	98	255	1108.051	629.663	36.042	13.383	9.324	153.520
23	44	255	756.795	625.273	27.799	9.048	6.192	116.477
24	148	255	750.169	619.865	53.113	19.333	9.747	122.979
25	72	255	110.556	616.806	46.527	10.278	8.920	61.401
26	44	255	66.364	604.886	24.142	8.340	6.718	127.026
27	4	255	1.000	606.500	7.657	3.216	1.583	58.283
28	3	255	0.500	602.500	6.828	3.385	1.128	90.000
29	6	255	1.000	598.000	9.657	3.988	1.916	71.565
30	279	255	903.973	575.134	72.083	19.419	18.293	2.500
31	54	255	28.796	562.426	29.799	10.189	6.748	123.251
32	31	255	458.048	548.339	20.971	7.026	5.617	106.957
33	60	255	450.933	545.950	30.627	9.747	7.837	78.127
34	42	255	456.976	539.524	26.971	9.778	5.469	177.052
35	79	255	1205.411	527.525	32.627	10.610	9.481	25.642
36	87	255	526.466	524.994	42.870	11.459	9.667	137.160
37	82	255	1019.829	517.622	41.698	11.020	9.474	58.421
38	71	255	875.148	487.035	32.627	11.402	7.929	145.801
39	172	255	646.110	478.826	56.184	17.319	12.645	56.931
40	64	255	588.781	482.469	30.627	10.892	7.481	114.990
41	61	255	872.500	477.746	29.456	9.668	8.033	142.794
42	1	255	345.500	425.500	2.828	1.128	1.128	0.000
43	54	255	342.981	420.519	34.870	10.460	6.573	174.616
44	84	255	920.107	413.560	34.042	11.206	9.544	31.944
45	200	255	731.435	361.420	66.083	19.701	12.926	40.799
46	57	255	745.114	364.026	33.456	9.438	7.690	105.149
47	59	255	562.788	353.907	27.799	9.045	8.306	139.669
48	195	255	738.787	348.644	56.184	16.828	14.754	20.409
49	48	255	509.104	352.083	28.971	9.962	6.135	153.105
50	62	255	497.645	333.887	32.284	11.097	7.114	124.533
51	203	255	490.387	327.603	64.669	23.289	11.098	134.750
52	29	255	1015.052	318.603	20.728	6.732	5.485	20.100
53	59	255	661.602	288.602	27.799	9.368	8.019	54.960
54	70	255	194.629	277.686	30.627	9.714	9.175	161.863
55	168	255	845.387	256.714	70.083	15.758	13.575	168.727
56	94	255	421.234	236.979	40.042	11.382	10.515	137.191
57	67	255	377.381	233.500	32.870	11.884	7.178	145.126
58	73	255	1100.801	221.418	32.042	10.547	8.813	38.784
59	58	255	1211.138	204.345	28.385	10.757	6.865	132.507
60	42	255	672.500	186.262	28.971	10.600	5.045	129.814
61	1	255	675.500	188.500	2.828	1.128	1.128	0.000
62	1	255	677.500	186.500	2.828	1.128	1.128	0.000
63	48	255	179.083	166.104	33.213	9.651	6.332	112.114
64	3	255	182.167	170.167	5.657	2.365	1.615	135.000
65	1	255	904.500	162.500	2.828	1.128	1.128	0.000
66	66	255	888.970	144.121	40.870	10.063	8.351	15.311
67	49	255	1086.439	121.827	26.971	9.210	6.774	116.396
68	51	255	660.559	116.912	28.627	9.697	6.697	164.668
69	113	255	202.509	111.889	47.113	13.788	10.435	90.222
70	76	255	812.447	112.908	32.042	11.095	8.722	97.698
71	48	255	583.167	103.188	29.799	9.330	6.551	98.090
72	61	255	713.172	96.434	40.284	10.013	7.757	73.416
73	76	255	997.658	85.632	33.213	11.533	8.391	129.026
74	50	255	757.360	78.700	33.213	9.652	6.596	157.589
75	46	255	509.913	72.348	28.385	9.234	6.343	109.148
76	104	255	950.962	67.269	36.627	12.581	10.525	29.385
77	113	255	1173.323	49.827	39.456	12.586	11.432	151.247
78	67	255	384.590	42.306	28.971	9.737	8.761	46.880
79	176	255	355.261	36.807	48.770	17.037	13.153	39.721
80	34	255	273.235	26.147	20.728	6.901	6.273	100.165
