 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	67	255	4.440	898.366	45.698	9.445	9.032	145.859
2	44	255	16.000	899.864	76.569	11.590	4.834	18.179
3	3	255	27.833	901.500	7.657	3.213	1.189	61.845
4	12	255	33.500	900.750	29.456	5.223	2.925	152.161
5	2	255	64.000	902.500	4.243	2.257	1.128	0.000
6	1	255	87.500	902.500	2.828	1.128	1.128	0.000
7	1	255	89.500	902.500	2.828	1.128	1.128	0.000
8	1	255	107.500	902.500	2.828	1.128	1.128	0.000
9	1	255	111.500	902.500	2.828	1.128	1.128	0.000
10	1	255	121.500	902.500	2.828	1.128	1.128	0.000
11	1	255	124.500	902.500	2.828	1.128	1.128	0.000
12	2	255	37.500	901.000	4.828	2.257	1.128	90.000
13	1	255	53.500	901.500	2.828	1.128	1.128	0.000
14	2	255	70.500	901.000	4.828	2.257	1.128	90.000
15	1	255	102.500	901.500	2.828	1.128	1.128	0.000
16	4	255	49.750	899.000	9.657	3.969	1.283	72.391
17	2	255	55.500	900.000	4.828	2.257	1.128	90.000
18	1	255	131.500	900.500	2.828	1.128	1.128	0.000
19	2	255	24.000	899.500	4.243	2.257	1.128	0.000
20	2	255	53.000	899.500	4.243	2.257	1.128	0.000
21	2	255	58.500	899.000	4.828	2.257	1.128	90.000
22	1	255	60.500	899.500	2.828	1.128	1.128	0.000
23	2	255	73.500	899.000	4.828	2.257	1.128	90.000
24	3	255	125.833	899.167	5.657	2.365	1.615	45.000
25	4	255	26.000	898.000	9.071	4.218	1.207	22.500
26	1	255	29.500	898.500	2.828	1.128	1.128	0.000
27	1	255	88.500	898.500	2.828	1.128	1.128	0.000
28	13	255	19.885	893.885	20.971	6.311	2.623	67.439
29	14	255	29.643	895.786	20.385	6.352	2.806	11.726
30	2	255	34.500	897.000	4.828	2.257	1.128	90.000
31	3	255	39.833	896.833	5.657	2.365	1.615	135.000
32	2	255	76.000	897.500	4.243	2.257	1.128	0.000
33	1	255	109.500	897.500	2.828	1.128	1.128	0.000
34	1	255	133.500	897.500	2.828	1.128	1.128	0.000
35	1	255	143.500	897.500	2.828	1.128	1.128	0.000
36	5	255	44.900	894.500	11.657	5.078	1.254	72.857
37	2	255	61.500	896.000	4.828	2.257	1.128	90.000
38	5	255	17.100	894.700	9.071	3.732	1.706	5.152
39	8	255	23.125	892.750	16.485	6.511	1.564	73.823
40	1	255	37.500	895.500	2.828	1.128	1.128	0.000
41	4	255	51.750	894.000	10.485	4.428	1.150	126.091
42	1	255	67.500	895.500	2.828	1.128	1.128	0.000
43	1	255	105.500	895.500	2.828	1.128	1.128	0.000
44	1	255	122.500	895.500	2.828	1.128	1.128	0.000
45	1	255	142.500	895.500	2.828	1.128	1.128	0.000
46	1	255	13.500	894.500	2.828	1.128	1.128	0.000
47	1	255	64.500	894.500	2.828	1.128	1.128	0.000
48	1	255	148.500	894.500	2.828	1.128	1.128	0.000
49	28	255	10.250	888.893	39.456	9.117	3.911	110.429
50	3	255	38.500	893.500	6.243	3.385	1.128	0.000
51	1	255	73.500	893.500	2.828	1.128	1.128	0.000
