 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	66	255	787.394	874.197	39.698	9.297	9.039	161.067
2	92	255	630.380	860.304	34.627	12.515	9.360	84.125
3	136	255	673.669	857.279	42.870	15.533	11.148	143.834
4	63	255	407.230	838.151	28.385	10.126	7.922	98.402
5	67	255	1063.306	835.172	29.799	10.874	7.845	82.880
6	90	255	861.467	794.633	34.042	12.320	9.302	140.463
7	62	255	828.742	788.500	28.142	10.483	7.530	0.000
8	58	255	1163.224	746.828	30.042	9.659	7.645	149.235
9	96	255	493.312	744.521	35.799	12.867	9.500	170.602
10	93	255	363.263	732.704	35.213	12.040	9.835	17.728
11	76	255	346.763	714.066	31.799	11.683	8.283	176.601
12	73	255	754.993	679.829	30.627	11.000	8.449	138.770
13	111	255	55.617	672.725	39.799	13.100	10.788	100.236
14	21	255	1222.690	596.500	20.485	8.305	3.219	90.000
15	63	255	490.992	585.071	28.385	9.382	8.549	87.810
16	73	255	1051.514	580.705	31.213	11.312	8.217	158.561
17	64	255	10.266	579.234	32.627	11.061	7.367	169.282
18	78	255	515.590	567.667	31.799	10.856	9.148	75.891
19	75	255	641.367	568.247	32.042	10.796	8.846	153.207
20	76	255	404.184	553.724	31.799	10.743	9.007	160.198
21	198	255	76.394	497.596	55.698	20.933	12.043	120.641
22	67	255	85.873	501.410	30.971	10.545	8.090	105.537
23	42	255	265.167	475.024	24.971	8.440	6.336	38.722
24	86	255	676.942	470.488	33.456	10.659	10.273	0.572
25	93	255	512.317	453.328	35.799	12.695	9.328	167.037
26	60	255	910.683	429.117	29.556	10.759	7.100	96.113
27	37	255	211.959	426.797	21.556	7.733	6.092	175.688
28	113	255	73.509	400.058	38.870	13.475	10.677	70.699
29	63	255	288.341	397.786	29.213	10.472	7.660	34.505
30	86	255	21.000	392.128	34.142	12.765	8.578	90.000
31	11	255	636.500	381.864	12.728	4.821	2.905	30.695
32	98	255	1183.929	364.551	36.042	12.796	9.751	179.711
33	58	255	729.862	342.241	34.042	8.799	8.393	91.096
34	43	255	537.640	317.128	23.556	7.925	6.909	79.797
35	66	255	866.515	255.742	28.385	10.024	8.383	142.071
36	62	255	1068.516	225.258	28.971	10.001	7.893	160.756
37	97	255	235.737	216.294	35.456	12.067	10.235	38.337
38	59	255	762.229	215.280	34.870	9.616	7.812	125.478
39	47	255	742.585	194.585	24.385	7.743	7.728	135.000
40	75	255	854.553	143.033	30.971	11.305	8.447	177.831
41	98	255	492.459	132.469	35.213	12.260	10.178	134.297
42	84	255	857.119	133.095	33.556	11.040	9.687	113.232
43	65	255	848.608	130.946	30.971	11.024	7.508	114.595
44	103	255	1072.306	122.927	37.213	12.649	10.368	5.499
45	76	255	159.368	114.171	32.042	10.504	9.212	4.066
46	70	255	161.000	104.129	29.213	10.140	8.790	0.000
47	54	255	556.852	93.574	26.728	9.594	7.167	85.679
48	58	255	564.466	93.431	26.728	9.658	7.646	93.629
49	68	255	1125.015	77.397	30.042	10.053	8.613	140.112
50	69	255	367.558	56.225	30.385	9.893	8.881	174.548
51	80	255	936.075	47.700	32.627	11.401	8.934	137.331
52	262	255	651.229	21.844	64.184	18.676	17.862	146.966
53	109	255	118.261	18.656	38.627	13.323	10.417	87.944
54	85	255	235.147	11.712	33.213	11.791	9.179	123.714
55	83	255	1054.319	8.090	33.213	12.475	8.471	13.144
