 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	6	255	450.000	902.500	12.243	6.770	1.128	0.000
2	75	255	1073.113	895.340	31.799	11.174	8.546	41.770
3	87	255	773.282	879.523	34.042	11.751	9.426	54.565
4	73	255	228.842	878.705	32.385	11.337	8.199	73.929
5	76	255	478.842	879.013	31.213	11.606	8.338	137.205
6	33	255	805.318	872.803	21.556	7.314	5.745	175.880
7	76	255	161.500	857.934	30.971	10.462	9.249	90.000
8	80	255	1128.537	855.750	33.213	10.831	9.404	65.508
9	60	255	255.183	840.817	28.971	10.108	7.557	131.683
10	61	255	43.057	830.352	34.627	9.284	8.366	98.342
11	79	255	579.310	821.335	31.799	11.515	8.735	169.964
12	57	255	480.921	816.851	36.042	10.426	6.961	147.823
13	4	255	486.000	818.000	5.657	2.257	2.257	0.000
14	91	255	394.137	811.313	33.799	12.466	9.295	5.359
15	46	255	90.565	791.261	24.142	7.927	7.389	83.507
16	63	255	21.262	763.310	28.627	10.945	7.329	138.885
17	70	255	821.000	752.786	30.142	10.617	8.395	83.530
18	56	255	3.804	748.982	26.728	9.060	7.870	37.039
19	85	255	506.629	739.429	33.213	11.616	9.317	177.955
20	64	255	21.828	737.281	29.213	9.840	8.281	124.075
21	62	255	225.887	733.968	28.385	10.274	7.684	66.965
22	75	255	473.967	732.927	31.799	11.649	8.198	96.716
23	70	255	760.529	730.871	29.799	10.709	8.322	120.996
24	31	255	660.274	729.855	21.556	7.403	5.332	112.265
25	56	255	8.107	725.839	27.556	8.892	8.019	27.169
26	9	255	0.833	719.833	13.657	5.643	2.031	93.170
27	68	255	158.853	704.676	29.799	10.735	8.065	142.983
28	311	255	28.902	695.921	71.012	21.197	18.681	164.608
29	70	255	922.057	693.586	30.385	10.216	8.724	1.210
30	265	255	6.798	686.723	66.042	21.586	15.631	82.689
31	82	255	302.988	692.646	32.627	11.606	8.996	3.946
32	47	255	535.202	678.670	25.799	8.536	7.011	79.084
33	137	255	11.223	666.792	44.770	13.462	12.957	46.661
34	84	255	26.238	656.952	32.627	10.783	9.919	67.216
35	62	255	52.323	658.613	28.385	10.157	7.772	126.861
36	78	255	60.846	649.628	32.042	12.004	8.274	49.069
37	31	255	759.145	651.113	20.142	6.707	5.885	96.284
38	19	255	1.289	650.184	18.485	7.730	3.129	89.350
39	87	255	46.776	645.948	34.042	12.445	8.901	149.335
40	70	255	25.914	644.571	29.799	10.420	8.553	31.650
41	131	255	4.668	635.202	44.385	17.047	9.784	98.903
42	76	255	39.053	636.158	31.556	11.483	8.427	81.403
43	59	255	59.517	637.263	27.213	8.856	8.482	142.502
44	79	255	377.297	637.589	31.799	11.195	8.985	5.549
45	93	255	229.253	635.532	34.971	12.450	9.511	2.378
46	66	255	29.621	634.636	30.385	10.211	8.230	28.862
47	69	255	15.167	632.935	30.627	10.667	8.236	127.001
48	38	255	80.763	630.289	22.142	7.572	6.390	145.859
49	90	255	118.256	628.567	35.456	12.618	9.082	43.100
50	52	255	25.269	627.019	26.385	9.072	7.298	151.500
51	83	255	61.633	625.620	32.971	11.253	9.391	94.653
52	94	255	50.670	623.787	35.456	12.497	9.577	122.225
53	6	255	0.500	625.000	12.828	6.770	1.128	90.000
54	81	255	35.574	621.265	31.799	11.238	9.177	5.735
55	86	255	9.581	617.721	33.556	11.781	9.295	7.602
56	66	255	835.606	614.773	28.627	9.423	8.917	128.426
57	48	255	20.167	612.750	37.456	9.380	6.516	72.263
58	69	255	45.225	612.225	30.728	10.717	8.198	96.947
59	44	255	30.477	608.864	24.385	8.248	6.792	37.270
60	92	255	7.946	606.685	34.627	12.497	9.373	162.720
61	68	255	1165.324	604.956	30.385	11.069	7.822	57.849
62	62	255	56.194	602.339	28.728	9.956	7.929	67.407
63	82	255	41.902	600.707	31.799	10.585	9.864	158.710
64	75	255	23.140	599.940	31.213	11.614	8.222	130.756
65	119	255	7.004	595.702	53.113	16.059	9.435	154.047
66	86	255	36.616	590.953	33.213	11.209	9.769	161.017
67	90	255	48.467	588.578	34.385	12.373	9.261	106.007
68	54	255	976.241	590.278	30.627	9.726	7.069	121.436
69	57	255	17.675	586.991	37.456	9.278	7.822	161.151
70	2	255	982.000	590.500	4.243	2.257	1.128	0.000
71	57	255	8.044	580.728	33.456	9.800	7.406	5.218
72	45	255	35.344	576.256	24.971	9.517	6.021	129.466
73	75	255	27.953	572.047	31.213	10.115	9.441	117.437
74	58	255	15.690	567.759	28.971	10.364	7.126	136.054
75	37	255	7.122	566.743	22.385	7.399	6.367	168.766
76	27	255	11.352	560.500	20.728	7.559	4.548	154.265
77	5	255	0.500	553.500	10.828	5.642	1.128	90.000
78	61	255	36.074	550.320	28.142	10.336	7.514	1.552
79	65	255	13.685	547.685	30.142	11.560	7.159	2.652
80	63	255	29.500	540.627	29.213	10.050	7.982	112.102
