 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	100	255	413.070	800.280	37.456	12.337	10.320	148.185
2	88	255	729.818	757.830	34.042	11.973	9.358	107.934
3	79	255	1054.753	670.019	32.385	10.523	9.559	121.875
4	42	255	727.762	632.762	27.213	9.176	5.828	97.157
5	1	255	723.500	629.500	2.828	1.128	1.128	0.000
6	53	255	305.764	598.651	29.213	9.226	7.314	51.553
7	3	255	300.500	597.500	6.828	3.385	1.128	90.000
8	80	255	177.750	580.688	34.042	11.162	9.126	63.361
9	62	255	893.468	539.839	37.456	11.233	7.027	128.578
10	170	255	87.988	411.594	49.355	16.681	12.976	46.550
11	67	255	166.709	326.500	30.627	9.666	8.825	12.315
12	400	255	105.485	259.840	90.225	23.905	21.305	30.500
13	6	255	557.000	41.000	9.657	3.988	1.916	71.565
14	92	255	567.011	32.120	36.385	13.620	8.601	0.340
15	35	255	439.414	2.586	22.971	7.632	5.839	119.387
