 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	48	255	377.000	900.583	26.485	11.007	5.552	0.000
2	111	255	952.437	890.374	38.870	12.652	11.171	175.869
3	164	255	1053.152	862.043	49.113	16.280	12.826	28.580
4	76	255	7.079	854.934	32.385	11.861	8.158	150.199
5	56	255	473.482	850.464	32.385	9.684	7.363	170.942
6	1	255	476.500	854.500	2.828	1.128	1.128	0.000
7	94	255	840.894	845.670	36.042	12.589	9.507	56.967
8	58	255	45.500	835.586	31.213	10.423	7.085	118.165
9	72	255	421.236	815.889	30.385	10.282	8.916	105.348
10	25	255	1222.820	787.500	26.485	11.108	2.866	93.314
11	76	255	460.171	787.039	35.213	11.895	8.135	155.376
12	74	255	380.851	770.486	32.627	11.574	8.141	138.646
13	282	255	35.255	750.482	70.083	19.695	18.230	150.897
14	56	255	34.036	732.518	31.799	9.075	7.857	90.388
15	105	255	743.481	731.957	38.042	12.360	10.817	134.027
16	66	255	589.712	706.348	38.870	9.926	8.466	39.240
17	36	255	306.417	699.139	20.971	7.370	6.219	27.789
18	74	255	534.189	694.419	38.870	9.959	9.460	10.759
19	79	255	170.184	684.703	31.799	10.612	9.478	43.914
20	52	255	298.788	676.327	31.456	8.848	7.483	104.641
21	79	255	624.082	662.247	38.284	11.321	8.885	69.133
22	50	255	73.060	633.600	25.556	9.197	6.922	160.643
23	76	255	706.342	579.158	31.799	11.184	8.652	89.082
24	101	255	389.262	567.203	36.627	13.016	9.880	80.892
25	99	255	1070.379	565.692	36.042	12.606	10.000	9.965
26	56	255	633.161	558.161	29.213	11.072	6.440	132.720
27	87	255	974.684	555.052	33.213	12.114	9.144	176.926
28	105	255	1067.738	547.548	38.042	12.331	10.842	15.551
29	50	255	638.260	544.500	31.213	9.069	7.020	179.070
30	1	255	642.500	548.500	2.828	1.128	1.128	0.000
31	73	255	1006.555	531.555	31.799	10.764	8.635	27.124
32	61	255	452.828	513.320	28.142	9.533	8.147	84.788
33	56	255	461.804	510.375	26.385	9.037	7.890	102.765
34	17	255	1222.794	506.912	18.485	7.235	2.992	87.889
35	280	255	1148.832	496.154	76.912	20.439	17.443	76.384
36	18	255	972.056	502.611	18.142	6.520	3.515	109.774
37	120	255	1092.900	496.308	40.870	12.470	12.253	70.147
38	113	255	148.978	480.686	43.698	16.573	8.681	119.262
39	30	255	154.533	485.533	20.971	8.162	4.680	128.459
40	167	255	1077.919	472.231	56.426	17.719	12.000	32.640
41	169	255	561.382	457.470	51.941	15.547	13.840	104.479
42	1	255	417.500	463.500	2.828	1.128	1.128	0.000
43	92	255	629.533	453.859	36.042	12.670	9.245	50.929
44	132	255	845.924	448.212	41.799	14.558	11.544	4.117
45	75	255	32.353	443.660	41.698	11.971	7.977	154.654
46	6	255	37.000	447.500	9.899	4.633	1.649	140.310
47	141	255	312.904	432.486	48.284	18.006	9.970	101.710
48	62	255	1064.613	436.758	28.971	10.045	7.859	25.609
49	45	255	321.633	430.944	26.385	9.638	5.945	97.404
50	82	255	158.963	412.720	34.042	11.531	9.054	138.198
51	115	255	1197.683	410.743	45.113	15.455	9.474	146.392
52	2	255	346.500	410.000	4.828	2.257	1.128	90.000
53	67	255	643.052	396.172	45.113	10.068	8.473	149.482
54	92	255	216.696	393.761	35.213	12.415	9.436	64.446
55	396	255	853.649	387.104	80.184	23.958	21.045	40.332
56	91	255	1131.016	389.027	34.971	11.186	10.358	84.880
57	103	255	919.898	369.850	37.799	13.152	9.971	97.756
58	273	255	445.745	361.225	82.326	19.798	17.557	175.637
59	54	255	324.870	348.222	33.213	9.695	7.092	124.994
60	1	255	329.500	351.500	2.828	1.128	1.128	0.000
61	214	255	210.173	334.995	62.184	18.462	14.758	145.646
62	55	255	624.791	303.282	37.113	8.911	7.858	78.760
63	89	255	928.107	299.860	34.627	12.290	9.220	61.621
64	71	255	435.500	260.613	32.385	10.629	8.505	133.600
65	111	255	247.788	226.410	37.799	12.304	11.486	8.926
66	76	255	137.276	212.461	44.770	16.091	6.014	122.735
67	167	255	747.877	208.847	59.012	15.840	13.424	90.135
68	47	255	130.500	209.500	29.213	10.069	5.943	99.899
69	56	255	984.714	200.054	32.385	9.068	7.863	124.261
70	129	255	689.640	182.089	41.456	13.401	12.256	114.481
71	29	255	404.259	175.397	22.142	8.362	4.416	96.211
72	90	255	1095.000	170.211	36.385	12.786	8.962	7.161
73	1	255	1100.500	173.500	2.828	1.128	1.128	0.000
74	153	255	1209.487	153.395	53.355	15.186	12.828	49.358
75	76	255	1161.566	149.526	33.213	10.897	8.880	84.476
76	113	255	194.456	121.438	48.184	15.313	9.395	57.148
77	44	255	200.591	114.977	25.799	7.806	7.177	54.817
78	101	255	1035.173	113.520	37.456	12.322	10.437	24.046
79	90	255	58.222	104.700	43.113	12.155	9.428	101.180
80	1	255	63.500	104.500	2.828	1.128	1.128	0.000
81	61	255	752.648	86.172	36.284	9.247	8.399	53.596
82	4	255	323.500	77.000	7.071	3.216	1.583	148.283
83	24	255	625.875	69.292	19.314	8.026	3.807	87.245
84	40	255	192.425	63.650	26.971	8.717	5.843	123.192
85	90	255	955.667	25.389	34.971	12.118	9.456	11.605
86	47	255	712.777	14.032	29.213	8.674	6.899	131.656
87	24	255	319.792	0.667	18.728	7.513	4.067	178.111
