 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	51	255	1112.775	899.382	26.385	8.410	7.722	174.845
2	101	255	676.599	873.955	36.627	13.079	9.832	56.040
3	66	255	849.273	873.091	29.799	10.137	8.290	119.007
4	103	255	411.141	863.850	37.456	12.578	10.426	48.891
5	69	255	187.587	859.471	31.799	9.509	9.239	32.445
6	91	255	1151.577	851.225	34.042	11.850	9.778	141.996
7	51	255	247.304	816.755	33.213	8.954	7.252	97.412
8	72	255	254.903	810.819	30.971	10.248	8.946	8.487
9	59	255	158.398	802.432	27.213	9.785	7.677	139.089
10	59	255	345.941	801.195	28.142	9.458	7.942	129.813
11	86	255	1138.105	793.791	35.456	12.271	8.924	56.992
12	114	255	602.781	791.228	38.627	12.573	11.545	51.738
13	74	255	1104.486	787.689	31.799	11.278	8.354	12.766
14	60	255	469.517	784.517	34.042	11.113	6.874	179.272
15	56	255	1120.839	774.750	28.042	10.668	6.684	34.845
16	75	255	309.927	772.993	32.042	11.036	8.653	24.746
17	55	255	868.882	759.955	28.627	9.717	7.207	155.400
18	93	255	1176.188	740.231	34.627	12.565	9.424	157.204
19	40	255	1221.075	668.825	22.971	7.553	6.743	120.450
20	65	255	384.408	657.423	28.385	9.527	8.687	122.242
21	116	255	926.267	648.431	39.213	13.725	10.761	109.631
22	67	255	995.754	627.649	29.213	10.430	8.179	38.146
23	99	255	589.278	609.924	36.042	12.716	9.913	164.396
24	83	255	56.669	571.898	34.385	12.545	8.424	5.490
25	110	255	284.818	569.536	38.627	12.837	10.910	30.326
26	70	255	615.214	553.186	39.456	10.521	8.471	78.723
27	73	255	29.733	544.048	31.213	10.917	8.514	52.946
28	96	255	668.000	527.885	35.213	12.746	9.590	159.123
29	80	255	711.100	525.638	32.627	11.087	9.187	128.764
30	100	255	846.020	509.560	36.042	12.663	10.054	144.792
31	53	255	1033.104	507.821	26.971	8.565	7.878	151.505
32	72	255	1208.764	490.389	30.385	10.571	8.672	37.177
33	58	255	94.966	486.879	28.385	9.967	7.410	92.505
34	63	255	655.183	485.325	34.870	9.754	8.224	150.892
35	62	255	512.968	472.726	34.284	10.008	7.888	32.507
36	10	255	776.000	465.500	10.485	4.444	2.865	26.565
37	55	255	995.064	456.027	26.142	9.093	7.702	131.404
38	41	255	1024.720	453.500	23.799	7.854	6.646	168.649
39	87	255	191.810	446.224	33.799	11.206	9.885	178.300
40	52	255	628.788	409.962	33.213	8.993	7.362	131.948
41	61	255	179.254	399.664	28.385	10.332	7.518	0.723
42	74	255	255.716	387.973	30.971	10.554	8.927	86.747
43	91	255	601.137	387.401	34.385	12.518	9.256	9.117
44	342	255	1189.734	323.728	73.497	22.748	19.142	99.616
45	52	255	100.731	301.981	27.213	9.580	6.911	48.789
46	103	255	300.257	281.364	50.770	16.704	7.851	57.422
47	123	255	175.915	278.093	40.870	14.060	11.139	12.941
48	80	255	307.325	276.587	33.213	12.435	8.191	54.056
49	136	255	348.618	273.500	42.284	13.858	12.495	72.376
50	95	255	716.005	267.553	36.042	12.215	9.902	170.012
51	65	255	494.100	256.038	28.971	9.958	8.311	94.178
52	82	255	661.354	237.183	32.627	12.020	8.686	69.147
53	93	255	581.844	215.866	35.213	11.781	10.051	74.490
54	77	255	889.539	209.942	31.556	10.667	9.191	103.929
55	71	255	672.937	206.965	30.142	10.614	8.517	11.618
56	61	255	1192.074	202.992	28.142	8.961	8.667	173.660
57	91	255	670.522	193.951	33.799	11.701	9.902	26.588
58	54	255	132.500	167.463	26.385	8.980	7.656	0.000
59	81	255	1071.512	165.290	32.385	11.448	9.009	73.081
60	79	255	456.386	160.766	32.627	10.150	9.910	10.639
61	67	255	125.410	153.843	29.799	11.269	7.570	15.441
62	8	255	265.625	156.625	9.071	3.538	2.879	135.000
63	81	255	673.932	146.142	36.627	10.264	10.048	3.750
64	25	255	559.900	139.020	18.142	6.722	4.735	120.311
65	98	255	220.296	132.816	35.456	11.691	10.673	110.207
66	84	255	381.500	108.381	32.385	11.434	9.354	177.506
67	71	255	405.838	108.880	30.385	10.337	8.745	162.667
68	99	255	322.854	89.480	36.284	12.409	10.158	135.060
69	70	255	992.271	86.729	30.627	11.066	8.054	17.030
70	90	255	390.033	53.800	35.213	12.084	9.483	93.098
71	37	255	181.284	44.689	24.142	7.518	6.267	117.002
72	79	255	215.297	23.487	32.385	11.238	8.951	24.419
73	1	255	977.500	27.500	2.828	1.128	1.128	0.000
74	76	255	1081.263	10.263	39.456	10.872	8.901	70.014
75	2	255	1075.500	14.000	4.828	2.257	1.128	90.000
76	96	255	492.479	5.031	36.042	12.439	9.827	67.261
77	2	255	1074.500	10.000	4.828	2.257	1.128	90.000
