 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	90	255	390.778	897.278	34.971	12.445	9.208	95.247
2	91	255	660.060	891.478	34.385	12.237	9.468	173.494
3	63	255	12.151	881.071	28.971	11.032	7.271	116.318
4	59	255	57.432	874.839	26.971	9.391	7.999	5.969
5	92	255	270.315	870.076	34.385	11.300	10.366	28.087
6	49	255	60.071	864.602	26.385	8.794	7.095	10.804
7	130	255	336.608	835.262	48.870	18.581	8.908	86.196
8	64	255	328.047	835.281	30.971	11.614	7.016	85.707
9	82	255	384.915	807.561	33.556	12.391	8.426	89.478
10	66	255	20.076	805.864	28.971	10.485	8.015	71.625
11	79	255	739.019	805.880	32.627	11.832	8.501	14.889
12	68	255	200.691	787.309	30.385	9.568	9.049	87.977
13	76	255	636.039	785.250	31.213	11.537	8.388	135.440
14	85	255	1178.312	773.453	32.870	11.254	9.617	127.310
15	111	255	822.851	760.779	38.284	12.862	10.988	55.575
16	67	255	498.321	752.649	30.385	9.711	8.785	19.241
17	72	255	774.097	737.319	31.213	11.426	8.023	110.026
18	93	255	1186.425	726.134	34.385	12.051	9.826	150.020
19	1	255	130.500	726.500	2.828	1.128	1.128	0.000
20	62	255	230.597	651.694	29.213	10.294	7.668	123.344
21	60	255	763.883	648.200	27.799	9.237	8.270	56.105
22	104	255	675.702	629.019	36.627	13.138	10.079	160.153
23	84	255	614.024	622.869	34.042	11.533	9.274	176.516
24	55	255	267.736	622.900	26.971	8.948	7.826	61.918
25	61	255	272.418	615.533	27.799	9.513	8.164	44.176
26	222	255	292.099	607.045	57.598	17.537	16.118	94.083
27	58	255	88.000	611.500	26.971	9.270	7.967	99.932
28	66	255	86.758	600.879	30.385	10.038	8.371	69.978
29	77	255	248.227	600.955	31.799	10.809	9.070	139.792
30	60	255	1004.033	579.783	28.385	9.206	8.298	123.751
31	97	255	577.438	574.613	36.042	12.690	9.732	39.621
32	63	255	853.103	574.802	29.799	10.667	7.520	36.950
33	58	255	417.845	567.000	26.971	9.247	7.986	30.562
34	40	255	1221.075	567.575	23.314	7.452	6.835	102.114
35	106	255	973.538	556.198	37.213	12.312	10.962	67.121
36	57	255	518.114	550.061	26.971	8.937	8.120	65.022
37	90	255	541.800	541.422	35.456	12.480	9.182	39.757
38	62	255	559.935	523.710	28.385	10.364	7.617	166.344
39	54	255	36.426	520.481	27.314	8.986	7.651	176.969
40	119	255	341.819	515.609	39.456	13.246	11.439	124.354
41	1	255	207.500	506.500	2.828	1.128	1.128	0.000
42	83	255	345.633	498.741	32.971	12.062	8.762	160.138
43	76	255	441.553	491.697	32.627	11.929	8.112	66.286
44	67	255	1125.425	491.709	31.213	10.259	8.315	58.020
45	46	255	801.478	489.652	31.456	8.835	6.629	114.795
46	50	255	795.840	483.160	25.799	8.326	7.646	15.171
47	198	255	627.919	469.793	65.841	16.307	15.460	168.454
48	183	255	826.822	461.456	54.527	20.426	11.407	110.655
49	72	255	835.736	465.972	30.728	10.796	8.492	83.226
50	62	255	294.113	458.935	28.971	9.393	8.404	9.641
51	100	255	310.940	456.510	36.042	12.346	10.313	30.652
52	200	255	678.220	452.050	59.355	16.681	15.266	117.089
53	62	255	62.016	453.161	29.213	10.783	7.321	148.638
54	60	255	477.450	447.933	28.142	9.320	8.197	17.221
55	66	255	1168.121	438.545	30.385	10.868	7.732	30.828
56	89	255	62.320	430.185	34.385	11.753	9.642	26.657
57	89	255	149.275	414.938	34.042	11.957	9.477	17.200
58	77	255	358.812	409.045	32.142	11.357	8.632	2.778
59	100	255	480.980	370.850	35.799	12.418	10.253	10.653
60	96	255	537.969	369.656	35.799	12.662	9.653	5.936
61	61	255	54.434	367.500	28.971	11.011	7.054	180.000
62	99	255	689.247	360.419	36.870	13.524	9.321	58.652
63	80	255	1220.088	359.775	32.971	11.964	8.514	112.129
64	111	255	459.311	356.572	37.456	12.988	10.882	80.456
65	68	255	430.765	355.868	29.799	10.291	8.414	26.964
66	80	255	151.200	351.775	32.627	11.329	8.991	38.950
67	115	255	25.143	348.057	51.698	15.691	9.332	87.924
68	70	255	862.057	348.271	29.799	10.577	8.427	154.674
69	72	255	69.250	336.319	31.799	10.953	8.370	174.158
70	2	255	149.000	333.500	4.243	2.257	1.128	0.000
71	65	255	1070.038	329.192	29.213	9.447	8.761	169.542
72	67	255	603.590	311.903	39.698	9.984	8.545	46.498
73	80	255	104.575	296.375	31.799	11.849	8.596	156.434
74	100	255	271.020	274.230	36.627	13.366	9.526	64.969
75	80	255	657.900	276.150	31.799	11.206	9.089	135.658
76	67	255	524.410	258.410	28.385	9.450	9.027	135.000
77	68	255	214.191	252.294	29.799	11.033	7.848	82.478
78	73	255	566.541	246.295	31.213	10.058	9.241	131.459
79	83	255	234.452	242.440	33.456	12.356	8.553	46.419
80	107	255	300.192	225.911	38.870	14.238	9.569	38.670
81	109	255	96.463	223.674	38.627	13.408	10.351	104.751
82	1	255	727.500	227.500	2.828	1.128	1.128	0.000
83	13	255	1013.192	223.808	14.485	5.687	2.910	178.000
84	97	255	870.500	218.531	35.799	11.848	10.424	116.164
85	108	255	401.741	217.620	37.799	12.609	10.905	4.563
86	1	255	1012.500	220.500	2.828	1.128	1.128	0.000
87	89	255	466.747	209.264	35.456	13.702	8.270	140.147
88	61	255	836.205	210.713	29.213	9.679	8.025	142.232
89	57	255	751.325	208.816	27.799	8.912	8.144	1.383
90	62	255	847.645	209.113	28.142	9.558	8.259	10.601
91	91	255	478.775	197.995	34.627	12.357	9.377	69.523
92	91	255	1120.346	171.368	35.213	12.481	9.283	49.062
93	68	255	458.985	168.456	29.799	10.055	8.610	170.228
94	74	255	650.797	164.270	30.627	10.575	8.910	168.793
95	84	255	240.548	156.214	36.627	10.837	9.870	116.968
96	68	255	658.441	156.529	28.971	9.433	9.179	63.435
97	83	255	123.223	152.331	33.213	11.166	9.464	109.734
98	69	255	422.297	152.601	29.799	10.968	8.010	144.861
99	65	255	559.531	146.638	28.971	11.031	7.503	86.441
100	24	255	151.750	147.417	21.556	8.488	3.600	61.228
101	1	255	156.500	149.500	2.828	1.128	1.128	0.000
102	52	255	161.846	143.885	28.385	9.861	6.714	156.344
103	78	255	79.897	138.590	30.971	10.777	9.216	161.292
104	52	255	154.788	138.288	28.627	8.764	7.554	98.536
105	6	255	150.000	127.500	7.657	3.385	2.257	90.000
106	76	255	561.421	112.197	32.042	11.718	8.258	37.078
107	75	255	707.300	93.513	31.799	11.525	8.285	73.019
108	50	255	1050.980	72.060	31.213	9.798	6.497	71.348
109	82	255	955.817	62.915	32.385	10.692	9.765	120.316
110	86	255	255.442	58.093	33.213	11.871	9.224	76.049
111	271	255	451.507	54.788	85.154	19.587	17.616	1.078
112	77	255	620.565	54.227	32.627	11.416	8.588	144.641
113	79	255	239.247	48.525	32.385	11.338	8.872	84.795
