 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	69	255	1178.413	884.674	35.456	9.669	9.086	126.935
2	83	255	680.452	859.813	32.385	11.151	9.477	74.670
3	40	255	615.175	860.775	25.556	9.193	5.540	160.887
4	84	255	423.060	851.821	33.213	10.759	9.941	65.666
5	64	255	144.984	838.500	29.213	10.523	7.744	166.468
6	106	255	235.783	825.509	38.627	12.886	10.474	137.619
7	75	255	426.593	813.873	30.971	11.692	8.167	170.595
8	92	255	1126.348	811.435	35.456	12.044	9.726	48.655
9	218	255	65.041	797.688	61.598	16.771	16.550	83.786
10	30	255	2.233	799.333	26.971	8.187	4.665	72.105
11	61	255	541.451	799.943	28.971	9.364	8.294	12.165
12	67	255	546.455	791.903	29.799	9.593	8.893	128.053
13	86	255	872.326	765.244	34.042	11.641	9.406	53.359
14	84	255	881.988	759.798	33.213	11.391	9.389	55.700
15	219	255	938.628	751.322	65.841	17.332	16.089	103.876
16	91	255	241.005	739.610	34.627	11.225	10.322	52.807
17	79	255	299.297	735.690	41.456	11.323	8.883	73.231
18	37	255	61.554	730.230	26.385	7.350	6.410	2.545
19	80	255	116.763	713.638	32.627	11.852	8.595	131.603
20	90	255	87.489	711.789	33.799	12.253	9.352	85.587
21	102	255	209.196	680.167	36.627	12.885	10.079	98.888
22	61	255	417.172	680.893	28.042	9.650	8.048	129.482
23	89	255	609.163	678.421	34.627	11.595	9.773	50.847
24	66	255	566.712	655.803	29.799	9.986	8.415	75.860
25	98	255	707.694	650.612	35.213	12.098	10.314	132.858
26	80	255	797.163	639.112	36.627	13.242	7.692	122.246
27	51	255	369.775	640.186	31.799	8.570	7.577	141.484
28	84	255	227.536	635.190	33.799	12.548	8.524	112.099
29	65	255	368.992	630.577	28.971	9.965	8.305	70.960
30	73	255	195.116	627.267	30.627	10.722	8.669	138.461
31	88	255	959.307	627.136	33.213	11.024	10.163	161.712
32	1	255	266.500	628.500	2.828	1.128	1.128	0.000
33	115	255	1008.691	616.891	38.385	12.793	11.445	77.692
34	93	255	771.414	598.672	35.213	11.163	10.607	8.478
35	2	255	936.500	601.000	4.828	2.257	1.128	90.000
36	73	255	456.308	577.226	30.385	10.320	9.007	66.268
37	10	255	108.600	575.700	11.899	4.639	2.745	159.379
38	76	255	218.461	564.421	31.213	11.238	8.610	164.082
39	65	255	682.808	542.808	29.799	10.544	7.849	23.458
40	45	255	581.033	504.011	26.385	8.711	6.577	135.568
41	81	255	872.883	502.278	32.627	11.271	9.150	131.266
42	101	255	416.292	494.163	36.627	13.242	9.711	127.262
43	4	255	172.000	491.000	5.657	2.257	2.257	0.000
44	6	255	603.333	485.667	8.485	3.140	2.433	135.000
45	105	255	971.919	479.176	37.213	12.897	10.366	33.992
46	82	255	516.378	473.366	33.799	12.168	8.580	74.869
47	65	255	921.715	471.869	32.627	9.805	8.440	125.092
48	90	255	140.589	468.733	34.042	12.603	9.093	150.015
49	97	255	1081.799	466.015	35.799	12.467	9.907	105.619
50	68	255	67.000	459.000	28.971	10.301	8.405	0.000
51	57	255	124.026	457.430	26.385	8.706	8.336	105.573
52	1	255	610.500	453.500	2.828	1.128	1.128	0.000
53	58	255	117.431	447.724	27.799	8.752	8.438	14.520
54	96	255	21.906	443.458	36.042	12.813	9.539	32.138
55	97	255	1039.366	439.356	34.627	12.302	10.039	139.212
56	87	255	308.638	423.086	33.799	12.308	9.000	149.089
57	98	255	68.102	415.031	36.627	13.150	9.489	68.428
58	73	255	681.870	414.021	31.213	10.883	8.540	26.632
59	2	255	83.500	411.000	4.828	2.257	1.128	90.000
60	59	255	685.144	405.534	28.385	10.426	7.205	5.488
61	127	255	114.531	390.610	40.870	13.168	12.280	40.649
62	64	255	196.000	392.000	28.385	10.047	8.111	167.078
63	65	255	75.700	389.346	28.385	9.535	8.680	52.262
64	72	255	10.681	387.944	31.556	11.257	8.144	62.548
65	79	255	1119.259	383.171	39.799	11.611	8.663	114.522
66	90	255	639.911	375.656	39.456	11.550	9.921	71.895
67	2	255	735.500	381.000	4.828	2.257	1.128	90.000
68	82	255	8.451	365.317	32.385	11.198	9.324	176.328
69	92	255	43.054	346.370	35.213	10.915	10.732	109.846
70	94	255	139.723	325.936	34.627	11.883	10.072	6.828
71	79	255	673.741	318.399	31.799	10.729	9.376	36.190
72	75	255	23.767	311.327	30.627	10.608	9.002	164.466
73	94	255	75.426	308.394	35.213	11.990	9.982	127.444
74	112	255	36.741	298.616	38.627	13.382	10.656	68.343
75	69	255	269.529	296.630	30.385	10.056	8.736	121.335
76	86	255	644.116	292.930	33.556	12.706	8.618	176.515
77	46	255	314.870	282.457	23.556	8.369	6.998	26.678
78	113	255	48.465	277.323	38.042	13.399	10.738	1.163
79	64	255	507.844	276.906	29.213	9.861	8.264	28.911
80	72	255	488.403	273.042	30.971	11.442	8.012	58.431
81	92	255	695.120	270.489	36.042	12.810	9.145	53.462
82	101	255	702.282	262.559	36.042	12.048	10.674	14.160
83	1	255	232.500	255.500	2.828	1.128	1.128	0.000
84	106	255	616.925	248.679	37.213	12.163	11.096	158.742
85	12	255	18.750	238.583	13.314	4.627	3.302	60.945
86	92	255	528.946	218.815	34.627	12.425	9.428	119.207
87	99	255	836.601	218.490	35.213	12.015	10.491	135.536
88	111	255	1185.581	212.617	37.799	13.743	10.284	175.173
89	24	255	1.208	205.583	24.485	10.272	2.975	89.092
90	74	255	1210.986	204.608	34.627	10.963	8.594	148.107
91	5	255	454.900	204.900	9.071	4.076	1.562	159.006
92	44	255	511.545	201.295	27.799	8.972	6.244	124.762
93	106	255	292.377	192.830	37.456	12.800	10.544	7.104
94	68	255	295.897	182.912	28.971	10.433	8.299	0.628
95	96	255	249.802	172.990	35.213	11.859	10.307	82.560
96	50	255	580.360	175.280	26.385	9.677	6.578	2.546
97	90	255	239.456	172.056	35.213	11.831	9.685	96.750
