 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	5	255	864.500	902.500	10.243	5.642	1.128	0.000
2	73	255	356.445	869.952	40.870	10.197	9.115	73.438
3	46	255	651.000	870.783	37.113	8.534	6.863	33.842
4	63	255	507.214	857.500	27.799	8.992	8.920	90.000
5	50	255	1189.880	814.160	28.971	9.141	6.965	48.638
6	20	255	1.700	703.500	17.314	6.059	4.203	90.000
7	87	255	186.029	700.879	34.627	10.754	10.301	13.042
8	32	255	3.750	696.531	22.142	8.280	4.920	55.787
9	88	255	639.170	693.511	33.799	11.603	9.657	116.362
10	77	255	1181.877	628.565	31.213	10.098	9.709	177.125
11	62	255	357.355	626.774	29.213	10.785	7.320	15.375
12	146	255	358.911	618.274	63.841	19.559	9.504	0.717
13	56	255	188.786	619.554	28.971	10.972	6.498	162.381
14	72	255	186.486	612.236	31.799	11.382	8.054	159.996
15	67	255	11.082	608.097	29.799	10.546	8.089	179.031
16	77	255	874.006	585.370	32.042	11.173	8.775	135.557
17	202	255	51.069	573.371	53.698	16.504	15.583	166.720
18	83	255	140.090	572.367	33.213	12.003	8.804	59.450
19	51	255	581.931	562.029	24.971	8.201	7.917	66.801
20	65	255	258.962	554.346	28.728	9.678	8.551	97.081
21	49	255	751.602	534.969	29.799	8.917	6.996	139.863
22	58	255	1138.190	532.810	27.556	9.387	7.867	107.212
23	51	255	784.931	511.363	35.456	9.136	7.107	147.033
24	2	255	785.000	516.500	4.243	2.257	1.128	0.000
25	51	255	1055.520	451.676	38.870	9.347	6.947	5.263
26	80	255	482.012	440.450	32.971	11.833	8.608	101.980
27	46	255	606.413	385.761	45.698	7.962	7.356	155.920
28	72	255	344.292	329.847	30.627	10.114	9.064	33.008
29	203	255	1169.278	312.638	52.284	16.959	15.241	15.422
30	70	255	159.000	311.000	30.142	10.437	8.540	8.934
31	35	255	521.100	296.814	31.213	7.454	5.978	166.385
32	2	255	525.000	300.000	5.657	2.596	0.981	135.000
33	63	255	470.357	282.373	28.971	9.777	8.204	19.473
34	58	255	19.517	270.879	26.971	8.920	8.279	172.350
35	42	255	254.738	270.071	29.213	8.871	6.028	8.683
36	9	255	12.056	265.833	17.314	5.648	2.029	81.336
37	66	255	24.379	261.530	28.385	9.298	9.038	28.034
38	72	255	1175.931	249.389	30.385	11.185	8.196	89.468
39	76	255	70.855	247.092	38.284	10.786	8.972	5.285
40	82	255	75.317	217.841	38.284	11.097	9.409	158.790
41	51	255	614.951	199.422	43.113	8.621	7.533	124.193
42	73	255	51.130	190.144	30.728	10.878	8.545	99.302
43	87	255	328.017	183.443	33.799	10.916	10.148	103.667
44	32	255	280.312	177.750	28.385	7.089	5.748	168.709
45	108	255	1108.750	174.435	37.213	12.273	11.204	23.663
46	18	255	1049.278	171.889	17.899	5.775	3.969	150.782
47	57	255	516.904	166.184	26.971	8.776	8.270	83.980
48	85	255	836.347	107.229	32.627	11.348	9.537	165.087
49	2	255	1.000	18.500	4.243	2.257	1.128	0.000
50	207	255	6.674	7.775	68.184	17.788	14.817	58.329
51	77	255	479.708	9.214	32.042	11.135	8.804	41.586
52	33	255	416.227	1.712	20.728	6.860	6.125	25.260
