 	Area	Mean	XM	YM	Perim.	Major	Minor	Angle
1	49	255	1208.071	868.643	28.385	9.589	6.506	37.818
2	94	255	601.351	735.649	35.213	11.048	10.833	134.978
3	47	255	787.266	690.840	32.870	8.876	6.742	1.289
4	1	255	787.500	685.500	2.828	1.128	1.128	0.000
5	75	255	112.953	617.900	31.213	10.385	9.195	121.761
6	44	255	223.273	609.205	28.870	9.063	6.181	178.367
7	91	255	247.753	591.896	34.042	12.009	9.648	67.553
8	74	255	1201.838	567.041	31.799	11.368	8.288	54.615
9	57	255	637.465	551.693	31.456	9.212	7.878	155.160
10	116	255	1101.250	355.474	38.870	13.199	11.190	118.321
11	108	255	665.167	340.981	51.698	13.849	9.929	151.018
12	1	255	667.500	333.500	2.828	1.128	1.128	0.000
13	64	255	211.062	99.609	28.971	10.031	8.124	110.394
14	49	255	440.990	3.622	28.385	9.096	6.859	4.330
